website_session_id,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
21689,1,1,1,0,0,0
21692,1,1,0,0,0,0
21694,0,0,0,0,0,0
21695,1,1,1,1,1,0
21697,1,1,0,0,0,0
21698,1,1,0,0,0,0
21699,0,0,0,0,0,0
21700,0,0,0,0,0,0
21701,1,1,0,0,0,0
21702,1,1,0,0,0,0
21703,1,0,0,0,0,0
21704,1,1,1,1,1,1
21706,0,0,0,0,0,0
21710,0,0,0,0,0,0
21711,0,0,0,0,0,0
21713,1,1,0,0,0,0
21716,0,0,0,0,0,0
21717,1,1,1,1,1,1
21718,0,0,0,0,0,0
21719,1,0,0,0,0,0
21721,1,0,0,0,0,0
21723,1,0,0,0,0,0
21724,1,0,0,0,0,0
21725,0,0,0,0,0,0
21726,0,0,0,0,0,0
21727,1,1,1,0,0,0
21728,1,1,0,0,0,0
21729,0,0,0,0,0,0
21731,0,0,0,0,0,0
21732,0,0,0,0,0,0
21733,0,0,0,0,0,0
21735,0,0,0,0,0,0
21738,0,0,0,0,0,0
21740,1,0,0,0,0,0
21742,0,0,0,0,0,0
21743,0,0,0,0,0,0
21745,0,0,0,0,0,0
21747,1,1,1,1,1,0
21748,1,0,0,0,0,0
21749,1,0,0,0,0,0
21754,1,1,1,1,1,0
21755,1,1,0,0,0,0
21756,1,1,1,1,1,1
21757,1,1,1,1,1,1
21759,0,0,0,0,0,0
21760,0,0,0,0,0,0
21762,0,0,0,0,0,0
21764,0,0,0,0,0,0
21766,0,0,0,0,0,0
21767,1,1,1,1,1,1
21768,1,0,0,0,0,0
21770,0,0,0,0,0,0
21771,0,0,0,0,0,0
21772,1,1,1,0,0,0
21774,0,0,0,0,0,0
21775,0,0,0,0,0,0
21776,1,0,0,0,0,0
21778,1,1,1,0,0,0
21779,0,0,0,0,0,0
21781,0,0,0,0,0,0
21782,0,0,0,0,0,0
21783,1,0,0,0,0,0
21784,1,1,0,0,0,0
21786,0,0,0,0,0,0
21792,1,1,0,0,0,0
21797,1,0,0,0,0,0
21802,0,0,0,0,0,0
21803,0,0,0,0,0,0
21804,1,0,0,0,0,0
21805,1,0,0,0,0,0
21806,1,0,0,0,0,0
21808,1,1,1,1,1,0
21811,0,0,0,0,0,0
21814,0,0,0,0,0,0
21815,0,0,0,0,0,0
21816,1,1,0,0,0,0
21817,1,1,1,1,1,0
21818,0,0,0,0,0,0
21820,1,1,0,0,0,0
21821,1,1,1,0,0,0
21822,0,0,0,0,0,0
21824,1,1,0,0,0,0
21825,0,0,0,0,0,0
21826,0,0,0,0,0,0
21827,1,1,0,0,0,0
21828,1,1,1,0,0,0
21829,0,0,0,0,0,0
21830,0,0,0,0,0,0
21831,0,0,0,0,0,0
21832,0,0,0,0,0,0
21833,1,1,1,1,0,0
21835,1,1,1,1,0,0
21838,0,0,0,0,0,0
21841,0,0,0,0,0,0
21843,0,0,0,0,0,0
21845,0,0,0,0,0,0
21847,1,0,0,0,0,0
21850,0,0,0,0,0,0
21854,1,1,1,1,1,0
21858,1,1,0,0,0,0
21859,0,0,0,0,0,0
21860,1,0,0,0,0,0
21861,1,1,0,0,0,0
21862,0,0,0,0,0,0
21863,0,0,0,0,0,0
21864,0,0,0,0,0,0
21865,1,1,0,0,0,0
21869,1,1,0,0,0,0
21871,0,0,0,0,0,0
21872,1,1,1,0,0,0
21873,0,0,0,0,0,0
21875,0,0,0,0,0,0
21876,1,1,0,0,0,0
21882,0,0,0,0,0,0
21884,1,1,0,0,0,0
21885,1,1,0,0,0,0
21886,0,0,0,0,0,0
21887,1,1,0,0,0,0
21888,0,0,0,0,0,0
21889,0,0,0,0,0,0
21890,0,0,0,0,0,0
21892,1,1,1,0,0,0
21894,0,0,0,0,0,0
21896,0,0,0,0,0,0
21897,0,0,0,0,0,0
21899,0,0,0,0,0,0
21900,0,0,0,0,0,0
21901,1,1,1,0,0,0
21904,0,0,0,0,0,0
21905,1,1,1,1,1,0
21907,0,0,0,0,0,0
21908,1,1,1,1,1,1
21910,1,1,1,1,1,1
21911,0,0,0,0,0,0
21912,0,0,0,0,0,0
21914,1,0,0,0,0,0
21917,1,1,1,0,0,0
21921,1,1,0,0,0,0
21922,1,1,1,1,1,1
21923,0,0,0,0,0,0
21924,0,0,0,0,0,0
21925,0,0,0,0,0,0
21926,0,0,0,0,0,0
21927,0,0,0,0,0,0
21928,1,1,1,1,1,0
21931,1,1,0,0,0,0
21933,1,1,1,1,1,0
21934,1,0,0,0,0,0
21935,0,0,0,0,0,0
21936,0,0,0,0,0,0
21937,1,1,0,0,0,0
21939,0,0,0,0,0,0
21941,0,0,0,0,0,0
21942,1,1,0,0,0,0
21943,0,0,0,0,0,0
21946,0,0,0,0,0,0
21947,1,1,1,1,1,0
21949,0,0,0,0,0,0
21950,0,0,0,0,0,0
21951,1,1,1,0,0,0
21952,1,1,0,0,0,0
21953,0,0,0,0,0,0
21954,1,1,1,1,1,1
21955,0,0,0,0,0,0
21956,0,0,0,0,0,0
21957,1,1,1,1,1,0
21958,1,0,0,0,0,0
21959,0,0,0,0,0,0
21964,0,0,0,0,0,0
21966,0,0,0,0,0,0
21967,0,0,0,0,0,0
21971,0,0,0,0,0,0
21972,0,0,0,0,0,0
21973,0,0,0,0,0,0
21974,0,0,0,0,0,0
21975,1,1,1,1,0,0
21976,1,1,1,1,1,0
21978,0,0,0,0,0,0
21982,1,1,0,0,0,0
21983,1,1,0,0,0,0
21988,1,1,0,0,0,0
21990,1,1,0,0,0,0
21991,0,0,0,0,0,0
21992,0,0,0,0,0,0
21994,1,1,0,0,0,0
21995,0,0,0,0,0,0
21997,0,0,0,0,0,0
21998,0,0,0,0,0,0
21999,1,1,0,0,0,0
22002,1,1,1,1,1,0
22003,1,1,1,1,1,1
22004,0,0,0,0,0,0
22006,1,1,0,0,0,0
22007,0,0,0,0,0,0
22008,0,0,0,0,0,0
22009,0,0,0,0,0,0
22010,0,0,0,0,0,0
22012,1,1,1,0,0,0
22013,1,0,0,0,0,0
22014,0,0,0,0,0,0
22016,0,0,0,0,0,0
22018,0,0,0,0,0,0
22020,0,0,0,0,0,0
22021,1,1,0,0,0,0
22022,0,0,0,0,0,0
22025,1,1,1,1,1,1
22026,0,0,0,0,0,0
22028,1,1,1,1,1,1
22030,0,0,0,0,0,0
22032,0,0,0,0,0,0
22034,0,0,0,0,0,0
22035,0,0,0,0,0,0
22036,1,1,1,1,1,0
22041,1,1,1,0,0,0
22043,1,1,0,0,0,0
22044,1,1,1,0,0,0
22045,0,0,0,0,0,0
22046,0,0,0,0,0,0
22047,0,0,0,0,0,0
22048,0,0,0,0,0,0
22049,1,1,0,0,0,0
22050,0,0,0,0,0,0
22052,0,0,0,0,0,0
22053,0,0,0,0,0,0
22054,1,1,0,0,0,0
22055,0,0,0,0,0,0
22057,1,1,0,0,0,0
22058,0,0,0,0,0,0
22059,1,1,1,0,0,0
22060,0,0,0,0,0,0
22061,1,0,0,0,0,0
22062,0,0,0,0,0,0
22063,0,0,0,0,0,0
22065,0,0,0,0,0,0
22067,1,1,0,0,0,0
22068,1,1,0,0,0,0
22069,1,0,0,0,0,0
22071,1,1,0,0,0,0
22073,0,0,0,0,0,0
22074,1,1,1,1,0,0
22076,0,0,0,0,0,0
22077,1,1,1,1,0,0
22078,1,1,0,0,0,0
22081,1,1,0,0,0,0
22082,1,1,1,1,1,0
22083,0,0,0,0,0,0
22084,0,0,0,0,0,0
22085,0,0,0,0,0,0
22087,0,0,0,0,0,0
22090,0,0,0,0,0,0
22091,1,1,0,0,0,0
22092,1,1,0,0,0,0
22093,1,0,0,0,0,0
22095,0,0,0,0,0,0
22096,1,1,0,0,0,0
22098,0,0,0,0,0,0
22100,1,1,0,0,0,0
22103,0,0,0,0,0,0
22104,1,0,0,0,0,0
22105,1,1,0,0,0,0
22106,1,1,1,1,0,0
22107,0,0,0,0,0,0
22108,1,1,1,1,0,0
22109,0,0,0,0,0,0
22110,1,1,1,0,0,0
22112,0,0,0,0,0,0
22114,0,0,0,0,0,0
22115,0,0,0,0,0,0
22116,1,1,1,1,0,0
22117,1,1,0,0,0,0
22118,1,0,0,0,0,0
22119,1,0,0,0,0,0
22122,0,0,0,0,0,0
22124,1,1,0,0,0,0
22125,0,0,0,0,0,0
22126,1,1,1,0,0,0
22128,0,0,0,0,0,0
22129,0,0,0,0,0,0
22130,1,0,0,0,0,0
22131,0,0,0,0,0,0
22133,1,1,1,1,0,0
22134,0,0,0,0,0,0
22135,0,0,0,0,0,0
22136,0,0,0,0,0,0
22137,0,0,0,0,0,0
22139,0,0,0,0,0,0
22140,1,1,1,0,0,0
22142,1,0,0,0,0,0
22143,1,1,0,0,0,0
22146,0,0,0,0,0,0
22147,0,0,0,0,0,0
22148,1,1,1,1,1,0
22149,0,0,0,0,0,0
22150,0,0,0,0,0,0
22153,1,1,0,0,0,0
22154,0,0,0,0,0,0
22155,1,1,1,1,1,0
22156,0,0,0,0,0,0
22157,1,0,0,0,0,0
22158,1,0,0,0,0,0
22159,0,0,0,0,0,0
22160,1,1,1,1,1,0
22161,0,0,0,0,0,0
22164,1,1,0,0,0,0
22165,1,1,1,0,0,0
22168,1,1,0,0,0,0
22170,1,1,1,1,1,0
22171,1,0,0,0,0,0
22172,1,1,1,1,1,1
22174,1,0,0,0,0,0
22177,0,0,0,0,0,0
22178,0,0,0,0,0,0
22179,1,1,0,0,0,0
22182,0,0,0,0,0,0
22183,0,0,0,0,0,0
22184,1,0,0,0,0,0
22186,0,0,0,0,0,0
22188,1,1,0,0,0,0
22189,0,0,0,0,0,0
22190,0,0,0,0,0,0
22194,1,1,1,1,0,0
22195,0,0,0,0,0,0
22196,0,0,0,0,0,0
22197,0,0,0,0,0,0
22198,0,0,0,0,0,0
22199,1,0,0,0,0,0
22201,1,1,0,0,0,0
22203,1,1,0,0,0,0
22205,1,1,0,0,0,0
22207,1,0,0,0,0,0
22209,1,1,0,0,0,0
22210,1,0,0,0,0,0
22214,0,0,0,0,0,0
22216,0,0,0,0,0,0
22219,0,0,0,0,0,0
22220,1,1,0,0,0,0
22222,0,0,0,0,0,0
22223,1,1,0,0,0,0
22226,0,0,0,0,0,0
22227,1,0,0,0,0,0
22228,0,0,0,0,0,0
22229,0,0,0,0,0,0
22230,1,1,0,0,0,0
22231,0,0,0,0,0,0
22232,0,0,0,0,0,0
22233,1,0,0,0,0,0
22234,0,0,0,0,0,0
22235,1,1,0,0,0,0
22237,1,1,1,0,0,0
22238,0,0,0,0,0,0
22239,1,1,1,0,0,0
22241,1,1,1,0,0,0
22242,1,1,1,1,1,1
22243,0,0,0,0,0,0
22244,1,1,0,0,0,0
22245,1,0,0,0,0,0
22247,1,1,1,1,1,1
22248,0,0,0,0,0,0
22249,1,1,1,1,1,1
22250,0,0,0,0,0,0
22251,0,0,0,0,0,0
22252,1,1,0,0,0,0
22253,1,1,0,0,0,0
22254,0,0,0,0,0,0
22255,1,1,0,0,0,0
22257,0,0,0,0,0,0
22258,1,0,0,0,0,0
22259,0,0,0,0,0,0
22260,1,0,0,0,0,0
22261,1,1,1,1,1,0
22264,0,0,0,0,0,0
22265,0,0,0,0,0,0
22266,0,0,0,0,0,0
22267,0,0,0,0,0,0
22268,1,1,1,1,1,0
22270,1,1,0,0,0,0
22271,0,0,0,0,0,0
22272,1,1,1,1,1,1
22274,1,1,1,1,1,1
22276,1,1,1,1,1,0
22277,0,0,0,0,0,0
22278,1,1,1,1,0,0
22279,0,0,0,0,0,0
22281,0,0,0,0,0,0
22282,1,0,0,0,0,0
22283,0,0,0,0,0,0
22285,1,1,0,0,0,0
22286,0,0,0,0,0,0
22287,1,1,0,0,0,0
22288,1,1,0,0,0,0
22289,1,1,0,0,0,0
22291,1,0,0,0,0,0
22293,1,1,0,0,0,0
22297,0,0,0,0,0,0
22302,0,0,0,0,0,0
22303,0,0,0,0,0,0
22304,0,0,0,0,0,0
22305,0,0,0,0,0,0
22306,0,0,0,0,0,0
22307,1,1,1,1,0,0
22309,0,0,0,0,0,0
22311,0,0,0,0,0,0
22312,1,0,0,0,0,0
22313,0,0,0,0,0,0
22315,0,0,0,0,0,0
22317,0,0,0,0,0,0
22318,1,1,1,1,1,1
22319,1,1,1,1,1,1
22320,1,1,0,0,0,0
22321,0,0,0,0,0,0
22323,0,0,0,0,0,0
22324,0,0,0,0,0,0
22326,0,0,0,0,0,0
22327,0,0,0,0,0,0
22331,0,0,0,0,0,0
22332,0,0,0,0,0,0
22333,0,0,0,0,0,0
22334,1,1,0,0,0,0
22335,0,0,0,0,0,0
22338,0,0,0,0,0,0
22339,0,0,0,0,0,0
22340,1,1,1,0,0,0
22341,0,0,0,0,0,0
22343,1,1,0,0,0,0
22344,0,0,0,0,0,0
22345,1,1,0,0,0,0
22346,0,0,0,0,0,0
22350,1,0,0,0,0,0
22351,0,0,0,0,0,0
22352,0,0,0,0,0,0
22355,1,1,1,0,0,0
22356,1,1,0,0,0,0
22357,1,1,0,0,0,0
22359,0,0,0,0,0,0
22360,0,0,0,0,0,0
22361,0,0,0,0,0,0
22362,0,0,0,0,0,0
22364,0,0,0,0,0,0
22365,0,0,0,0,0,0
22366,0,0,0,0,0,0
22367,0,0,0,0,0,0
22369,0,0,0,0,0,0
22372,0,0,0,0,0,0
22374,0,0,0,0,0,0
22376,0,0,0,0,0,0
22377,0,0,0,0,0,0
22378,0,0,0,0,0,0
22380,1,1,0,0,0,0
22382,1,0,0,0,0,0
22384,1,1,0,0,0,0
22385,0,0,0,0,0,0
22388,1,1,0,0,0,0
22392,0,0,0,0,0,0
22393,1,1,0,0,0,0
22394,1,1,0,0,0,0
22397,1,1,1,1,1,1
22400,0,0,0,0,0,0
22402,0,0,0,0,0,0
22404,1,1,0,0,0,0
22405,1,0,0,0,0,0
22406,0,0,0,0,0,0
22407,1,1,0,0,0,0
22408,1,1,1,1,1,0
22409,1,1,0,0,0,0
22411,0,0,0,0,0,0
22414,1,1,1,1,0,0
22415,1,1,1,1,1,0
22416,1,1,1,1,1,1
22418,1,1,0,0,0,0
22420,0,0,0,0,0,0
22421,0,0,0,0,0,0
22423,1,1,1,1,1,1
22424,1,0,0,0,0,0
22425,0,0,0,0,0,0
22427,0,0,0,0,0,0
22428,0,0,0,0,0,0
22430,0,0,0,0,0,0
22432,0,0,0,0,0,0
22434,1,1,0,0,0,0
22435,1,1,1,0,0,0
22436,0,0,0,0,0,0
22440,0,0,0,0,0,0
22441,1,1,1,0,0,0
22443,0,0,0,0,0,0
22444,0,0,0,0,0,0
22446,1,0,0,0,0,0
22448,0,0,0,0,0,0
22449,1,1,0,0,0,0
22450,0,0,0,0,0,0
22451,1,1,1,0,0,0
22452,0,0,0,0,0,0
22453,0,0,0,0,0,0
22454,1,1,0,0,0,0
22457,1,1,1,1,0,0
22458,1,1,0,0,0,0
22459,1,0,0,0,0,0
22460,0,0,0,0,0,0
22462,0,0,0,0,0,0
22463,0,0,0,0,0,0
22464,1,1,0,0,0,0
22467,1,1,1,1,1,0
22468,1,1,1,1,1,0
22469,0,0,0,0,0,0
22470,1,1,0,0,0,0
22472,1,1,1,0,0,0
22473,0,0,0,0,0,0
22474,0,0,0,0,0,0
22475,1,1,1,1,1,1
22476,0,0,0,0,0,0
22477,0,0,0,0,0,0
22478,0,0,0,0,0,0
22479,1,1,0,0,0,0
22480,1,0,0,0,0,0
22482,1,1,1,1,1,0
22483,0,0,0,0,0,0
22484,0,0,0,0,0,0
22487,1,1,0,0,0,0
22488,1,1,0,0,0,0
22490,0,0,0,0,0,0
22491,0,0,0,0,0,0
22492,0,0,0,0,0,0
22494,0,0,0,0,0,0
22495,1,1,1,1,1,0
22496,0,0,0,0,0,0
22497,0,0,0,0,0,0
22499,1,1,0,0,0,0
22501,0,0,0,0,0,0
22502,0,0,0,0,0,0
22503,0,0,0,0,0,0
22506,1,0,0,0,0,0
22507,1,0,0,0,0,0
22511,0,0,0,0,0,0
22512,1,0,0,0,0,0
22514,1,1,1,1,1,1
22515,1,1,1,0,0,0
22518,0,0,0,0,0,0
22520,1,0,0,0,0,0
22521,1,1,1,0,0,0
22522,0,0,0,0,0,0
22523,0,0,0,0,0,0
22524,0,0,0,0,0,0
22525,1,0,0,0,0,0
22526,1,1,0,0,0,0
22527,0,0,0,0,0,0
22528,1,0,0,0,0,0
22530,1,0,0,0,0,0
22531,1,1,0,0,0,0
22532,1,0,0,0,0,0
22534,1,1,0,0,0,0
22535,0,0,0,0,0,0
22536,0,0,0,0,0,0
22539,1,1,0,0,0,0
22540,0,0,0,0,0,0
22541,1,1,1,1,1,0
22542,0,0,0,0,0,0
22543,0,0,0,0,0,0
22545,1,0,0,0,0,0
22547,0,0,0,0,0,0
22548,0,0,0,0,0,0
22550,1,1,1,1,0,0
22551,1,0,0,0,0,0
22552,1,0,0,0,0,0
22553,0,0,0,0,0,0
22555,0,0,0,0,0,0
22556,1,0,0,0,0,0
22558,0,0,0,0,0,0
22559,1,1,0,0,0,0
22560,1,1,0,0,0,0
22562,0,0,0,0,0,0
22563,0,0,0,0,0,0
22565,0,0,0,0,0,0
22566,0,0,0,0,0,0
22567,0,0,0,0,0,0
22569,0,0,0,0,0,0
22571,0,0,0,0,0,0
22574,1,1,0,0,0,0
22575,1,1,1,0,0,0
22576,1,1,0,0,0,0
22580,0,0,0,0,0,0
22583,1,1,0,0,0,0
22585,1,0,0,0,0,0
22588,0,0,0,0,0,0
22590,0,0,0,0,0,0
22591,1,1,1,1,1,0
22593,1,1,0,0,0,0
22595,0,0,0,0,0,0
22596,0,0,0,0,0,0
22597,0,0,0,0,0,0
22600,0,0,0,0,0,0
22604,1,1,0,0,0,0
22606,0,0,0,0,0,0
22607,1,0,0,0,0,0
22608,1,1,1,0,0,0
22610,0,0,0,0,0,0
22612,0,0,0,0,0,0
22615,0,0,0,0,0,0
22616,0,0,0,0,0,0
22619,0,0,0,0,0,0
22622,1,1,0,0,0,0
22623,1,0,0,0,0,0
22625,1,0,0,0,0,0
22627,1,1,0,0,0,0
22628,0,0,0,0,0,0
22629,1,0,0,0,0,0
22630,0,0,0,0,0,0
22631,0,0,0,0,0,0
22632,1,1,1,1,0,0
22634,0,0,0,0,0,0
22635,0,0,0,0,0,0
22637,0,0,0,0,0,0
22639,1,0,0,0,0,0
22642,1,1,1,0,0,0
22644,1,0,0,0,0,0
22645,1,1,1,1,0,0
22646,0,0,0,0,0,0
22647,1,1,1,0,0,0
22649,0,0,0,0,0,0
22650,0,0,0,0,0,0
22651,1,1,0,0,0,0
22652,1,0,0,0,0,0
22654,1,0,0,0,0,0
22656,1,0,0,0,0,0
22657,0,0,0,0,0,0
22658,0,0,0,0,0,0
22660,0,0,0,0,0,0
22662,0,0,0,0,0,0
22663,1,1,1,1,1,0
22664,1,1,0,0,0,0
22666,1,1,0,0,0,0
22667,0,0,0,0,0,0
22668,1,0,0,0,0,0
22672,0,0,0,0,0,0
22673,1,0,0,0,0,0
22675,0,0,0,0,0,0
22676,1,1,0,0,0,0
22677,0,0,0,0,0,0
22679,1,1,0,0,0,0
22681,0,0,0,0,0,0
22683,0,0,0,0,0,0
22685,1,0,0,0,0,0
22686,1,1,0,0,0,0
22687,0,0,0,0,0,0
22689,0,0,0,0,0,0
22690,1,0,0,0,0,0
22691,1,0,0,0,0,0
22693,0,0,0,0,0,0
22695,0,0,0,0,0,0
22696,0,0,0,0,0,0
22698,0,0,0,0,0,0
22700,0,0,0,0,0,0
22701,0,0,0,0,0,0
22702,1,1,0,0,0,0
22703,1,1,1,1,1,1
22704,0,0,0,0,0,0
22706,1,1,0,0,0,0
22707,1,0,0,0,0,0
22708,1,0,0,0,0,0
22709,1,1,0,0,0,0
22710,0,0,0,0,0,0
22711,0,0,0,0,0,0
22712,1,1,0,0,0,0
22715,1,1,1,0,0,0
22718,1,1,1,0,0,0
22719,0,0,0,0,0,0
22723,0,0,0,0,0,0
22725,0,0,0,0,0,0
22726,0,0,0,0,0,0
22727,1,1,1,1,1,1
22728,0,0,0,0,0,0
22730,0,0,0,0,0,0
22731,1,1,1,1,1,0
22732,1,1,0,0,0,0
22733,0,0,0,0,0,0
22735,0,0,0,0,0,0
22736,0,0,0,0,0,0
22737,0,0,0,0,0,0
22739,1,0,0,0,0,0
22740,0,0,0,0,0,0
22741,1,0,0,0,0,0
22743,1,1,0,0,0,0
22744,0,0,0,0,0,0
22747,0,0,0,0,0,0
22749,0,0,0,0,0,0
22753,1,0,0,0,0,0
22754,1,1,0,0,0,0
22755,0,0,0,0,0,0
22757,0,0,0,0,0,0
22758,0,0,0,0,0,0
22759,0,0,0,0,0,0
22761,1,1,1,0,0,0
22762,1,1,1,0,0,0
22763,1,1,1,1,1,0
22764,0,0,0,0,0,0
22765,1,1,0,0,0,0
22767,1,1,0,0,0,0
22768,1,1,1,1,0,0
22770,0,0,0,0,0,0
22771,1,1,0,0,0,0
22772,1,1,0,0,0,0
22774,0,0,0,0,0,0
22777,1,1,0,0,0,0
22778,0,0,0,0,0,0
22779,0,0,0,0,0,0
22780,1,1,0,0,0,0
22781,0,0,0,0,0,0
22782,0,0,0,0,0,0
22783,0,0,0,0,0,0
22785,0,0,0,0,0,0
22786,0,0,0,0,0,0
22787,0,0,0,0,0,0
22789,0,0,0,0,0,0
22791,1,1,1,1,1,1
22793,1,0,0,0,0,0
22794,1,1,0,0,0,0
22796,1,0,0,0,0,0
22797,1,1,0,0,0,0
22798,1,1,1,1,1,1
22799,1,0,0,0,0,0
22800,0,0,0,0,0,0
22802,0,0,0,0,0,0
22803,1,1,0,0,0,0
22804,0,0,0,0,0,0
22805,1,1,0,0,0,0
22806,0,0,0,0,0,0
22807,0,0,0,0,0,0
22808,0,0,0,0,0,0
22809,1,1,0,0,0,0
22810,0,0,0,0,0,0
22811,0,0,0,0,0,0
22812,0,0,0,0,0,0
22813,0,0,0,0,0,0
22814,1,1,1,1,0,0
22816,0,0,0,0,0,0
22819,0,0,0,0,0,0
22821,0,0,0,0,0,0
22822,0,0,0,0,0,0
22824,1,1,0,0,0,0
22826,0,0,0,0,0,0
22828,1,1,1,0,0,0
22829,0,0,0,0,0,0
22832,1,1,1,0,0,0
22834,1,1,1,1,1,1
22835,0,0,0,0,0,0
22836,0,0,0,0,0,0
22837,0,0,0,0,0,0
22838,0,0,0,0,0,0
22840,1,1,1,1,0,0
22845,1,0,0,0,0,0
22846,0,0,0,0,0,0
22847,1,0,0,0,0,0
22848,1,1,0,0,0,0
22850,1,1,0,0,0,0
22851,1,1,0,0,0,0
22853,1,1,1,1,0,0
22854,0,0,0,0,0,0
22856,0,0,0,0,0,0
22857,0,0,0,0,0,0
22858,0,0,0,0,0,0
22859,1,1,0,0,0,0
22861,1,1,0,0,0,0
22862,1,1,0,0,0,0
22864,0,0,0,0,0,0
22865,1,1,0,0,0,0
22868,1,1,1,1,1,0
22869,0,0,0,0,0,0
22870,1,0,0,0,0,0
22871,0,0,0,0,0,0
22872,0,0,0,0,0,0
22873,1,1,0,0,0,0
22875,1,1,1,1,1,1
22876,1,1,1,0,0,0
22877,1,0,0,0,0,0
22879,1,1,0,0,0,0
22880,0,0,0,0,0,0
22881,0,0,0,0,0,0
22882,1,1,1,0,0,0
22883,0,0,0,0,0,0
22884,0,0,0,0,0,0
22885,1,1,0,0,0,0
22886,1,1,0,0,0,0
22890,1,1,1,1,0,0
22891,0,0,0,0,0,0
22892,1,1,0,0,0,0
22894,0,0,0,0,0,0
22895,0,0,0,0,0,0
22896,0,0,0,0,0,0
22897,0,0,0,0,0,0
22898,0,0,0,0,0,0
22899,1,1,1,1,1,0
22900,1,1,0,0,0,0
22901,1,1,1,1,1,0
22902,0,0,0,0,0,0
22906,0,0,0,0,0,0
22908,1,1,0,0,0,0
22910,0,0,0,0,0,0
22913,0,0,0,0,0,0
22914,0,0,0,0,0,0
22919,0,0,0,0,0,0
22920,1,1,1,1,0,0
22921,1,1,1,1,1,0
22922,0,0,0,0,0,0
22923,0,0,0,0,0,0
22924,0,0,0,0,0,0
22925,0,0,0,0,0,0
22926,1,1,1,1,1,1
22927,0,0,0,0,0,0
22929,1,0,0,0,0,0
22930,0,0,0,0,0,0
22933,0,0,0,0,0,0
22934,1,0,0,0,0,0
22935,0,0,0,0,0,0
22937,1,1,0,0,0,0
22938,1,0,0,0,0,0
22939,0,0,0,0,0,0
22940,0,0,0,0,0,0
22941,0,0,0,0,0,0
22942,1,1,1,1,1,1
22943,0,0,0,0,0,0
22946,0,0,0,0,0,0
22947,0,0,0,0,0,0
22948,0,0,0,0,0,0
22949,1,1,0,0,0,0
22951,0,0,0,0,0,0
22952,1,1,0,0,0,0
22954,0,0,0,0,0,0
22955,0,0,0,0,0,0
22958,1,1,0,0,0,0
22960,0,0,0,0,0,0
22961,0,0,0,0,0,0
22963,1,1,0,0,0,0
22964,0,0,0,0,0,0
22965,0,0,0,0,0,0
22967,0,0,0,0,0,0
22970,0,0,0,0,0,0
22971,1,1,1,1,1,0
22972,1,1,0,0,0,0
22973,1,1,0,0,0,0
22974,1,1,0,0,0,0
22975,1,1,0,0,0,0
22977,1,0,0,0,0,0
22978,0,0,0,0,0,0
22979,1,1,0,0,0,0
22980,0,0,0,0,0,0
22983,1,1,1,1,1,0
22984,1,0,0,0,0,0
22985,0,0,0,0,0,0
22986,1,0,0,0,0,0
22989,0,0,0,0,0,0
22990,1,0,0,0,0,0
22991,0,0,0,0,0,0
22993,1,0,0,0,0,0
22994,0,0,0,0,0,0
22995,0,0,0,0,0,0
22996,0,0,0,0,0,0
22998,0,0,0,0,0,0
22999,0,0,0,0,0,0
23000,1,1,0,0,0,0
23002,1,1,1,1,1,0
23005,1,0,0,0,0,0
23007,1,0,0,0,0,0
23008,0,0,0,0,0,0
23009,0,0,0,0,0,0
23010,1,0,0,0,0,0
23011,0,0,0,0,0,0
23012,0,0,0,0,0,0
23013,0,0,0,0,0,0
23015,0,0,0,0,0,0
23017,1,1,0,0,0,0
23018,0,0,0,0,0,0
23019,0,0,0,0,0,0
23022,1,1,1,0,0,0
23026,1,1,1,1,1,0
23027,0,0,0,0,0,0
23028,1,1,0,0,0,0
23029,1,1,1,1,0,0
23030,1,1,0,0,0,0
23031,1,0,0,0,0,0
23034,0,0,0,0,0,0
23035,0,0,0,0,0,0
23036,1,0,0,0,0,0
23037,0,0,0,0,0,0
23038,0,0,0,0,0,0
23041,0,0,0,0,0,0
23042,0,0,0,0,0,0
23044,0,0,0,0,0,0
23045,0,0,0,0,0,0
23046,1,1,0,0,0,0
23048,1,1,1,0,0,0
23049,0,0,0,0,0,0
23051,1,1,1,1,0,0
23052,1,0,0,0,0,0
23053,1,1,0,0,0,0
23055,1,1,1,1,1,0
23056,1,1,0,0,0,0
23058,1,1,0,0,0,0
23059,0,0,0,0,0,0
23061,0,0,0,0,0,0
23062,0,0,0,0,0,0
23063,0,0,0,0,0,0
23064,1,0,0,0,0,0
23065,1,0,0,0,0,0
23066,1,1,1,1,1,1
23067,1,0,0,0,0,0
23068,0,0,0,0,0,0
23071,0,0,0,0,0,0
23073,1,1,0,0,0,0
23075,0,0,0,0,0,0
23078,1,1,0,0,0,0
23079,0,0,0,0,0,0
23081,0,0,0,0,0,0
23082,0,0,0,0,0,0
23083,0,0,0,0,0,0
23084,0,0,0,0,0,0
23085,1,0,0,0,0,0
23086,0,0,0,0,0,0
23087,0,0,0,0,0,0
23089,0,0,0,0,0,0
23091,1,1,0,0,0,0
23092,1,0,0,0,0,0
23093,0,0,0,0,0,0
23094,1,1,1,1,1,0
23095,0,0,0,0,0,0
23097,0,0,0,0,0,0
23098,0,0,0,0,0,0
23099,0,0,0,0,0,0
23102,1,1,0,0,0,0
23103,1,1,1,0,0,0
23104,1,1,1,1,1,0
23106,0,0,0,0,0,0
