website_session_id,pageview_url,products_page,mrfuzzy_page,cart_page,shipping_page,billing_page,thankyou_page
23094,/the-original-mr-fuzzy,0,1,0,0,0,0
23094,/cart,0,0,1,0,0,0
23094,/shipping,0,0,0,1,0,0
23094,/billing,0,0,0,0,1,0
23095,/lander-1,0,0,0,0,0,0
23097,/lander-1,0,0,0,0,0,0
23098,/lander-1,0,0,0,0,0,0
23099,/lander-1,0,0,0,0,0,0
23102,/lander-1,0,0,0,0,0,0
23102,/products,1,0,0,0,0,0
23102,/the-original-mr-fuzzy,0,1,0,0,0,0
23103,/lander-1,0,0,0,0,0,0
23103,/products,1,0,0,0,0,0
23103,/the-original-mr-fuzzy,0,1,0,0,0,0
23103,/cart,0,0,1,0,0,0
23104,/lander-1,0,0,0,0,0,0
23104,/products,1,0,0,0,0,0
23104,/the-original-mr-fuzzy,0,1,0,0,0,0
23104,/cart,0,0,1,0,0,0
23104,/shipping,0,0,0,1,0,0
23104,/billing,0,0,0,0,1,0
23106,/lander-1,0,0,0,0,0,0
23107,/lander-1,0,0,0,0,0,0
23110,/lander-1,0,0,0,0,0,0
23110,/products,1,0,0,0,0,0
23110,/the-original-mr-fuzzy,0,1,0,0,0,0
23113,/lander-1,0,0,0,0,0,0
23114,/lander-1,0,0,0,0,0,0
23115,/lander-1,0,0,0,0,0,0
23116,/lander-1,0,0,0,0,0,0
23117,/lander-1,0,0,0,0,0,0
23119,/lander-1,0,0,0,0,0,0
23120,/lander-1,0,0,0,0,0,0
23121,/lander-1,0,0,0,0,0,0
23122,/lander-1,0,0,0,0,0,0
23123,/lander-1,0,0,0,0,0,0
23125,/lander-1,0,0,0,0,0,0
23125,/products,1,0,0,0,0,0
23128,/lander-1,0,0,0,0,0,0
23128,/products,1,0,0,0,0,0
23129,/lander-1,0,0,0,0,0,0
23130,/lander-1,0,0,0,0,0,0
23130,/products,1,0,0,0,0,0
23130,/the-original-mr-fuzzy,0,1,0,0,0,0
23131,/lander-1,0,0,0,0,0,0
23132,/lander-1,0,0,0,0,0,0
23132,/products,1,0,0,0,0,0
23133,/lander-1,0,0,0,0,0,0
23133,/products,1,0,0,0,0,0
23135,/lander-1,0,0,0,0,0,0
23135,/products,1,0,0,0,0,0
23135,/the-original-mr-fuzzy,0,1,0,0,0,0
23135,/cart,0,0,1,0,0,0
23135,/shipping,0,0,0,1,0,0
23135,/billing,0,0,0,0,1,0
23135,/thank-you-for-your-order,0,0,0,0,0,1
23136,/lander-1,0,0,0,0,0,0
23136,/products,1,0,0,0,0,0
23137,/lander-1,0,0,0,0,0,0
23139,/lander-1,0,0,0,0,0,0
23139,/products,1,0,0,0,0,0
23140,/lander-1,0,0,0,0,0,0
23140,/products,1,0,0,0,0,0
23140,/the-original-mr-fuzzy,0,1,0,0,0,0
23143,/lander-1,0,0,0,0,0,0
23143,/products,1,0,0,0,0,0
23144,/lander-1,0,0,0,0,0,0
23145,/lander-1,0,0,0,0,0,0
23146,/lander-1,0,0,0,0,0,0
23146,/products,1,0,0,0,0,0
23146,/the-original-mr-fuzzy,0,1,0,0,0,0
23146,/cart,0,0,1,0,0,0
23146,/shipping,0,0,0,1,0,0
23146,/billing,0,0,0,0,1,0
23147,/lander-1,0,0,0,0,0,0
23152,/lander-1,0,0,0,0,0,0
23153,/lander-1,0,0,0,0,0,0
23154,/lander-1,0,0,0,0,0,0
23155,/lander-1,0,0,0,0,0,0
23155,/products,1,0,0,0,0,0
23155,/the-original-mr-fuzzy,0,1,0,0,0,0
23156,/lander-1,0,0,0,0,0,0
23157,/lander-1,0,0,0,0,0,0
23157,/products,1,0,0,0,0,0
23157,/the-original-mr-fuzzy,0,1,0,0,0,0
23157,/cart,0,0,1,0,0,0
23159,/lander-1,0,0,0,0,0,0
23160,/lander-1,0,0,0,0,0,0
23160,/products,1,0,0,0,0,0
23160,/the-original-mr-fuzzy,0,1,0,0,0,0
23161,/lander-1,0,0,0,0,0,0
23162,/lander-1,0,0,0,0,0,0
23163,/lander-1,0,0,0,0,0,0
23163,/products,1,0,0,0,0,0
23163,/the-original-mr-fuzzy,0,1,0,0,0,0
23163,/cart,0,0,1,0,0,0
23164,/lander-1,0,0,0,0,0,0
23165,/lander-1,0,0,0,0,0,0
23165,/products,1,0,0,0,0,0
23166,/lander-1,0,0,0,0,0,0
23168,/lander-1,0,0,0,0,0,0
23168,/products,1,0,0,0,0,0
23168,/the-original-mr-fuzzy,0,1,0,0,0,0
23170,/lander-1,0,0,0,0,0,0
23170,/products,1,0,0,0,0,0
23172,/lander-1,0,0,0,0,0,0
23172,/products,1,0,0,0,0,0
23172,/the-original-mr-fuzzy,0,1,0,0,0,0
23172,/cart,0,0,1,0,0,0
23174,/lander-1,0,0,0,0,0,0
23174,/products,1,0,0,0,0,0
23174,/the-original-mr-fuzzy,0,1,0,0,0,0
23176,/lander-1,0,0,0,0,0,0
23179,/lander-1,0,0,0,0,0,0
23179,/products,1,0,0,0,0,0
23179,/the-original-mr-fuzzy,0,1,0,0,0,0
23180,/lander-1,0,0,0,0,0,0
23180,/products,1,0,0,0,0,0
23183,/lander-1,0,0,0,0,0,0
23184,/lander-1,0,0,0,0,0,0
23185,/lander-1,0,0,0,0,0,0
23186,/lander-1,0,0,0,0,0,0
23186,/products,1,0,0,0,0,0
23186,/the-original-mr-fuzzy,0,1,0,0,0,0
23186,/cart,0,0,1,0,0,0
23186,/shipping,0,0,0,1,0,0
23186,/billing,0,0,0,0,1,0
23186,/thank-you-for-your-order,0,0,0,0,0,1
23187,/lander-1,0,0,0,0,0,0
23188,/lander-1,0,0,0,0,0,0
23189,/lander-1,0,0,0,0,0,0
23191,/lander-1,0,0,0,0,0,0
23195,/lander-1,0,0,0,0,0,0
23196,/lander-1,0,0,0,0,0,0
23196,/products,1,0,0,0,0,0
23198,/lander-1,0,0,0,0,0,0
23199,/lander-1,0,0,0,0,0,0
23200,/lander-1,0,0,0,0,0,0
23201,/lander-1,0,0,0,0,0,0
23202,/lander-1,0,0,0,0,0,0
23203,/lander-1,0,0,0,0,0,0
23205,/lander-1,0,0,0,0,0,0
23206,/lander-1,0,0,0,0,0,0
23207,/lander-1,0,0,0,0,0,0
23207,/products,1,0,0,0,0,0
23207,/the-original-mr-fuzzy,0,1,0,0,0,0
23207,/cart,0,0,1,0,0,0
23207,/shipping,0,0,0,1,0,0
23208,/lander-1,0,0,0,0,0,0
23208,/products,1,0,0,0,0,0
23209,/lander-1,0,0,0,0,0,0
23209,/products,1,0,0,0,0,0
23209,/the-original-mr-fuzzy,0,1,0,0,0,0
23210,/lander-1,0,0,0,0,0,0
23211,/lander-1,0,0,0,0,0,0
23211,/products,1,0,0,0,0,0
23211,/the-original-mr-fuzzy,0,1,0,0,0,0
23212,/lander-1,0,0,0,0,0,0
23213,/lander-1,0,0,0,0,0,0
23213,/products,1,0,0,0,0,0
23213,/the-original-mr-fuzzy,0,1,0,0,0,0
23213,/cart,0,0,1,0,0,0
23214,/lander-1,0,0,0,0,0,0
23217,/lander-1,0,0,0,0,0,0
23217,/products,1,0,0,0,0,0
23217,/the-original-mr-fuzzy,0,1,0,0,0,0
23218,/lander-1,0,0,0,0,0,0
23221,/lander-1,0,0,0,0,0,0
23221,/products,1,0,0,0,0,0
23221,/the-original-mr-fuzzy,0,1,0,0,0,0
23224,/lander-1,0,0,0,0,0,0
23226,/lander-1,0,0,0,0,0,0
23227,/lander-1,0,0,0,0,0,0
23227,/products,1,0,0,0,0,0
23227,/the-original-mr-fuzzy,0,1,0,0,0,0
23229,/lander-1,0,0,0,0,0,0
23230,/lander-1,0,0,0,0,0,0
23231,/lander-1,0,0,0,0,0,0
23234,/lander-1,0,0,0,0,0,0
23235,/lander-1,0,0,0,0,0,0
23236,/lander-1,0,0,0,0,0,0
23236,/products,1,0,0,0,0,0
23236,/the-original-mr-fuzzy,0,1,0,0,0,0
23238,/lander-1,0,0,0,0,0,0
23238,/products,1,0,0,0,0,0
23238,/the-original-mr-fuzzy,0,1,0,0,0,0
23238,/cart,0,0,1,0,0,0
23240,/lander-1,0,0,0,0,0,0
23241,/lander-1,0,0,0,0,0,0
23243,/lander-1,0,0,0,0,0,0
23244,/lander-1,0,0,0,0,0,0
23244,/products,1,0,0,0,0,0
23244,/the-original-mr-fuzzy,0,1,0,0,0,0
23245,/lander-1,0,0,0,0,0,0
23247,/lander-1,0,0,0,0,0,0
23250,/lander-1,0,0,0,0,0,0
23256,/lander-1,0,0,0,0,0,0
23256,/products,1,0,0,0,0,0
23256,/the-original-mr-fuzzy,0,1,0,0,0,0
23256,/cart,0,0,1,0,0,0
23256,/shipping,0,0,0,1,0,0
23256,/billing,0,0,0,0,1,0
23256,/thank-you-for-your-order,0,0,0,0,0,1
23257,/lander-1,0,0,0,0,0,0
23257,/products,1,0,0,0,0,0
23257,/the-original-mr-fuzzy,0,1,0,0,0,0
23258,/lander-1,0,0,0,0,0,0
23260,/lander-1,0,0,0,0,0,0
23261,/lander-1,0,0,0,0,0,0
23263,/lander-1,0,0,0,0,0,0
23264,/lander-1,0,0,0,0,0,0
23264,/products,1,0,0,0,0,0
23264,/the-original-mr-fuzzy,0,1,0,0,0,0
23265,/lander-1,0,0,0,0,0,0
23266,/lander-1,0,0,0,0,0,0
23266,/products,1,0,0,0,0,0
23266,/the-original-mr-fuzzy,0,1,0,0,0,0
23269,/lander-1,0,0,0,0,0,0
23269,/products,1,0,0,0,0,0
23269,/the-original-mr-fuzzy,0,1,0,0,0,0
23270,/lander-1,0,0,0,0,0,0
23270,/products,1,0,0,0,0,0
23270,/the-original-mr-fuzzy,0,1,0,0,0,0
23272,/lander-1,0,0,0,0,0,0
23272,/products,1,0,0,0,0,0
23272,/the-original-mr-fuzzy,0,1,0,0,0,0
23276,/lander-1,0,0,0,0,0,0
23276,/products,1,0,0,0,0,0
23276,/the-original-mr-fuzzy,0,1,0,0,0,0
23278,/lander-1,0,0,0,0,0,0
23280,/lander-1,0,0,0,0,0,0
23280,/products,1,0,0,0,0,0
23281,/lander-1,0,0,0,0,0,0
23281,/products,1,0,0,0,0,0
23281,/the-original-mr-fuzzy,0,1,0,0,0,0
23282,/lander-1,0,0,0,0,0,0
23283,/lander-1,0,0,0,0,0,0
23284,/lander-1,0,0,0,0,0,0
23286,/lander-1,0,0,0,0,0,0
23287,/lander-1,0,0,0,0,0,0
23288,/lander-1,0,0,0,0,0,0
23289,/lander-1,0,0,0,0,0,0
23290,/lander-1,0,0,0,0,0,0
23293,/lander-1,0,0,0,0,0,0
23293,/products,1,0,0,0,0,0
23293,/the-original-mr-fuzzy,0,1,0,0,0,0
23294,/lander-1,0,0,0,0,0,0
23295,/lander-1,0,0,0,0,0,0
23297,/lander-1,0,0,0,0,0,0
23300,/lander-1,0,0,0,0,0,0
23301,/lander-1,0,0,0,0,0,0
23301,/products,1,0,0,0,0,0
23301,/the-original-mr-fuzzy,0,1,0,0,0,0
23301,/cart,0,0,1,0,0,0
23302,/lander-1,0,0,0,0,0,0
23302,/products,1,0,0,0,0,0
23302,/the-original-mr-fuzzy,0,1,0,0,0,0
23304,/lander-1,0,0,0,0,0,0
23306,/lander-1,0,0,0,0,0,0
23306,/products,1,0,0,0,0,0
23306,/the-original-mr-fuzzy,0,1,0,0,0,0
23307,/lander-1,0,0,0,0,0,0
23307,/products,1,0,0,0,0,0
23308,/lander-1,0,0,0,0,0,0
23309,/lander-1,0,0,0,0,0,0
23309,/products,1,0,0,0,0,0
23309,/the-original-mr-fuzzy,0,1,0,0,0,0
23309,/cart,0,0,1,0,0,0
23309,/shipping,0,0,0,1,0,0
23309,/billing,0,0,0,0,1,0
23309,/thank-you-for-your-order,0,0,0,0,0,1
23310,/lander-1,0,0,0,0,0,0
23310,/products,1,0,0,0,0,0
23310,/the-original-mr-fuzzy,0,1,0,0,0,0
23311,/lander-1,0,0,0,0,0,0
23311,/products,1,0,0,0,0,0
23314,/lander-1,0,0,0,0,0,0
23314,/products,1,0,0,0,0,0
23315,/lander-1,0,0,0,0,0,0
23315,/products,1,0,0,0,0,0
23315,/the-original-mr-fuzzy,0,1,0,0,0,0
23315,/cart,0,0,1,0,0,0
23316,/lander-1,0,0,0,0,0,0
23316,/products,1,0,0,0,0,0
23316,/the-original-mr-fuzzy,0,1,0,0,0,0
23317,/lander-1,0,0,0,0,0,0
23317,/products,1,0,0,0,0,0
23317,/the-original-mr-fuzzy,0,1,0,0,0,0
23319,/lander-1,0,0,0,0,0,0
23320,/lander-1,0,0,0,0,0,0
23320,/products,1,0,0,0,0,0
23320,/the-original-mr-fuzzy,0,1,0,0,0,0
23320,/cart,0,0,1,0,0,0
23320,/shipping,0,0,0,1,0,0
23320,/billing,0,0,0,0,1,0
23321,/lander-1,0,0,0,0,0,0
23321,/products,1,0,0,0,0,0
23321,/the-original-mr-fuzzy,0,1,0,0,0,0
23322,/lander-1,0,0,0,0,0,0
23322,/products,1,0,0,0,0,0
23323,/lander-1,0,0,0,0,0,0
23323,/products,1,0,0,0,0,0
23323,/the-original-mr-fuzzy,0,1,0,0,0,0
23323,/cart,0,0,1,0,0,0
23323,/shipping,0,0,0,1,0,0
23323,/billing,0,0,0,0,1,0
23323,/thank-you-for-your-order,0,0,0,0,0,1
23328,/lander-1,0,0,0,0,0,0
23329,/lander-1,0,0,0,0,0,0
23330,/lander-1,0,0,0,0,0,0
23331,/lander-1,0,0,0,0,0,0
23332,/lander-1,0,0,0,0,0,0
23332,/products,1,0,0,0,0,0
23332,/the-original-mr-fuzzy,0,1,0,0,0,0
23332,/cart,0,0,1,0,0,0
23332,/shipping,0,0,0,1,0,0
23333,/lander-1,0,0,0,0,0,0
23333,/products,1,0,0,0,0,0
23333,/the-original-mr-fuzzy,0,1,0,0,0,0
23337,/lander-1,0,0,0,0,0,0
23338,/lander-1,0,0,0,0,0,0
23338,/products,1,0,0,0,0,0
23338,/the-original-mr-fuzzy,0,1,0,0,0,0
23339,/lander-1,0,0,0,0,0,0
23339,/products,1,0,0,0,0,0
23339,/the-original-mr-fuzzy,0,1,0,0,0,0
23340,/lander-1,0,0,0,0,0,0
23340,/products,1,0,0,0,0,0
23340,/the-original-mr-fuzzy,0,1,0,0,0,0
23341,/lander-1,0,0,0,0,0,0
23342,/lander-1,0,0,0,0,0,0
23343,/lander-1,0,0,0,0,0,0
23344,/lander-1,0,0,0,0,0,0
23344,/products,1,0,0,0,0,0
23345,/lander-1,0,0,0,0,0,0
23345,/products,1,0,0,0,0,0
23346,/lander-1,0,0,0,0,0,0
23347,/lander-1,0,0,0,0,0,0
23347,/products,1,0,0,0,0,0
23347,/the-original-mr-fuzzy,0,1,0,0,0,0
23347,/cart,0,0,1,0,0,0
23347,/shipping,0,0,0,1,0,0
23347,/billing,0,0,0,0,1,0
23348,/lander-1,0,0,0,0,0,0
23348,/products,1,0,0,0,0,0
23348,/the-original-mr-fuzzy,0,1,0,0,0,0
23348,/cart,0,0,1,0,0,0
23348,/shipping,0,0,0,1,0,0
23348,/billing,0,0,0,0,1,0
23349,/lander-1,0,0,0,0,0,0
23351,/lander-1,0,0,0,0,0,0
23351,/products,1,0,0,0,0,0
23351,/the-original-mr-fuzzy,0,1,0,0,0,0
23351,/cart,0,0,1,0,0,0
23351,/shipping,0,0,0,1,0,0
23351,/billing,0,0,0,0,1,0
23353,/lander-1,0,0,0,0,0,0
23353,/products,1,0,0,0,0,0
23353,/the-original-mr-fuzzy,0,1,0,0,0,0
23353,/cart,0,0,1,0,0,0
23353,/shipping,0,0,0,1,0,0
23353,/billing,0,0,0,0,1,0
23353,/thank-you-for-your-order,0,0,0,0,0,1
23354,/lander-1,0,0,0,0,0,0
23355,/lander-1,0,0,0,0,0,0
23356,/lander-1,0,0,0,0,0,0
23357,/lander-1,0,0,0,0,0,0
23357,/products,1,0,0,0,0,0
23357,/the-original-mr-fuzzy,0,1,0,0,0,0
23357,/cart,0,0,1,0,0,0
23357,/shipping,0,0,0,1,0,0
23357,/billing,0,0,0,0,1,0
23357,/thank-you-for-your-order,0,0,0,0,0,1
23358,/lander-1,0,0,0,0,0,0
23358,/products,1,0,0,0,0,0
23358,/the-original-mr-fuzzy,0,1,0,0,0,0
23358,/cart,0,0,1,0,0,0
23358,/shipping,0,0,0,1,0,0
23358,/billing,0,0,0,0,1,0
23358,/thank-you-for-your-order,0,0,0,0,0,1
23359,/lander-1,0,0,0,0,0,0
23359,/products,1,0,0,0,0,0
23359,/the-original-mr-fuzzy,0,1,0,0,0,0
23359,/cart,0,0,1,0,0,0
23360,/lander-1,0,0,0,0,0,0
23360,/products,1,0,0,0,0,0
23360,/the-original-mr-fuzzy,0,1,0,0,0,0
23360,/cart,0,0,1,0,0,0
23363,/lander-1,0,0,0,0,0,0
23367,/lander-1,0,0,0,0,0,0
23367,/products,1,0,0,0,0,0
23367,/the-original-mr-fuzzy,0,1,0,0,0,0
23368,/lander-1,0,0,0,0,0,0
23368,/products,1,0,0,0,0,0
23368,/the-original-mr-fuzzy,0,1,0,0,0,0
23368,/cart,0,0,1,0,0,0
23368,/shipping,0,0,0,1,0,0
23368,/billing,0,0,0,0,1,0
23368,/thank-you-for-your-order,0,0,0,0,0,1
23369,/lander-1,0,0,0,0,0,0
23370,/lander-1,0,0,0,0,0,0
23372,/lander-1,0,0,0,0,0,0
23373,/lander-1,0,0,0,0,0,0
23373,/products,1,0,0,0,0,0
23373,/the-original-mr-fuzzy,0,1,0,0,0,0
23374,/lander-1,0,0,0,0,0,0
23375,/lander-1,0,0,0,0,0,0
23375,/products,1,0,0,0,0,0
23375,/the-original-mr-fuzzy,0,1,0,0,0,0
23377,/lander-1,0,0,0,0,0,0
23378,/lander-1,0,0,0,0,0,0
23379,/lander-1,0,0,0,0,0,0
23382,/lander-1,0,0,0,0,0,0
23383,/lander-1,0,0,0,0,0,0
23385,/lander-1,0,0,0,0,0,0
23385,/products,1,0,0,0,0,0
23387,/lander-1,0,0,0,0,0,0
23387,/products,1,0,0,0,0,0
23389,/lander-1,0,0,0,0,0,0
23389,/products,1,0,0,0,0,0
23389,/the-original-mr-fuzzy,0,1,0,0,0,0
23392,/lander-1,0,0,0,0,0,0
23392,/products,1,0,0,0,0,0
23393,/lander-1,0,0,0,0,0,0
23394,/lander-1,0,0,0,0,0,0
23394,/products,1,0,0,0,0,0
23394,/the-original-mr-fuzzy,0,1,0,0,0,0
23395,/lander-1,0,0,0,0,0,0
23396,/lander-1,0,0,0,0,0,0
23396,/products,1,0,0,0,0,0
23396,/the-original-mr-fuzzy,0,1,0,0,0,0
23397,/lander-1,0,0,0,0,0,0
23397,/products,1,0,0,0,0,0
23397,/the-original-mr-fuzzy,0,1,0,0,0,0
23397,/cart,0,0,1,0,0,0
23397,/shipping,0,0,0,1,0,0
23397,/billing,0,0,0,0,1,0
23398,/lander-1,0,0,0,0,0,0
23399,/lander-1,0,0,0,0,0,0
23399,/products,1,0,0,0,0,0
23399,/the-original-mr-fuzzy,0,1,0,0,0,0
23399,/cart,0,0,1,0,0,0
23399,/shipping,0,0,0,1,0,0
23399,/billing,0,0,0,0,1,0
23399,/thank-you-for-your-order,0,0,0,0,0,1
23401,/lander-1,0,0,0,0,0,0
23402,/lander-1,0,0,0,0,0,0
23402,/products,1,0,0,0,0,0
23402,/the-original-mr-fuzzy,0,1,0,0,0,0
23403,/lander-1,0,0,0,0,0,0
23405,/lander-1,0,0,0,0,0,0
23410,/lander-1,0,0,0,0,0,0
23410,/products,1,0,0,0,0,0
23410,/the-original-mr-fuzzy,0,1,0,0,0,0
23411,/lander-1,0,0,0,0,0,0
23412,/lander-1,0,0,0,0,0,0
23412,/products,1,0,0,0,0,0
23413,/lander-1,0,0,0,0,0,0
23413,/products,1,0,0,0,0,0
23413,/the-original-mr-fuzzy,0,1,0,0,0,0
23413,/cart,0,0,1,0,0,0
23414,/lander-1,0,0,0,0,0,0
23415,/lander-1,0,0,0,0,0,0
23415,/products,1,0,0,0,0,0
23416,/lander-1,0,0,0,0,0,0
23416,/products,1,0,0,0,0,0
23416,/the-original-mr-fuzzy,0,1,0,0,0,0
23417,/lander-1,0,0,0,0,0,0
23418,/lander-1,0,0,0,0,0,0
23418,/products,1,0,0,0,0,0
23418,/the-original-mr-fuzzy,0,1,0,0,0,0
23419,/lander-1,0,0,0,0,0,0
23419,/products,1,0,0,0,0,0
23419,/the-original-mr-fuzzy,0,1,0,0,0,0
23419,/cart,0,0,1,0,0,0
23419,/shipping,0,0,0,1,0,0
23419,/billing,0,0,0,0,1,0
23420,/lander-1,0,0,0,0,0,0
23420,/products,1,0,0,0,0,0
23420,/the-original-mr-fuzzy,0,1,0,0,0,0
23420,/cart,0,0,1,0,0,0
23422,/lander-1,0,0,0,0,0,0
23422,/products,1,0,0,0,0,0
23422,/the-original-mr-fuzzy,0,1,0,0,0,0
23422,/cart,0,0,1,0,0,0
23424,/lander-1,0,0,0,0,0,0
23425,/lander-1,0,0,0,0,0,0
23425,/products,1,0,0,0,0,0
23426,/lander-1,0,0,0,0,0,0
23426,/products,1,0,0,0,0,0
23427,/lander-1,0,0,0,0,0,0
23429,/lander-1,0,0,0,0,0,0
23429,/products,1,0,0,0,0,0
23429,/the-original-mr-fuzzy,0,1,0,0,0,0
23429,/cart,0,0,1,0,0,0
23430,/lander-1,0,0,0,0,0,0
23431,/lander-1,0,0,0,0,0,0
23431,/products,1,0,0,0,0,0
23431,/the-original-mr-fuzzy,0,1,0,0,0,0
23431,/cart,0,0,1,0,0,0
23434,/lander-1,0,0,0,0,0,0
23435,/lander-1,0,0,0,0,0,0
23436,/lander-1,0,0,0,0,0,0
23438,/lander-1,0,0,0,0,0,0
23438,/products,1,0,0,0,0,0
23438,/the-original-mr-fuzzy,0,1,0,0,0,0
23441,/lander-1,0,0,0,0,0,0
23443,/lander-1,0,0,0,0,0,0
23444,/lander-1,0,0,0,0,0,0
23444,/products,1,0,0,0,0,0
23445,/lander-1,0,0,0,0,0,0
23445,/products,1,0,0,0,0,0
23446,/lander-1,0,0,0,0,0,0
23448,/lander-1,0,0,0,0,0,0
23448,/products,1,0,0,0,0,0
23448,/the-original-mr-fuzzy,0,1,0,0,0,0
23449,/lander-1,0,0,0,0,0,0
23449,/products,1,0,0,0,0,0
23449,/the-original-mr-fuzzy,0,1,0,0,0,0
23450,/lander-1,0,0,0,0,0,0
23452,/lander-1,0,0,0,0,0,0
23453,/lander-1,0,0,0,0,0,0
23456,/lander-1,0,0,0,0,0,0
23457,/lander-1,0,0,0,0,0,0
23457,/products,1,0,0,0,0,0
23457,/the-original-mr-fuzzy,0,1,0,0,0,0
23457,/cart,0,0,1,0,0,0
23457,/shipping,0,0,0,1,0,0
23457,/billing,0,0,0,0,1,0
23461,/lander-1,0,0,0,0,0,0
23462,/lander-1,0,0,0,0,0,0
23462,/products,1,0,0,0,0,0
23462,/the-original-mr-fuzzy,0,1,0,0,0,0
23463,/lander-1,0,0,0,0,0,0
23463,/products,1,0,0,0,0,0
23463,/the-original-mr-fuzzy,0,1,0,0,0,0
23463,/cart,0,0,1,0,0,0
23465,/lander-1,0,0,0,0,0,0
23466,/lander-1,0,0,0,0,0,0
23468,/lander-1,0,0,0,0,0,0
23469,/lander-1,0,0,0,0,0,0
23469,/products,1,0,0,0,0,0
23469,/the-original-mr-fuzzy,0,1,0,0,0,0
23470,/lander-1,0,0,0,0,0,0
23470,/products,1,0,0,0,0,0
23470,/the-original-mr-fuzzy,0,1,0,0,0,0
23471,/lander-1,0,0,0,0,0,0
23473,/lander-1,0,0,0,0,0,0
23474,/lander-1,0,0,0,0,0,0
23475,/lander-1,0,0,0,0,0,0
23475,/products,1,0,0,0,0,0
23475,/the-original-mr-fuzzy,0,1,0,0,0,0
23475,/cart,0,0,1,0,0,0
23475,/shipping,0,0,0,1,0,0
23475,/billing,0,0,0,0,1,0
23479,/lander-1,0,0,0,0,0,0
23479,/products,1,0,0,0,0,0
23479,/the-original-mr-fuzzy,0,1,0,0,0,0
23480,/lander-1,0,0,0,0,0,0
23480,/products,1,0,0,0,0,0
23482,/lander-1,0,0,0,0,0,0
23482,/products,1,0,0,0,0,0
23482,/the-original-mr-fuzzy,0,1,0,0,0,0
23482,/cart,0,0,1,0,0,0
23486,/lander-1,0,0,0,0,0,0
23486,/products,1,0,0,0,0,0
23486,/the-original-mr-fuzzy,0,1,0,0,0,0
23487,/lander-1,0,0,0,0,0,0
23488,/lander-1,0,0,0,0,0,0
23488,/products,1,0,0,0,0,0
23488,/the-original-mr-fuzzy,0,1,0,0,0,0
23489,/lander-1,0,0,0,0,0,0
23492,/lander-1,0,0,0,0,0,0
23494,/lander-1,0,0,0,0,0,0
23495,/lander-1,0,0,0,0,0,0
23496,/lander-1,0,0,0,0,0,0
23498,/lander-1,0,0,0,0,0,0
23498,/products,1,0,0,0,0,0
23498,/the-original-mr-fuzzy,0,1,0,0,0,0
23499,/lander-1,0,0,0,0,0,0
23500,/lander-1,0,0,0,0,0,0
23501,/lander-1,0,0,0,0,0,0
23502,/lander-1,0,0,0,0,0,0
23502,/products,1,0,0,0,0,0
23502,/the-original-mr-fuzzy,0,1,0,0,0,0
23503,/lander-1,0,0,0,0,0,0
23506,/lander-1,0,0,0,0,0,0
23506,/products,1,0,0,0,0,0
23506,/the-original-mr-fuzzy,0,1,0,0,0,0
23507,/lander-1,0,0,0,0,0,0
23508,/lander-1,0,0,0,0,0,0
23509,/lander-1,0,0,0,0,0,0
23509,/products,1,0,0,0,0,0
23509,/the-original-mr-fuzzy,0,1,0,0,0,0
23509,/cart,0,0,1,0,0,0
23509,/shipping,0,0,0,1,0,0
23513,/lander-1,0,0,0,0,0,0
23516,/lander-1,0,0,0,0,0,0
23517,/lander-1,0,0,0,0,0,0
23518,/lander-1,0,0,0,0,0,0
23519,/lander-1,0,0,0,0,0,0
23520,/lander-1,0,0,0,0,0,0
23521,/lander-1,0,0,0,0,0,0
23522,/lander-1,0,0,0,0,0,0
23522,/products,1,0,0,0,0,0
23523,/lander-1,0,0,0,0,0,0
23524,/lander-1,0,0,0,0,0,0
23525,/lander-1,0,0,0,0,0,0
23527,/lander-1,0,0,0,0,0,0
23528,/lander-1,0,0,0,0,0,0
23530,/lander-1,0,0,0,0,0,0
23531,/lander-1,0,0,0,0,0,0
23531,/products,1,0,0,0,0,0
23531,/the-original-mr-fuzzy,0,1,0,0,0,0
23532,/lander-1,0,0,0,0,0,0
23532,/products,1,0,0,0,0,0
23532,/the-original-mr-fuzzy,0,1,0,0,0,0
23533,/lander-1,0,0,0,0,0,0
23533,/products,1,0,0,0,0,0
23533,/the-original-mr-fuzzy,0,1,0,0,0,0
23535,/lander-1,0,0,0,0,0,0
23536,/lander-1,0,0,0,0,0,0
23537,/lander-1,0,0,0,0,0,0
23537,/products,1,0,0,0,0,0
23537,/the-original-mr-fuzzy,0,1,0,0,0,0
23537,/cart,0,0,1,0,0,0
23537,/shipping,0,0,0,1,0,0
23537,/billing,0,0,0,0,1,0
23538,/lander-1,0,0,0,0,0,0
23539,/lander-1,0,0,0,0,0,0
23542,/lander-1,0,0,0,0,0,0
23542,/products,1,0,0,0,0,0
23543,/lander-1,0,0,0,0,0,0
23543,/products,1,0,0,0,0,0
23543,/the-original-mr-fuzzy,0,1,0,0,0,0
23544,/lander-1,0,0,0,0,0,0
23544,/products,1,0,0,0,0,0
23544,/the-original-mr-fuzzy,0,1,0,0,0,0
23545,/lander-1,0,0,0,0,0,0
23546,/lander-1,0,0,0,0,0,0
23547,/lander-1,0,0,0,0,0,0
23547,/products,1,0,0,0,0,0
23547,/the-original-mr-fuzzy,0,1,0,0,0,0
23548,/lander-1,0,0,0,0,0,0
23549,/lander-1,0,0,0,0,0,0
23551,/lander-1,0,0,0,0,0,0
23551,/products,1,0,0,0,0,0
