time_period,cart_session_id,pv_id_after_cart
"B. Post_Cross_Sell",138876,324707
"B. Post_Cross_Sell",138877,324713
"B. Post_Cross_Sell",138878,324716
"B. Post_Cross_Sell",138897,324756
"B. Post_Cross_Sell",138904,324773
"B. Post_Cross_Sell",138906,324781
"B. Post_Cross_Sell",138911,324791
"B. Post_Cross_Sell",138921,324810
"B. Post_Cross_Sell",138920,324815
"B. Post_Cross_Sell",138923,324827
"B. Post_Cross_Sell",138924,324829
"B. Post_Cross_Sell",138935,324856
"B. Post_Cross_Sell",138939,324874
"B. Post_Cross_Sell",138952,324903
"B. Post_Cross_Sell",138961,324924
"B. Post_Cross_Sell",138970,324948
"B. Post_Cross_Sell",138971,324951
"B. Post_Cross_Sell",138972,324957
"B. Post_Cross_Sell",138989,324995
"B. Post_Cross_Sell",138994,325013
"B. Post_Cross_Sell",139001,325025
"B. Post_Cross_Sell",139005,325036
"B. Post_Cross_Sell",139007,325048
"B. Post_Cross_Sell",139015,325070
"B. Post_Cross_Sell",139026,325096
"B. Post_Cross_Sell",139049,325137
"B. Post_Cross_Sell",139059,325161
"B. Post_Cross_Sell",139066,325180
"B. Post_Cross_Sell",139083,325225
"B. Post_Cross_Sell",139092,325243
"B. Post_Cross_Sell",139094,325254
"B. Post_Cross_Sell",139104,325278
"B. Post_Cross_Sell",139106,325292
"B. Post_Cross_Sell",139105,325296
"B. Post_Cross_Sell",139116,325315
"B. Post_Cross_Sell",139122,325339
"B. Post_Cross_Sell",139127,325353
"B. Post_Cross_Sell",139134,325379
"B. Post_Cross_Sell",139139,325381
"B. Post_Cross_Sell",139145,325395
"B. Post_Cross_Sell",139148,325410
"B. Post_Cross_Sell",139152,325420
"B. Post_Cross_Sell",139157,325431
"B. Post_Cross_Sell",139169,325456
"B. Post_Cross_Sell",139188,325495
"B. Post_Cross_Sell",139211,325541
"B. Post_Cross_Sell",139216,325558
"B. Post_Cross_Sell",139218,325565
"B. Post_Cross_Sell",139231,325588
"B. Post_Cross_Sell",139249,325626
"B. Post_Cross_Sell",139258,325658
"B. Post_Cross_Sell",139276,325705
"B. Post_Cross_Sell",139283,325723
"B. Post_Cross_Sell",139302,325769
"B. Post_Cross_Sell",139308,325779
"B. Post_Cross_Sell",139312,325787
"B. Post_Cross_Sell",139313,325799
"B. Post_Cross_Sell",139317,325801
"B. Post_Cross_Sell",139325,325824
"B. Post_Cross_Sell",139336,325849
"B. Post_Cross_Sell",139339,325861
"B. Post_Cross_Sell",139353,325892
"B. Post_Cross_Sell",139367,325917
"B. Post_Cross_Sell",139378,325941
"B. Post_Cross_Sell",139380,325943
"B. Post_Cross_Sell",139379,325957
"B. Post_Cross_Sell",139382,325960
"B. Post_Cross_Sell",139384,325968
"B. Post_Cross_Sell",139396,325998
"B. Post_Cross_Sell",139402,326012
"B. Post_Cross_Sell",139410,326024
"B. Post_Cross_Sell",139429,326068
"B. Post_Cross_Sell",139430,326070
"B. Post_Cross_Sell",139436,326085
"B. Post_Cross_Sell",139452,326133
"B. Post_Cross_Sell",139461,326147
"B. Post_Cross_Sell",139470,326166
"B. Post_Cross_Sell",139472,326176
"B. Post_Cross_Sell",139487,326206
"B. Post_Cross_Sell",139503,326238
"B. Post_Cross_Sell",139500,326241
"B. Post_Cross_Sell",139508,326255
"B. Post_Cross_Sell",139521,326280
"B. Post_Cross_Sell",139527,326294
"B. Post_Cross_Sell",139530,326305
"B. Post_Cross_Sell",139534,326321
"B. Post_Cross_Sell",139540,326335
"B. Post_Cross_Sell",139556,326373
"B. Post_Cross_Sell",139557,326378
"B. Post_Cross_Sell",139560,326385
"B. Post_Cross_Sell",139562,326399
"B. Post_Cross_Sell",139563,326400
"B. Post_Cross_Sell",139568,326414
"B. Post_Cross_Sell",139573,326430
"B. Post_Cross_Sell",139574,326435
"B. Post_Cross_Sell",139581,326447
"B. Post_Cross_Sell",139584,326460
"B. Post_Cross_Sell",139585,326464
"B. Post_Cross_Sell",139587,326471
"B. Post_Cross_Sell",139611,326517
"B. Post_Cross_Sell",139615,326535
"B. Post_Cross_Sell",139622,326544
"B. Post_Cross_Sell",139632,326570
"B. Post_Cross_Sell",139633,326573
"B. Post_Cross_Sell",139636,326589
"B. Post_Cross_Sell",139645,326608
"B. Post_Cross_Sell",139650,326629
"B. Post_Cross_Sell",139669,326659
"B. Post_Cross_Sell",139673,326669
"B. Post_Cross_Sell",139681,326696
"B. Post_Cross_Sell",139679,326699
"B. Post_Cross_Sell",139705,326752
"B. Post_Cross_Sell",139717,326765
"B. Post_Cross_Sell",139723,326788
"B. Post_Cross_Sell",139726,326795
"B. Post_Cross_Sell",139729,326808
"B. Post_Cross_Sell",139735,326835
"B. Post_Cross_Sell",139747,326865
"B. Post_Cross_Sell",139763,326891
"B. Post_Cross_Sell",139770,326908
"B. Post_Cross_Sell",139771,326913
"B. Post_Cross_Sell",139775,326925
"B. Post_Cross_Sell",139774,326929
"B. Post_Cross_Sell",139797,326972
"B. Post_Cross_Sell",139798,326982
"B. Post_Cross_Sell",139811,327006
"B. Post_Cross_Sell",139815,327025
"B. Post_Cross_Sell",139817,327021
"B. Post_Cross_Sell",139820,327034
"B. Post_Cross_Sell",139829,327055
"B. Post_Cross_Sell",139836,327074
"B. Post_Cross_Sell",139849,327095
"B. Post_Cross_Sell",139862,327135
"B. Post_Cross_Sell",139876,327150
"B. Post_Cross_Sell",139886,327180
"B. Post_Cross_Sell",139890,327188
"B. Post_Cross_Sell",139896,327204
"B. Post_Cross_Sell",139897,327213
"B. Post_Cross_Sell",139900,327224
"B. Post_Cross_Sell",139906,327236
"B. Post_Cross_Sell",139923,327259
"B. Post_Cross_Sell",139939,327295
"B. Post_Cross_Sell",139945,327316
"B. Post_Cross_Sell",139961,327352
"B. Post_Cross_Sell",139960,327354
"B. Post_Cross_Sell",139963,327361
"B. Post_Cross_Sell",139966,327370
"B. Post_Cross_Sell",139968,327380
"B. Post_Cross_Sell",139974,327396
"B. Post_Cross_Sell",139978,327408
"B. Post_Cross_Sell",139988,327429
"B. Post_Cross_Sell",139995,327445
"B. Post_Cross_Sell",140020,327498
"B. Post_Cross_Sell",140033,327528
"B. Post_Cross_Sell",140036,327535
"B. Post_Cross_Sell",140059,327597
"B. Post_Cross_Sell",140067,327611
"B. Post_Cross_Sell",140078,327644
"B. Post_Cross_Sell",140079,327651
"B. Post_Cross_Sell",140084,327658
"B. Post_Cross_Sell",140087,327680
"B. Post_Cross_Sell",140093,327691
"B. Post_Cross_Sell",140101,327719
"B. Post_Cross_Sell",140111,327741
"B. Post_Cross_Sell",140109,327746
"B. Post_Cross_Sell",140117,327768
"B. Post_Cross_Sell",140121,327774
"B. Post_Cross_Sell",140120,327786
"B. Post_Cross_Sell",140141,327825
"B. Post_Cross_Sell",140146,327845
"B. Post_Cross_Sell",140149,327853
"B. Post_Cross_Sell",140174,327895
"B. Post_Cross_Sell",140187,327928
"B. Post_Cross_Sell",140192,327941
"B. Post_Cross_Sell",140195,327956
"B. Post_Cross_Sell",140205,327983
"B. Post_Cross_Sell",140206,327993
"B. Post_Cross_Sell",140212,328008
"B. Post_Cross_Sell",140214,328012
"B. Post_Cross_Sell",140215,328027
"B. Post_Cross_Sell",140217,328035
"B. Post_Cross_Sell",140225,328060
"B. Post_Cross_Sell",140240,328082
"B. Post_Cross_Sell",140267,328133
"B. Post_Cross_Sell",140279,328161
"B. Post_Cross_Sell",140282,328168
"B. Post_Cross_Sell",140292,328194
"B. Post_Cross_Sell",140299,328212
"B. Post_Cross_Sell",140305,328228
"B. Post_Cross_Sell",140306,328232
"B. Post_Cross_Sell",140327,328272
"B. Post_Cross_Sell",140333,328288
"B. Post_Cross_Sell",140337,328305
"B. Post_Cross_Sell",140348,328327
"B. Post_Cross_Sell",140350,328333
"B. Post_Cross_Sell",140351,328340
"B. Post_Cross_Sell",140356,328356
"B. Post_Cross_Sell",140359,328364
"B. Post_Cross_Sell",140363,328373
"B. Post_Cross_Sell",140371,328391
"B. Post_Cross_Sell",140369,328390
"B. Post_Cross_Sell",140370,328397
"B. Post_Cross_Sell",140399,328450
"B. Post_Cross_Sell",140407,328466
"B. Post_Cross_Sell",140410,328479
"B. Post_Cross_Sell",140420,328499
"B. Post_Cross_Sell",140425,328511
"B. Post_Cross_Sell",140428,328524
"B. Post_Cross_Sell",140445,328568
"B. Post_Cross_Sell",140447,328575
"B. Post_Cross_Sell",140455,328597
"B. Post_Cross_Sell",140462,328621
"B. Post_Cross_Sell",140473,328642
"B. Post_Cross_Sell",140484,328670
"B. Post_Cross_Sell",140486,328681
"B. Post_Cross_Sell",140492,328705
"B. Post_Cross_Sell",140500,328713
"B. Post_Cross_Sell",140505,328730
"B. Post_Cross_Sell",140520,328769
"B. Post_Cross_Sell",140524,328778
"B. Post_Cross_Sell",140530,328788
"B. Post_Cross_Sell",140535,328810
"B. Post_Cross_Sell",140536,328820
"B. Post_Cross_Sell",140550,328844
"B. Post_Cross_Sell",140546,328846
"B. Post_Cross_Sell",140573,328892
"B. Post_Cross_Sell",140575,328897
"B. Post_Cross_Sell",140578,328904
"B. Post_Cross_Sell",140599,328957
"B. Post_Cross_Sell",140608,328975
"B. Post_Cross_Sell",140610,328981
"B. Post_Cross_Sell",140611,328985
"B. Post_Cross_Sell",140617,328998
"B. Post_Cross_Sell",140620,329009
"B. Post_Cross_Sell",140621,329013
"B. Post_Cross_Sell",140635,329052
"B. Post_Cross_Sell",140665,329110
"B. Post_Cross_Sell",140669,329125
"B. Post_Cross_Sell",140673,329136
"B. Post_Cross_Sell",140682,329165
"B. Post_Cross_Sell",140683,329169
"B. Post_Cross_Sell",140685,329178
"B. Post_Cross_Sell",140692,329186
"B. Post_Cross_Sell",140695,329205
"B. Post_Cross_Sell",140698,329208
"B. Post_Cross_Sell",140712,329241
"B. Post_Cross_Sell",140719,329259
"B. Post_Cross_Sell",140725,329274
"B. Post_Cross_Sell",140726,329282
"B. Post_Cross_Sell",140758,329339
"B. Post_Cross_Sell",140762,329351
"B. Post_Cross_Sell",140764,329357
"B. Post_Cross_Sell",140770,329374
"B. Post_Cross_Sell",140769,329379
"B. Post_Cross_Sell",140772,329387
"B. Post_Cross_Sell",140777,329400
"B. Post_Cross_Sell",140782,329416
"B. Post_Cross_Sell",140793,329440
"B. Post_Cross_Sell",140807,329467
"B. Post_Cross_Sell",140811,329485
"B. Post_Cross_Sell",140814,329491
"B. Post_Cross_Sell",140815,329498
"B. Post_Cross_Sell",140817,329508
"B. Post_Cross_Sell",140822,329521
"B. Post_Cross_Sell",140825,329533
"B. Post_Cross_Sell",140832,329553
"B. Post_Cross_Sell",140834,329566
"B. Post_Cross_Sell",140849,329599
"B. Post_Cross_Sell",140854,329610
"B. Post_Cross_Sell",140858,329627
"B. Post_Cross_Sell",140881,329672
"B. Post_Cross_Sell",140894,329700
"B. Post_Cross_Sell",140898,329699
"B. Post_Cross_Sell",140904,329724
"B. Post_Cross_Sell",140907,329730
"B. Post_Cross_Sell",140906,329734
"B. Post_Cross_Sell",140910,329749
"B. Post_Cross_Sell",140912,329752
"B. Post_Cross_Sell",140911,329754
"B. Post_Cross_Sell",140922,329779
"B. Post_Cross_Sell",140929,329795
"B. Post_Cross_Sell",140933,329809
"B. Post_Cross_Sell",140938,329825
"B. Post_Cross_Sell",140946,329843
"B. Post_Cross_Sell",140963,329872
"B. Post_Cross_Sell",140968,329886
"B. Post_Cross_Sell",140973,329908
"B. Post_Cross_Sell",141010,329990
"B. Post_Cross_Sell",141024,330017
"B. Post_Cross_Sell",141035,330042
"B. Post_Cross_Sell",141045,330067
"B. Post_Cross_Sell",141047,330074
"B. Post_Cross_Sell",141055,330090
"B. Post_Cross_Sell",141067,330117
"B. Post_Cross_Sell",141071,330128
"B. Post_Cross_Sell",141072,330132
"B. Post_Cross_Sell",141078,330149
"B. Post_Cross_Sell",141098,330186
"B. Post_Cross_Sell",141104,330201
"B. Post_Cross_Sell",141115,330227
"B. Post_Cross_Sell",141133,330269
"B. Post_Cross_Sell",141139,330286
"B. Post_Cross_Sell",141147,330309
"B. Post_Cross_Sell",141152,330321
"B. Post_Cross_Sell",141154,330328
"B. Post_Cross_Sell",141161,330345
"B. Post_Cross_Sell",141165,330358
"B. Post_Cross_Sell",141164,330363
"B. Post_Cross_Sell",141169,330375
"B. Post_Cross_Sell",141188,330417
"B. Post_Cross_Sell",141193,330426
"B. Post_Cross_Sell",141204,330455
"B. Post_Cross_Sell",141203,330454
"B. Post_Cross_Sell",141222,330501
"B. Post_Cross_Sell",141224,330508
"B. Post_Cross_Sell",141227,330519
"B. Post_Cross_Sell",141236,330550
"B. Post_Cross_Sell",141249,330576
"B. Post_Cross_Sell",141277,330632
"B. Post_Cross_Sell",141279,330643
"B. Post_Cross_Sell",141289,330663
"B. Post_Cross_Sell",141293,330681
"B. Post_Cross_Sell",141295,330689
"B. Post_Cross_Sell",141304,330713
"B. Post_Cross_Sell",141310,330724
"B. Post_Cross_Sell",141316,330745
"B. Post_Cross_Sell",141328,330771
"B. Post_Cross_Sell",141337,330788
"B. Post_Cross_Sell",141346,330815
"B. Post_Cross_Sell",141350,330827
"B. Post_Cross_Sell",141352,330841
"B. Post_Cross_Sell",141360,330855
"B. Post_Cross_Sell",141366,330870
"B. Post_Cross_Sell",141379,330902
"B. Post_Cross_Sell",141380,330909
"B. Post_Cross_Sell",141393,330938
"B. Post_Cross_Sell",141401,330960
"B. Post_Cross_Sell",141404,330969
"B. Post_Cross_Sell",141421,331010
"B. Post_Cross_Sell",141436,331039
"B. Post_Cross_Sell",141440,331059
"B. Post_Cross_Sell",141442,331062
"B. Post_Cross_Sell",141461,331104
"B. Post_Cross_Sell",141475,331143
"B. Post_Cross_Sell",141496,331184
"B. Post_Cross_Sell",141497,331194
"B. Post_Cross_Sell",141509,331215
"B. Post_Cross_Sell",141510,331224
"B. Post_Cross_Sell",141525,331258
"B. Post_Cross_Sell",141526,331263
"B. Post_Cross_Sell",141531,331276
"B. Post_Cross_Sell",141534,331286
"B. Post_Cross_Sell",141543,331305
"B. Post_Cross_Sell",141547,331316
"B. Post_Cross_Sell",141554,331349
"B. Post_Cross_Sell",141559,331345
"B. Post_Cross_Sell",141553,331346
"B. Post_Cross_Sell",141573,331383
"B. Post_Cross_Sell",141574,331401
"B. Post_Cross_Sell",141586,331432
"B. Post_Cross_Sell",141588,331430
"B. Post_Cross_Sell",141599,331452
"B. Post_Cross_Sell",141613,331485
"B. Post_Cross_Sell",141612,331484
"B. Post_Cross_Sell",141616,331498
"B. Post_Cross_Sell",141622,331514
"B. Post_Cross_Sell",141629,331535
"B. Post_Cross_Sell",141634,331540
"B. Post_Cross_Sell",141637,331549
"B. Post_Cross_Sell",141663,331601
"B. Post_Cross_Sell",141664,331609
"B. Post_Cross_Sell",141667,331612
"B. Post_Cross_Sell",141678,331648
"B. Post_Cross_Sell",141693,331676
"B. Post_Cross_Sell",141695,331682
"B. Post_Cross_Sell",141697,331687
"B. Post_Cross_Sell",141699,331698
"B. Post_Cross_Sell",141717,331739
"B. Post_Cross_Sell",141723,331761
"B. Post_Cross_Sell",141748,331805
"B. Post_Cross_Sell",141752,331822
"B. Post_Cross_Sell",141755,331829
"B. Post_Cross_Sell",141767,331854
"B. Post_Cross_Sell",141773,331874
"B. Post_Cross_Sell",141779,331892
"B. Post_Cross_Sell",141781,331900
"B. Post_Cross_Sell",141786,331915
"B. Post_Cross_Sell",141785,331920
"B. Post_Cross_Sell",141787,331922
"B. Post_Cross_Sell",141794,331945
"B. Post_Cross_Sell",141810,331974
"B. Post_Cross_Sell",141813,331982
"B. Post_Cross_Sell",141821,332004
"B. Post_Cross_Sell",141833,332037
"B. Post_Cross_Sell",141863,332090
"B. Post_Cross_Sell",141867,332108
"B. Post_Cross_Sell",141878,332125
"B. Post_Cross_Sell",141887,332149
"B. Post_Cross_Sell",141899,332178
"B. Post_Cross_Sell",141907,332205
"B. Post_Cross_Sell",141910,332217
"B. Post_Cross_Sell",141912,332221
"B. Post_Cross_Sell",141924,332249
"B. Post_Cross_Sell",141933,332263
"B. Post_Cross_Sell",141947,332293
"B. Post_Cross_Sell",141953,332311
"B. Post_Cross_Sell",141957,332317
"B. Post_Cross_Sell",141974,332361
"B. Post_Cross_Sell",141972,332370
"B. Post_Cross_Sell",141982,332387
"B. Post_Cross_Sell",142019,332467
"B. Post_Cross_Sell",142020,332471
"B. Post_Cross_Sell",142029,332489
"B. Post_Cross_Sell",142038,332508
"B. Post_Cross_Sell",142042,332531
"B. Post_Cross_Sell",142071,332583
"B. Post_Cross_Sell",142078,332607
"B. Post_Cross_Sell",142077,332609
"B. Post_Cross_Sell",142079,332615
"B. Post_Cross_Sell",142093,332646
"B. Post_Cross_Sell",142098,332665
"B. Post_Cross_Sell",142102,332673
"B. Post_Cross_Sell",142120,332714
"B. Post_Cross_Sell",142131,332737
"B. Post_Cross_Sell",142137,332750
"B. Post_Cross_Sell",142142,332768
"B. Post_Cross_Sell",142145,332780
"B. Post_Cross_Sell",142150,332793
"B. Post_Cross_Sell",142157,332816
"B. Post_Cross_Sell",142165,332835
"B. Post_Cross_Sell",142167,332843
"B. Post_Cross_Sell",142174,332854
"B. Post_Cross_Sell",142186,332883
"B. Post_Cross_Sell",142194,332908
"B. Post_Cross_Sell",142198,332914
"B. Post_Cross_Sell",142209,332935
"B. Post_Cross_Sell",142214,332949
"B. Post_Cross_Sell",142215,332952
"B. Post_Cross_Sell",142216,332955
"B. Post_Cross_Sell",142226,332985
"B. Post_Cross_Sell",142227,332986
"B. Post_Cross_Sell",142229,332991
"B. Post_Cross_Sell",142231,333000
"B. Post_Cross_Sell",142236,333016
"B. Post_Cross_Sell",142242,333034
"B. Post_Cross_Sell",142265,333076
"B. Post_Cross_Sell",142269,333091
"B. Post_Cross_Sell",142273,333102
"B. Post_Cross_Sell",142294,333149
"B. Post_Cross_Sell",142293,333151
"B. Post_Cross_Sell",142301,333178
"B. Post_Cross_Sell",142320,333214
"B. Post_Cross_Sell",142329,333236
"B. Post_Cross_Sell",142337,333257
"B. Post_Cross_Sell",142342,333273
"B. Post_Cross_Sell",142339,333272
"B. Post_Cross_Sell",142372,333347
"B. Post_Cross_Sell",142378,333362
"B. Post_Cross_Sell",142385,333382
"B. Post_Cross_Sell",142394,333401
"B. Post_Cross_Sell",142393,333413
"B. Post_Cross_Sell",142395,333414
"B. Post_Cross_Sell",142409,333447
"B. Post_Cross_Sell",142410,333451
"B. Post_Cross_Sell",142418,333473
"B. Post_Cross_Sell",142423,333482
"B. Post_Cross_Sell",142425,333494
"B. Post_Cross_Sell",142432,333520
"B. Post_Cross_Sell",142441,333542
"B. Post_Cross_Sell",142452,333564
"B. Post_Cross_Sell",142454,333572
"B. Post_Cross_Sell",142466,333604
"B. Post_Cross_Sell",142478,333624
"B. Post_Cross_Sell",142481,333631
"B. Post_Cross_Sell",142488,333650
"B. Post_Cross_Sell",142495,333666
"B. Post_Cross_Sell",142501,333679
"B. Post_Cross_Sell",142505,333693
"B. Post_Cross_Sell",142523,333725
"B. Post_Cross_Sell",142522,333737
"B. Post_Cross_Sell",142525,333745
"B. Post_Cross_Sell",142535,333765
"B. Post_Cross_Sell",142549,333789
"B. Post_Cross_Sell",142554,333806
"B. Post_Cross_Sell",142594,333906
"B. Post_Cross_Sell",142598,333911
"B. Post_Cross_Sell",142612,333946
"B. Post_Cross_Sell",142617,333960
"B. Post_Cross_Sell",142621,333969
"B. Post_Cross_Sell",142628,333986
"B. Post_Cross_Sell",142646,334024
"B. Post_Cross_Sell",142653,334040
"B. Post_Cross_Sell",142655,334044
"B. Post_Cross_Sell",142668,334073
"B. Post_Cross_Sell",142669,334081
"B. Post_Cross_Sell",142671,334089
"B. Post_Cross_Sell",142674,334101
"B. Post_Cross_Sell",142684,334120
"B. Post_Cross_Sell",142697,334155
"B. Post_Cross_Sell",142706,334182
"B. Post_Cross_Sell",142717,334213
"B. Post_Cross_Sell",142720,334212
"B. Post_Cross_Sell",142723,334223
"B. Post_Cross_Sell",142731,334247
"B. Post_Cross_Sell",142759,334296
"B. Post_Cross_Sell",142757,334294
"B. Post_Cross_Sell",142761,334311
"B. Post_Cross_Sell",142766,334316
"B. Post_Cross_Sell",142765,334324
"B. Post_Cross_Sell",142775,334348
"B. Post_Cross_Sell",142785,334366
"B. Post_Cross_Sell",142788,334387
"B. Post_Cross_Sell",142792,334401
"B. Post_Cross_Sell",142794,334405
"B. Post_Cross_Sell",142798,334416
"B. Post_Cross_Sell",142804,334432
"B. Post_Cross_Sell",142816,334456
"B. Post_Cross_Sell",142822,334478
"B. Post_Cross_Sell",142827,334483
"B. Post_Cross_Sell",142830,334491
"B. Post_Cross_Sell",142833,334514
"B. Post_Cross_Sell",142834,334510
"B. Post_Cross_Sell",142836,334525
"B. Post_Cross_Sell",142837,334524
"B. Post_Cross_Sell",142838,334531
"B. Post_Cross_Sell",142849,334554
"B. Post_Cross_Sell",142859,334584
"B. Post_Cross_Sell",142865,334594
"B. Post_Cross_Sell",142873,334618
"B. Post_Cross_Sell",142904,334683
"B. Post_Cross_Sell",142917,334713
"B. Post_Cross_Sell",142931,334734
"B. Post_Cross_Sell",142935,334752
"B. Post_Cross_Sell",142936,334759
"B. Post_Cross_Sell",142949,334788
"B. Post_Cross_Sell",142959,334810
"B. Post_Cross_Sell",142961,334822
"B. Post_Cross_Sell",142973,334849
"B. Post_Cross_Sell",142981,334863
"B. Post_Cross_Sell",142991,334889
"B. Post_Cross_Sell",142994,334898
"B. Post_Cross_Sell",142998,334919
"B. Post_Cross_Sell",143001,334925
"B. Post_Cross_Sell",143006,334939
"B. Post_Cross_Sell",143019,334970
"B. Post_Cross_Sell",143018,334974
"B. Post_Cross_Sell",143024,334987
"B. Post_Cross_Sell",143030,335001
