time_period,cart_session_id,clicked_to_another_page,placed_order,items_purchased,price_usd
"A. Pre_Cross_Sell",130660,0,0,NULL,NULL
"A. Pre_Cross_Sell",130663,0,0,NULL,NULL
"A. Pre_Cross_Sell",130667,1,1,1,49.99
"A. Pre_Cross_Sell",130672,0,0,NULL,NULL
"A. Pre_Cross_Sell",130678,1,0,NULL,NULL
"A. Pre_Cross_Sell",130685,1,0,NULL,NULL
"A. Pre_Cross_Sell",130697,1,1,1,49.99
"A. Pre_Cross_Sell",130698,1,0,NULL,NULL
"A. Pre_Cross_Sell",130700,0,0,NULL,NULL
"A. Pre_Cross_Sell",130702,1,0,NULL,NULL
"A. Pre_Cross_Sell",130721,0,0,NULL,NULL
"A. Pre_Cross_Sell",130723,1,0,NULL,NULL
"A. Pre_Cross_Sell",130725,0,0,NULL,NULL
"A. Pre_Cross_Sell",130728,1,0,NULL,NULL
"A. Pre_Cross_Sell",130729,1,0,NULL,NULL
"A. Pre_Cross_Sell",130736,1,0,NULL,NULL
"A. Pre_Cross_Sell",130739,1,1,1,49.99
"A. Pre_Cross_Sell",130741,0,0,NULL,NULL
"A. Pre_Cross_Sell",130742,0,0,NULL,NULL
"A. Pre_Cross_Sell",130743,1,0,NULL,NULL
"A. Pre_Cross_Sell",130747,1,1,1,49.99
"A. Pre_Cross_Sell",130749,1,1,1,49.99
"A. Pre_Cross_Sell",130751,0,0,NULL,NULL
"A. Pre_Cross_Sell",130755,0,0,NULL,NULL
"A. Pre_Cross_Sell",130759,0,0,NULL,NULL
"A. Pre_Cross_Sell",130760,1,0,NULL,NULL
"A. Pre_Cross_Sell",130761,0,0,NULL,NULL
"A. Pre_Cross_Sell",130780,1,0,NULL,NULL
"A. Pre_Cross_Sell",130785,0,0,NULL,NULL
"A. Pre_Cross_Sell",130786,0,0,NULL,NULL
"A. Pre_Cross_Sell",130792,1,1,1,49.99
"A. Pre_Cross_Sell",130795,1,1,1,49.99
"A. Pre_Cross_Sell",130800,1,0,NULL,NULL
"A. Pre_Cross_Sell",130802,1,1,1,49.99
"A. Pre_Cross_Sell",130805,1,0,NULL,NULL
"A. Pre_Cross_Sell",130810,0,0,NULL,NULL
"A. Pre_Cross_Sell",130813,1,1,1,49.99
"A. Pre_Cross_Sell",130814,1,0,NULL,NULL
"A. Pre_Cross_Sell",130816,1,1,1,49.99
"A. Pre_Cross_Sell",130819,1,0,NULL,NULL
"A. Pre_Cross_Sell",130820,0,0,NULL,NULL
"A. Pre_Cross_Sell",130828,1,0,NULL,NULL
"A. Pre_Cross_Sell",130832,1,0,NULL,NULL
"A. Pre_Cross_Sell",130838,1,1,1,49.99
"A. Pre_Cross_Sell",130839,0,0,NULL,NULL
"A. Pre_Cross_Sell",130841,1,0,NULL,NULL
"A. Pre_Cross_Sell",130849,1,0,NULL,NULL
"A. Pre_Cross_Sell",130854,1,1,1,49.99
"A. Pre_Cross_Sell",130866,0,0,NULL,NULL
"A. Pre_Cross_Sell",130870,1,1,1,49.99
"A. Pre_Cross_Sell",130878,1,0,NULL,NULL
"A. Pre_Cross_Sell",130890,0,0,NULL,NULL
"A. Pre_Cross_Sell",130899,1,0,NULL,NULL
"A. Pre_Cross_Sell",130900,0,0,NULL,NULL
"A. Pre_Cross_Sell",130904,1,0,NULL,NULL
"A. Pre_Cross_Sell",130906,1,0,NULL,NULL
"A. Pre_Cross_Sell",130915,1,0,NULL,NULL
"A. Pre_Cross_Sell",130916,1,1,1,49.99
"A. Pre_Cross_Sell",130918,1,0,NULL,NULL
"A. Pre_Cross_Sell",130923,1,1,1,49.99
"A. Pre_Cross_Sell",130929,0,0,NULL,NULL
"A. Pre_Cross_Sell",130937,1,0,NULL,NULL
"A. Pre_Cross_Sell",130939,1,1,1,59.99
"A. Pre_Cross_Sell",130945,1,1,1,49.99
"A. Pre_Cross_Sell",130946,1,1,1,49.99
"A. Pre_Cross_Sell",130950,1,1,1,49.99
"A. Pre_Cross_Sell",130952,1,1,1,49.99
"A. Pre_Cross_Sell",130958,1,0,NULL,NULL
"A. Pre_Cross_Sell",130961,0,0,NULL,NULL
"A. Pre_Cross_Sell",130990,1,1,1,49.99
"A. Pre_Cross_Sell",130992,0,0,NULL,NULL
"A. Pre_Cross_Sell",130995,1,1,1,49.99
"A. Pre_Cross_Sell",131007,0,0,NULL,NULL
"A. Pre_Cross_Sell",131012,1,1,1,49.99
"A. Pre_Cross_Sell",131015,0,0,NULL,NULL
"A. Pre_Cross_Sell",131025,1,1,1,49.99
"A. Pre_Cross_Sell",131026,0,0,NULL,NULL
"A. Pre_Cross_Sell",131030,0,0,NULL,NULL
"A. Pre_Cross_Sell",131033,0,0,NULL,NULL
"A. Pre_Cross_Sell",131038,1,1,1,49.99
"A. Pre_Cross_Sell",131045,0,0,NULL,NULL
"A. Pre_Cross_Sell",131058,0,0,NULL,NULL
"A. Pre_Cross_Sell",131060,1,0,NULL,NULL
"A. Pre_Cross_Sell",131080,1,1,1,49.99
"A. Pre_Cross_Sell",131084,1,1,1,49.99
"A. Pre_Cross_Sell",131096,1,1,1,49.99
"A. Pre_Cross_Sell",131110,1,1,1,49.99
"A. Pre_Cross_Sell",131118,0,0,NULL,NULL
"A. Pre_Cross_Sell",131136,1,1,1,49.99
"A. Pre_Cross_Sell",131142,0,0,NULL,NULL
"A. Pre_Cross_Sell",131160,1,0,NULL,NULL
"A. Pre_Cross_Sell",131166,0,0,NULL,NULL
"A. Pre_Cross_Sell",131167,1,1,1,49.99
"A. Pre_Cross_Sell",131175,1,0,NULL,NULL
"A. Pre_Cross_Sell",131191,1,1,1,49.99
"A. Pre_Cross_Sell",131201,0,0,NULL,NULL
"A. Pre_Cross_Sell",131209,1,0,NULL,NULL
"A. Pre_Cross_Sell",131213,1,1,1,49.99
"A. Pre_Cross_Sell",131222,1,1,1,49.99
"A. Pre_Cross_Sell",131223,1,1,1,59.99
"A. Pre_Cross_Sell",131237,1,1,1,59.99
"A. Pre_Cross_Sell",131240,1,0,NULL,NULL
"A. Pre_Cross_Sell",131242,1,0,NULL,NULL
"A. Pre_Cross_Sell",131246,0,0,NULL,NULL
"A. Pre_Cross_Sell",131254,1,0,NULL,NULL
"A. Pre_Cross_Sell",131260,1,0,NULL,NULL
"A. Pre_Cross_Sell",131264,0,0,NULL,NULL
"A. Pre_Cross_Sell",131265,0,0,NULL,NULL
"A. Pre_Cross_Sell",131267,0,0,NULL,NULL
"A. Pre_Cross_Sell",131271,0,0,NULL,NULL
"A. Pre_Cross_Sell",131275,1,0,NULL,NULL
"A. Pre_Cross_Sell",131283,1,0,NULL,NULL
"A. Pre_Cross_Sell",131284,1,0,NULL,NULL
"A. Pre_Cross_Sell",131288,1,1,1,49.99
"A. Pre_Cross_Sell",131296,0,0,NULL,NULL
"A. Pre_Cross_Sell",131308,1,0,NULL,NULL
"A. Pre_Cross_Sell",131311,1,1,1,49.99
"A. Pre_Cross_Sell",131314,1,0,NULL,NULL
"A. Pre_Cross_Sell",131316,1,0,NULL,NULL
"A. Pre_Cross_Sell",131326,1,0,NULL,NULL
"A. Pre_Cross_Sell",131327,1,1,1,49.99
"A. Pre_Cross_Sell",131330,0,0,NULL,NULL
"A. Pre_Cross_Sell",131333,1,0,NULL,NULL
"A. Pre_Cross_Sell",131335,0,0,NULL,NULL
"A. Pre_Cross_Sell",131341,1,0,NULL,NULL
"A. Pre_Cross_Sell",131342,1,1,1,49.99
"A. Pre_Cross_Sell",131344,0,0,NULL,NULL
"A. Pre_Cross_Sell",131346,1,1,1,49.99
"A. Pre_Cross_Sell",131347,1,1,1,49.99
"A. Pre_Cross_Sell",131351,1,1,1,49.99
"A. Pre_Cross_Sell",131354,1,0,NULL,NULL
"A. Pre_Cross_Sell",131359,1,0,NULL,NULL
"A. Pre_Cross_Sell",131363,1,1,1,49.99
"A. Pre_Cross_Sell",131366,1,0,NULL,NULL
"A. Pre_Cross_Sell",131372,1,1,1,49.99
"A. Pre_Cross_Sell",131375,0,0,NULL,NULL
"A. Pre_Cross_Sell",131379,0,0,NULL,NULL
"A. Pre_Cross_Sell",131382,1,1,1,59.99
"A. Pre_Cross_Sell",131390,1,1,1,49.99
"A. Pre_Cross_Sell",131392,0,0,NULL,NULL
"A. Pre_Cross_Sell",131397,1,0,NULL,NULL
"A. Pre_Cross_Sell",131409,0,0,NULL,NULL
"A. Pre_Cross_Sell",131424,1,1,1,49.99
"A. Pre_Cross_Sell",131442,0,0,NULL,NULL
"A. Pre_Cross_Sell",131449,0,0,NULL,NULL
"A. Pre_Cross_Sell",131451,1,0,NULL,NULL
"A. Pre_Cross_Sell",131456,0,0,NULL,NULL
"A. Pre_Cross_Sell",131459,1,1,1,49.99
"A. Pre_Cross_Sell",131462,0,0,NULL,NULL
"A. Pre_Cross_Sell",131465,0,0,NULL,NULL
"A. Pre_Cross_Sell",131468,0,0,NULL,NULL
"A. Pre_Cross_Sell",131477,1,0,NULL,NULL
"A. Pre_Cross_Sell",131479,1,1,1,49.99
"A. Pre_Cross_Sell",131487,0,0,NULL,NULL
"A. Pre_Cross_Sell",131494,1,1,1,49.99
"A. Pre_Cross_Sell",131500,1,1,1,49.99
"A. Pre_Cross_Sell",131509,1,1,1,59.99
"A. Pre_Cross_Sell",131511,1,0,NULL,NULL
"A. Pre_Cross_Sell",131524,1,1,1,49.99
"A. Pre_Cross_Sell",131533,0,0,NULL,NULL
"A. Pre_Cross_Sell",131539,0,0,NULL,NULL
"A. Pre_Cross_Sell",131544,1,1,1,49.99
"A. Pre_Cross_Sell",131548,1,1,1,49.99
"A. Pre_Cross_Sell",131552,1,1,1,49.99
"A. Pre_Cross_Sell",131556,0,0,NULL,NULL
"A. Pre_Cross_Sell",131558,1,1,1,49.99
"A. Pre_Cross_Sell",131559,1,1,1,49.99
"A. Pre_Cross_Sell",131564,1,1,1,59.99
"A. Pre_Cross_Sell",131566,1,1,1,49.99
"A. Pre_Cross_Sell",131574,1,0,NULL,NULL
"A. Pre_Cross_Sell",131578,0,0,NULL,NULL
"A. Pre_Cross_Sell",131581,1,1,1,49.99
"A. Pre_Cross_Sell",131582,0,0,NULL,NULL
"A. Pre_Cross_Sell",131586,1,1,1,59.99
"A. Pre_Cross_Sell",131603,1,1,1,59.99
"A. Pre_Cross_Sell",131611,1,0,NULL,NULL
"A. Pre_Cross_Sell",131613,1,0,NULL,NULL
"A. Pre_Cross_Sell",131617,0,0,NULL,NULL
"A. Pre_Cross_Sell",131625,1,1,1,49.99
"A. Pre_Cross_Sell",131645,1,1,1,49.99
"A. Pre_Cross_Sell",131646,1,1,1,49.99
"A. Pre_Cross_Sell",131663,1,1,1,49.99
"A. Pre_Cross_Sell",131671,0,0,NULL,NULL
"A. Pre_Cross_Sell",131675,1,0,NULL,NULL
"A. Pre_Cross_Sell",131678,1,1,1,49.99
"A. Pre_Cross_Sell",131682,1,1,1,49.99
"A. Pre_Cross_Sell",131688,1,1,1,59.99
"A. Pre_Cross_Sell",131690,1,0,NULL,NULL
"A. Pre_Cross_Sell",131696,1,0,NULL,NULL
"A. Pre_Cross_Sell",131697,1,1,1,49.99
"A. Pre_Cross_Sell",131707,0,0,NULL,NULL
"A. Pre_Cross_Sell",131711,1,1,1,59.99
"A. Pre_Cross_Sell",131712,1,1,1,49.99
"A. Pre_Cross_Sell",131714,1,1,1,49.99
"A. Pre_Cross_Sell",131720,1,0,NULL,NULL
"A. Pre_Cross_Sell",131725,1,1,1,49.99
"A. Pre_Cross_Sell",131733,1,0,NULL,NULL
"A. Pre_Cross_Sell",131738,1,1,1,49.99
"A. Pre_Cross_Sell",131746,1,1,1,49.99
"A. Pre_Cross_Sell",131748,1,1,1,49.99
"A. Pre_Cross_Sell",131755,0,0,NULL,NULL
"A. Pre_Cross_Sell",131760,0,0,NULL,NULL
"A. Pre_Cross_Sell",131763,1,1,1,49.99
"A. Pre_Cross_Sell",131764,1,0,NULL,NULL
"A. Pre_Cross_Sell",131769,1,0,NULL,NULL
"A. Pre_Cross_Sell",131770,0,0,NULL,NULL
"A. Pre_Cross_Sell",131776,1,1,1,49.99
"A. Pre_Cross_Sell",131780,1,1,1,49.99
"A. Pre_Cross_Sell",131785,1,0,NULL,NULL
"A. Pre_Cross_Sell",131788,0,0,NULL,NULL
"A. Pre_Cross_Sell",131801,1,0,NULL,NULL
"A. Pre_Cross_Sell",131803,1,0,NULL,NULL
"A. Pre_Cross_Sell",131805,1,1,1,49.99
"A. Pre_Cross_Sell",131809,1,0,NULL,NULL
"A. Pre_Cross_Sell",131814,0,0,NULL,NULL
"A. Pre_Cross_Sell",131815,1,0,NULL,NULL
"A. Pre_Cross_Sell",131816,1,0,NULL,NULL
"A. Pre_Cross_Sell",131823,1,0,NULL,NULL
"A. Pre_Cross_Sell",131825,1,0,NULL,NULL
"A. Pre_Cross_Sell",131830,0,0,NULL,NULL
"A. Pre_Cross_Sell",131832,0,0,NULL,NULL
"A. Pre_Cross_Sell",131833,0,0,NULL,NULL
"A. Pre_Cross_Sell",131834,0,0,NULL,NULL
"A. Pre_Cross_Sell",131843,0,0,NULL,NULL
"A. Pre_Cross_Sell",131848,1,0,NULL,NULL
"A. Pre_Cross_Sell",131853,1,1,1,49.99
"A. Pre_Cross_Sell",131862,1,0,NULL,NULL
"A. Pre_Cross_Sell",131881,0,0,NULL,NULL
"A. Pre_Cross_Sell",131890,0,0,NULL,NULL
"A. Pre_Cross_Sell",131892,0,0,NULL,NULL
"A. Pre_Cross_Sell",131893,1,1,1,49.99
"A. Pre_Cross_Sell",131901,1,1,1,49.99
"A. Pre_Cross_Sell",131914,1,1,1,49.99
"A. Pre_Cross_Sell",131918,1,0,NULL,NULL
"A. Pre_Cross_Sell",131922,0,0,NULL,NULL
"A. Pre_Cross_Sell",131935,0,0,NULL,NULL
"A. Pre_Cross_Sell",131942,0,0,NULL,NULL
"A. Pre_Cross_Sell",131951,1,0,NULL,NULL
"A. Pre_Cross_Sell",131952,1,0,NULL,NULL
"A. Pre_Cross_Sell",131955,0,0,NULL,NULL
"A. Pre_Cross_Sell",131963,0,0,NULL,NULL
"A. Pre_Cross_Sell",131970,1,1,1,49.99
"A. Pre_Cross_Sell",131972,1,0,NULL,NULL
"A. Pre_Cross_Sell",131976,0,0,NULL,NULL
"A. Pre_Cross_Sell",131987,1,0,NULL,NULL
"A. Pre_Cross_Sell",131991,0,0,NULL,NULL
"A. Pre_Cross_Sell",132003,1,0,NULL,NULL
"A. Pre_Cross_Sell",132005,0,0,NULL,NULL
"A. Pre_Cross_Sell",132009,1,0,NULL,NULL
"A. Pre_Cross_Sell",132010,0,0,NULL,NULL
"A. Pre_Cross_Sell",132012,1,1,1,49.99
"A. Pre_Cross_Sell",132033,1,1,1,49.99
"A. Pre_Cross_Sell",132043,1,1,1,49.99
"A. Pre_Cross_Sell",132057,1,1,1,49.99
"A. Pre_Cross_Sell",132062,1,0,NULL,NULL
"A. Pre_Cross_Sell",132067,0,0,NULL,NULL
"A. Pre_Cross_Sell",132072,0,0,NULL,NULL
"A. Pre_Cross_Sell",132076,1,0,NULL,NULL
"A. Pre_Cross_Sell",132077,1,1,1,49.99
"A. Pre_Cross_Sell",132078,1,1,1,49.99
"A. Pre_Cross_Sell",132085,1,0,NULL,NULL
"A. Pre_Cross_Sell",132090,1,1,1,49.99
"A. Pre_Cross_Sell",132091,1,0,NULL,NULL
"A. Pre_Cross_Sell",132093,1,1,1,49.99
"A. Pre_Cross_Sell",132103,1,0,NULL,NULL
"A. Pre_Cross_Sell",132105,0,0,NULL,NULL
"A. Pre_Cross_Sell",132118,1,1,1,59.99
"A. Pre_Cross_Sell",132119,1,1,1,59.99
"A. Pre_Cross_Sell",132120,1,0,NULL,NULL
"A. Pre_Cross_Sell",132130,1,1,1,49.99
"A. Pre_Cross_Sell",132132,1,0,NULL,NULL
"A. Pre_Cross_Sell",132137,0,0,NULL,NULL
"A. Pre_Cross_Sell",132140,1,0,NULL,NULL
"A. Pre_Cross_Sell",132143,1,1,1,49.99
"A. Pre_Cross_Sell",132145,1,0,NULL,NULL
"A. Pre_Cross_Sell",132152,1,1,1,49.99
"A. Pre_Cross_Sell",132158,1,1,1,49.99
"A. Pre_Cross_Sell",132163,1,1,1,59.99
"A. Pre_Cross_Sell",132164,0,0,NULL,NULL
"A. Pre_Cross_Sell",132167,1,1,1,49.99
"A. Pre_Cross_Sell",132171,1,1,1,49.99
"A. Pre_Cross_Sell",132172,1,0,NULL,NULL
"A. Pre_Cross_Sell",132173,1,1,1,49.99
"A. Pre_Cross_Sell",132174,1,1,1,49.99
"A. Pre_Cross_Sell",132180,1,1,1,49.99
"A. Pre_Cross_Sell",132189,1,1,1,49.99
"A. Pre_Cross_Sell",132191,1,1,1,49.99
"A. Pre_Cross_Sell",132192,1,0,NULL,NULL
"A. Pre_Cross_Sell",132193,1,0,NULL,NULL
"A. Pre_Cross_Sell",132202,1,1,1,49.99
"A. Pre_Cross_Sell",132204,1,0,NULL,NULL
"A. Pre_Cross_Sell",132207,1,1,1,49.99
"A. Pre_Cross_Sell",132223,1,0,NULL,NULL
"A. Pre_Cross_Sell",132232,0,0,NULL,NULL
"A. Pre_Cross_Sell",132233,0,0,NULL,NULL
"A. Pre_Cross_Sell",132240,1,1,1,49.99
"A. Pre_Cross_Sell",132241,1,0,NULL,NULL
"A. Pre_Cross_Sell",132248,1,1,1,49.99
"A. Pre_Cross_Sell",132266,1,1,1,49.99
"A. Pre_Cross_Sell",132268,1,0,NULL,NULL
"A. Pre_Cross_Sell",132277,0,0,NULL,NULL
"A. Pre_Cross_Sell",132281,1,1,1,49.99
"A. Pre_Cross_Sell",132300,0,0,NULL,NULL
"A. Pre_Cross_Sell",132304,1,1,1,59.99
"A. Pre_Cross_Sell",132314,0,0,NULL,NULL
"A. Pre_Cross_Sell",132318,1,1,1,49.99
"A. Pre_Cross_Sell",132329,1,1,1,49.99
"A. Pre_Cross_Sell",132336,0,0,NULL,NULL
"A. Pre_Cross_Sell",132340,1,0,NULL,NULL
"A. Pre_Cross_Sell",132345,0,0,NULL,NULL
"A. Pre_Cross_Sell",132355,1,0,NULL,NULL
"A. Pre_Cross_Sell",132356,0,0,NULL,NULL
"A. Pre_Cross_Sell",132359,1,1,1,49.99
"A. Pre_Cross_Sell",132362,1,0,NULL,NULL
"A. Pre_Cross_Sell",132363,1,1,1,49.99
"A. Pre_Cross_Sell",132370,0,0,NULL,NULL
"A. Pre_Cross_Sell",132372,1,1,1,49.99
"A. Pre_Cross_Sell",132379,1,0,NULL,NULL
"A. Pre_Cross_Sell",132380,1,0,NULL,NULL
"A. Pre_Cross_Sell",132382,1,1,1,49.99
"A. Pre_Cross_Sell",132385,1,1,1,49.99
"A. Pre_Cross_Sell",132396,0,0,NULL,NULL
"A. Pre_Cross_Sell",132404,1,0,NULL,NULL
"A. Pre_Cross_Sell",132407,1,1,1,49.99
"A. Pre_Cross_Sell",132418,0,0,NULL,NULL
"A. Pre_Cross_Sell",132421,1,0,NULL,NULL
"A. Pre_Cross_Sell",132425,1,0,NULL,NULL
"A. Pre_Cross_Sell",132428,1,1,1,49.99
"A. Pre_Cross_Sell",132437,1,1,1,49.99
"A. Pre_Cross_Sell",132438,0,0,NULL,NULL
"A. Pre_Cross_Sell",132442,0,0,NULL,NULL
"A. Pre_Cross_Sell",132460,1,1,1,59.99
"A. Pre_Cross_Sell",132473,1,1,1,59.99
"A. Pre_Cross_Sell",132475,1,0,NULL,NULL
"A. Pre_Cross_Sell",132478,0,0,NULL,NULL
"A. Pre_Cross_Sell",132480,1,0,NULL,NULL
"A. Pre_Cross_Sell",132494,1,0,NULL,NULL
"A. Pre_Cross_Sell",132498,0,0,NULL,NULL
"A. Pre_Cross_Sell",132500,0,0,NULL,NULL
"A. Pre_Cross_Sell",132513,0,0,NULL,NULL
"A. Pre_Cross_Sell",132515,1,0,NULL,NULL
"A. Pre_Cross_Sell",132518,1,0,NULL,NULL
"A. Pre_Cross_Sell",132535,1,0,NULL,NULL
"A. Pre_Cross_Sell",132539,1,0,NULL,NULL
"A. Pre_Cross_Sell",132546,1,1,1,49.99
"A. Pre_Cross_Sell",132547,0,0,NULL,NULL
"A. Pre_Cross_Sell",132555,0,0,NULL,NULL
"A. Pre_Cross_Sell",132557,1,0,NULL,NULL
"A. Pre_Cross_Sell",132559,1,0,NULL,NULL
"A. Pre_Cross_Sell",132562,1,1,1,49.99
"A. Pre_Cross_Sell",132564,0,0,NULL,NULL
"A. Pre_Cross_Sell",132574,1,1,1,49.99
"A. Pre_Cross_Sell",132576,1,0,NULL,NULL
"A. Pre_Cross_Sell",132578,1,0,NULL,NULL
"A. Pre_Cross_Sell",132583,1,0,NULL,NULL
"A. Pre_Cross_Sell",132584,1,0,NULL,NULL
"A. Pre_Cross_Sell",132590,0,0,NULL,NULL
"A. Pre_Cross_Sell",132598,0,0,NULL,NULL
"A. Pre_Cross_Sell",132602,1,0,NULL,NULL
"A. Pre_Cross_Sell",132619,1,1,1,49.99
"A. Pre_Cross_Sell",132621,0,0,NULL,NULL
"A. Pre_Cross_Sell",132622,1,1,1,49.99
"A. Pre_Cross_Sell",132623,1,0,NULL,NULL
"A. Pre_Cross_Sell",132631,1,1,1,49.99
"A. Pre_Cross_Sell",132634,1,0,NULL,NULL
"A. Pre_Cross_Sell",132636,0,0,NULL,NULL
"A. Pre_Cross_Sell",132640,1,1,1,49.99
"A. Pre_Cross_Sell",132641,1,1,1,59.99
"A. Pre_Cross_Sell",132645,0,0,NULL,NULL
"A. Pre_Cross_Sell",132649,1,1,1,49.99
"A. Pre_Cross_Sell",132651,1,0,NULL,NULL
"A. Pre_Cross_Sell",132656,1,1,1,49.99
"A. Pre_Cross_Sell",132659,1,0,NULL,NULL
"A. Pre_Cross_Sell",132661,1,0,NULL,NULL
"A. Pre_Cross_Sell",132664,1,1,1,49.99
"A. Pre_Cross_Sell",132671,1,0,NULL,NULL
"A. Pre_Cross_Sell",132675,0,0,NULL,NULL
"A. Pre_Cross_Sell",132684,0,0,NULL,NULL
"A. Pre_Cross_Sell",132694,1,0,NULL,NULL
"A. Pre_Cross_Sell",132695,1,0,NULL,NULL
"A. Pre_Cross_Sell",132698,1,1,1,49.99
"A. Pre_Cross_Sell",132700,1,1,1,49.99
"A. Pre_Cross_Sell",132703,1,1,1,49.99
"A. Pre_Cross_Sell",132706,1,0,NULL,NULL
"A. Pre_Cross_Sell",132716,1,0,NULL,NULL
"A. Pre_Cross_Sell",132721,0,0,NULL,NULL
"A. Pre_Cross_Sell",132725,0,0,NULL,NULL
"A. Pre_Cross_Sell",132727,0,0,NULL,NULL
"A. Pre_Cross_Sell",132733,1,0,NULL,NULL
"A. Pre_Cross_Sell",132739,1,1,1,49.99
"A. Pre_Cross_Sell",132745,1,0,NULL,NULL
"A. Pre_Cross_Sell",132750,1,1,1,49.99
"A. Pre_Cross_Sell",132758,1,1,1,49.99
"A. Pre_Cross_Sell",132760,1,1,1,49.99
"A. Pre_Cross_Sell",132762,1,1,1,49.99
"A. Pre_Cross_Sell",132763,0,0,NULL,NULL
"A. Pre_Cross_Sell",132775,1,1,1,49.99
"A. Pre_Cross_Sell",132777,1,0,NULL,NULL
"A. Pre_Cross_Sell",132778,1,0,NULL,NULL
"A. Pre_Cross_Sell",132791,1,0,NULL,NULL
"A. Pre_Cross_Sell",132793,1,0,NULL,NULL
"A. Pre_Cross_Sell",132797,1,1,1,49.99
"A. Pre_Cross_Sell",132799,1,0,NULL,NULL
"B. Post_Cross_Sell",132806,1,0,NULL,NULL
"B. Post_Cross_Sell",132808,1,1,1,49.99
"B. Post_Cross_Sell",132825,0,0,NULL,NULL
"B. Post_Cross_Sell",132835,0,0,NULL,NULL
"B. Post_Cross_Sell",132838,0,0,NULL,NULL
"B. Post_Cross_Sell",132853,1,1,1,49.99
"B. Post_Cross_Sell",132861,1,1,1,49.99
"B. Post_Cross_Sell",132865,0,0,NULL,NULL
"B. Post_Cross_Sell",132868,1,0,NULL,NULL
"B. Post_Cross_Sell",132870,0,0,NULL,NULL
"B. Post_Cross_Sell",132873,0,0,NULL,NULL
"B. Post_Cross_Sell",132876,1,1,2,109.98
"B. Post_Cross_Sell",132878,0,0,NULL,NULL
"B. Post_Cross_Sell",132882,1,1,1,49.99
"B. Post_Cross_Sell",132890,1,0,NULL,NULL
"B. Post_Cross_Sell",132898,1,0,NULL,NULL
"B. Post_Cross_Sell",132906,1,0,NULL,NULL
"B. Post_Cross_Sell",132910,1,0,NULL,NULL
"B. Post_Cross_Sell",132913,0,0,NULL,NULL
"B. Post_Cross_Sell",132926,0,0,NULL,NULL
"B. Post_Cross_Sell",132931,0,0,NULL,NULL
"B. Post_Cross_Sell",132938,0,0,NULL,NULL
"B. Post_Cross_Sell",132940,1,0,NULL,NULL
"B. Post_Cross_Sell",132954,0,0,NULL,NULL
"B. Post_Cross_Sell",132963,1,0,NULL,NULL
"B. Post_Cross_Sell",132965,1,1,2,109.98
"B. Post_Cross_Sell",132967,1,0,NULL,NULL
"B. Post_Cross_Sell",132969,1,1,1,49.99
"B. Post_Cross_Sell",132974,0,0,NULL,NULL
"B. Post_Cross_Sell",132986,1,1,1,49.99
"B. Post_Cross_Sell",132989,0,0,NULL,NULL
"B. Post_Cross_Sell",132991,1,0,NULL,NULL
"B. Post_Cross_Sell",132993,1,0,NULL,NULL
"B. Post_Cross_Sell",132998,0,0,NULL,NULL
"B. Post_Cross_Sell",133002,0,0,NULL,NULL
"B. Post_Cross_Sell",133009,0,0,NULL,NULL
"B. Post_Cross_Sell",133010,0,0,NULL,NULL
"B. Post_Cross_Sell",133012,1,0,NULL,NULL
"B. Post_Cross_Sell",133013,1,0,NULL,NULL
"B. Post_Cross_Sell",133014,0,0,NULL,NULL
"B. Post_Cross_Sell",133021,0,0,NULL,NULL
"B. Post_Cross_Sell",133023,1,0,NULL,NULL
"B. Post_Cross_Sell",133029,0,0,NULL,NULL
"B. Post_Cross_Sell",133030,1,0,NULL,NULL
"B. Post_Cross_Sell",133032,1,1,1,49.99
"B. Post_Cross_Sell",133033,1,1,1,49.99
"B. Post_Cross_Sell",133037,1,1,1,59.99
"B. Post_Cross_Sell",133042,1,1,1,49.99
"B. Post_Cross_Sell",133061,0,0,NULL,NULL
"B. Post_Cross_Sell",133063,0,0,NULL,NULL
"B. Post_Cross_Sell",133065,0,0,NULL,NULL
"B. Post_Cross_Sell",133068,1,0,NULL,NULL
"B. Post_Cross_Sell",133070,1,0,NULL,NULL
"B. Post_Cross_Sell",133090,1,1,1,59.99
"B. Post_Cross_Sell",133095,1,0,NULL,NULL
"B. Post_Cross_Sell",133097,1,0,NULL,NULL
"B. Post_Cross_Sell",133099,1,1,2,109.98
"B. Post_Cross_Sell",133110,0,0,NULL,NULL
"B. Post_Cross_Sell",133123,0,0,NULL,NULL
"B. Post_Cross_Sell",133131,0,0,NULL,NULL
"B. Post_Cross_Sell",133132,1,1,1,49.99
"B. Post_Cross_Sell",133133,1,0,NULL,NULL
"B. Post_Cross_Sell",133137,1,1,1,49.99
"B. Post_Cross_Sell",133140,1,0,NULL,NULL
"B. Post_Cross_Sell",133143,1,0,NULL,NULL
"B. Post_Cross_Sell",133146,1,0,NULL,NULL
"B. Post_Cross_Sell",133150,0,0,NULL,NULL
"B. Post_Cross_Sell",133152,1,0,NULL,NULL
"B. Post_Cross_Sell",133155,1,1,1,49.99
"B. Post_Cross_Sell",133156,1,1,1,59.99
"B. Post_Cross_Sell",133173,1,1,1,59.99
"B. Post_Cross_Sell",133183,0,0,NULL,NULL
"B. Post_Cross_Sell",133185,1,1,1,49.99
"B. Post_Cross_Sell",133188,0,0,NULL,NULL
"B. Post_Cross_Sell",133201,1,0,NULL,NULL
"B. Post_Cross_Sell",133204,1,1,1,59.99
