time_period,cart_session_id,cart_pageview_id
"B. Post_Cross_Sell",133693,311665
"B. Post_Cross_Sell",133695,311674
"B. Post_Cross_Sell",133697,311679
"B. Post_Cross_Sell",133702,311691
"B. Post_Cross_Sell",133704,311698
"B. Post_Cross_Sell",133707,311707
"B. Post_Cross_Sell",133711,311717
"B. Post_Cross_Sell",133716,311733
"B. Post_Cross_Sell",133729,311763
"B. Post_Cross_Sell",133735,311779
"B. Post_Cross_Sell",133737,311783
"B. Post_Cross_Sell",133740,311792
"B. Post_Cross_Sell",133741,311794
"B. Post_Cross_Sell",133742,311802
"B. Post_Cross_Sell",133748,311821
"B. Post_Cross_Sell",133752,311836
"B. Post_Cross_Sell",133754,311847
"B. Post_Cross_Sell",133755,311853
"B. Post_Cross_Sell",133764,311874
"B. Post_Cross_Sell",133766,311878
"B. Post_Cross_Sell",133778,311905
"B. Post_Cross_Sell",133784,311918
"B. Post_Cross_Sell",133786,311920
"B. Post_Cross_Sell",133793,311938
"B. Post_Cross_Sell",133799,311955
"B. Post_Cross_Sell",133802,311965
"B. Post_Cross_Sell",133816,311995
"B. Post_Cross_Sell",133824,312018
"B. Post_Cross_Sell",133828,312030
"B. Post_Cross_Sell",133843,312052
"B. Post_Cross_Sell",133841,312053
"B. Post_Cross_Sell",133844,312071
"B. Post_Cross_Sell",133849,312080
"B. Post_Cross_Sell",133852,312086
"B. Post_Cross_Sell",133846,312087
"B. Post_Cross_Sell",133856,312103
"B. Post_Cross_Sell",133863,312124
"B. Post_Cross_Sell",133862,312126
"B. Post_Cross_Sell",133865,312128
"B. Post_Cross_Sell",133868,312149
"B. Post_Cross_Sell",133867,312150
"B. Post_Cross_Sell",133869,312155
"B. Post_Cross_Sell",133893,312193
"B. Post_Cross_Sell",133896,312203
"B. Post_Cross_Sell",133895,312207
"B. Post_Cross_Sell",133903,312220
"B. Post_Cross_Sell",133905,312227
"B. Post_Cross_Sell",133912,312241
"B. Post_Cross_Sell",133913,312244
"B. Post_Cross_Sell",133928,312271
"B. Post_Cross_Sell",133932,312284
"B. Post_Cross_Sell",133934,312289
"B. Post_Cross_Sell",133937,312296
"B. Post_Cross_Sell",133943,312312
"B. Post_Cross_Sell",133942,312313
"B. Post_Cross_Sell",133950,312329
"B. Post_Cross_Sell",133954,312338
"B. Post_Cross_Sell",133968,312365
"B. Post_Cross_Sell",133972,312379
"B. Post_Cross_Sell",133991,312424
"B. Post_Cross_Sell",133993,312430
"B. Post_Cross_Sell",133996,312439
"B. Post_Cross_Sell",134001,312457
"B. Post_Cross_Sell",134004,312471
"B. Post_Cross_Sell",134014,312484
"B. Post_Cross_Sell",134019,312496
"B. Post_Cross_Sell",134017,312501
"B. Post_Cross_Sell",134027,312525
"B. Post_Cross_Sell",134031,312540
"B. Post_Cross_Sell",134035,312547
"B. Post_Cross_Sell",134046,312571
"B. Post_Cross_Sell",134053,312584
"B. Post_Cross_Sell",134054,312591
"B. Post_Cross_Sell",134073,312633
"B. Post_Cross_Sell",134074,312636
"B. Post_Cross_Sell",134075,312642
"B. Post_Cross_Sell",134081,312655
"B. Post_Cross_Sell",134088,312669
"B. Post_Cross_Sell",134087,312677
"B. Post_Cross_Sell",134089,312683
"B. Post_Cross_Sell",134092,312688
"B. Post_Cross_Sell",134098,312701
"B. Post_Cross_Sell",134109,312727
"B. Post_Cross_Sell",134112,312737
"B. Post_Cross_Sell",134122,312757
"B. Post_Cross_Sell",134125,312767
"B. Post_Cross_Sell",134127,312776
"B. Post_Cross_Sell",134136,312794
"B. Post_Cross_Sell",134138,312801
"B. Post_Cross_Sell",134141,312808
"B. Post_Cross_Sell",134149,312828
"B. Post_Cross_Sell",134153,312840
"B. Post_Cross_Sell",134161,312858
"B. Post_Cross_Sell",134162,312859
"B. Post_Cross_Sell",134165,312878
"B. Post_Cross_Sell",134167,312885
"B. Post_Cross_Sell",134170,312896
"B. Post_Cross_Sell",134169,312897
"B. Post_Cross_Sell",134171,312902
"B. Post_Cross_Sell",134176,312925
"B. Post_Cross_Sell",134195,312968
"B. Post_Cross_Sell",134197,312977
"B. Post_Cross_Sell",134201,312987
"B. Post_Cross_Sell",134202,312988
"B. Post_Cross_Sell",134214,313015
"B. Post_Cross_Sell",134215,313017
"B. Post_Cross_Sell",134216,313025
"B. Post_Cross_Sell",134217,313029
"B. Post_Cross_Sell",134238,313074
"B. Post_Cross_Sell",134241,313085
"B. Post_Cross_Sell",134242,313088
"B. Post_Cross_Sell",134246,313100
"B. Post_Cross_Sell",134249,313110
"B. Post_Cross_Sell",134262,313132
"B. Post_Cross_Sell",134266,313138
"B. Post_Cross_Sell",134269,313148
"B. Post_Cross_Sell",134273,313158
"B. Post_Cross_Sell",134275,313164
"B. Post_Cross_Sell",134277,313174
"B. Post_Cross_Sell",134276,313175
"B. Post_Cross_Sell",134290,313213
"B. Post_Cross_Sell",134296,313230
"B. Post_Cross_Sell",134310,313260
"B. Post_Cross_Sell",134315,313265
"B. Post_Cross_Sell",134323,313283
"B. Post_Cross_Sell",134325,313291
"B. Post_Cross_Sell",134331,313308
"B. Post_Cross_Sell",134335,313319
"B. Post_Cross_Sell",134336,313325
"B. Post_Cross_Sell",134337,313331
"B. Post_Cross_Sell",134342,313340
"B. Post_Cross_Sell",134347,313352
"B. Post_Cross_Sell",134353,313369
"B. Post_Cross_Sell",134361,313390
"B. Post_Cross_Sell",134373,313419
"B. Post_Cross_Sell",134377,313428
"B. Post_Cross_Sell",134381,313443
"B. Post_Cross_Sell",134388,313468
"B. Post_Cross_Sell",134392,313472
"B. Post_Cross_Sell",134389,313473
"B. Post_Cross_Sell",134393,313475
"B. Post_Cross_Sell",134396,313484
"B. Post_Cross_Sell",134401,313494
"B. Post_Cross_Sell",134404,313511
"B. Post_Cross_Sell",134411,313521
"B. Post_Cross_Sell",134414,313529
"B. Post_Cross_Sell",134418,313539
"B. Post_Cross_Sell",134420,313552
"B. Post_Cross_Sell",134424,313558
"B. Post_Cross_Sell",134426,313569
"B. Post_Cross_Sell",134430,313580
"B. Post_Cross_Sell",134435,313588
"B. Post_Cross_Sell",134438,313598
"B. Post_Cross_Sell",134441,313600
"B. Post_Cross_Sell",134443,313611
"B. Post_Cross_Sell",134451,313626
"B. Post_Cross_Sell",134452,313636
"B. Post_Cross_Sell",134455,313645
"B. Post_Cross_Sell",134453,313649
"B. Post_Cross_Sell",134464,313671
"B. Post_Cross_Sell",134469,313676
"B. Post_Cross_Sell",134473,313696
"B. Post_Cross_Sell",134487,313718
"B. Post_Cross_Sell",134493,313726
"B. Post_Cross_Sell",134501,313746
"B. Post_Cross_Sell",134497,313747
"B. Post_Cross_Sell",134505,313769
"B. Post_Cross_Sell",134504,313771
"B. Post_Cross_Sell",134515,313784
"B. Post_Cross_Sell",134517,313799
"B. Post_Cross_Sell",134521,313809
"B. Post_Cross_Sell",134520,313810
"B. Post_Cross_Sell",134524,313818
"B. Post_Cross_Sell",134533,313843
"B. Post_Cross_Sell",134543,313865
"B. Post_Cross_Sell",134550,313879
"B. Post_Cross_Sell",134552,313887
"B. Post_Cross_Sell",134554,313892
"B. Post_Cross_Sell",134559,313905
"B. Post_Cross_Sell",134560,313912
"B. Post_Cross_Sell",134563,313923
"B. Post_Cross_Sell",134565,313931
"B. Post_Cross_Sell",134570,313946
"B. Post_Cross_Sell",134571,313949
"B. Post_Cross_Sell",134576,313958
"B. Post_Cross_Sell",134577,313967
"B. Post_Cross_Sell",134578,313970
"B. Post_Cross_Sell",134583,313982
"B. Post_Cross_Sell",134585,313992
"B. Post_Cross_Sell",134595,314022
"B. Post_Cross_Sell",134599,314023
"B. Post_Cross_Sell",134600,314030
"B. Post_Cross_Sell",134602,314034
"B. Post_Cross_Sell",134604,314045
"B. Post_Cross_Sell",134607,314057
"B. Post_Cross_Sell",134609,314060
"B. Post_Cross_Sell",134608,314065
"B. Post_Cross_Sell",134617,314079
"B. Post_Cross_Sell",134626,314099
"B. Post_Cross_Sell",134632,314118
"B. Post_Cross_Sell",134634,314121
"B. Post_Cross_Sell",134654,314154
"B. Post_Cross_Sell",134657,314169
"B. Post_Cross_Sell",134662,314176
"B. Post_Cross_Sell",134676,314199
"B. Post_Cross_Sell",134683,314215
"B. Post_Cross_Sell",134694,314241
"B. Post_Cross_Sell",134698,314252
"B. Post_Cross_Sell",134703,314260
"B. Post_Cross_Sell",134708,314269
"B. Post_Cross_Sell",134720,314293
"B. Post_Cross_Sell",134722,314299
"B. Post_Cross_Sell",134727,314311
"B. Post_Cross_Sell",134734,314324
"B. Post_Cross_Sell",134735,314328
"B. Post_Cross_Sell",134738,314339
"B. Post_Cross_Sell",134739,314345
"B. Post_Cross_Sell",134741,314359
"B. Post_Cross_Sell",134744,314366
"B. Post_Cross_Sell",134759,314406
"B. Post_Cross_Sell",134773,314429
"B. Post_Cross_Sell",134778,314437
"B. Post_Cross_Sell",134787,314451
"B. Post_Cross_Sell",134785,314452
"B. Post_Cross_Sell",134794,314470
"B. Post_Cross_Sell",134798,314485
"B. Post_Cross_Sell",134797,314486
"B. Post_Cross_Sell",134796,314489
"B. Post_Cross_Sell",134802,314504
"B. Post_Cross_Sell",134803,314505
"B. Post_Cross_Sell",134823,314554
"B. Post_Cross_Sell",134824,314558
"B. Post_Cross_Sell",134826,314561
"B. Post_Cross_Sell",134830,314577
"B. Post_Cross_Sell",134829,314580
"B. Post_Cross_Sell",134836,314583
"B. Post_Cross_Sell",134837,314592
"B. Post_Cross_Sell",134843,314612
"B. Post_Cross_Sell",134847,314621
"B. Post_Cross_Sell",134846,314626
"B. Post_Cross_Sell",134866,314675
"B. Post_Cross_Sell",134870,314678
"B. Post_Cross_Sell",134874,314687
"B. Post_Cross_Sell",134873,314689
"B. Post_Cross_Sell",134875,314697
"B. Post_Cross_Sell",134880,314711
"B. Post_Cross_Sell",134885,314726
"B. Post_Cross_Sell",134887,314730
"B. Post_Cross_Sell",134888,314750
"B. Post_Cross_Sell",134894,314759
"B. Post_Cross_Sell",134899,314765
"B. Post_Cross_Sell",134903,314792
"B. Post_Cross_Sell",134911,314795
"B. Post_Cross_Sell",134916,314814
"B. Post_Cross_Sell",134921,314821
"B. Post_Cross_Sell",134929,314837
"B. Post_Cross_Sell",134927,314841
"B. Post_Cross_Sell",134941,314866
"B. Post_Cross_Sell",134938,314867
"B. Post_Cross_Sell",134947,314885
"B. Post_Cross_Sell",134950,314895
"B. Post_Cross_Sell",134954,314902
"B. Post_Cross_Sell",134959,314923
"B. Post_Cross_Sell",134966,314937
"B. Post_Cross_Sell",134978,314966
"B. Post_Cross_Sell",134980,314967
"B. Post_Cross_Sell",134986,314973
"B. Post_Cross_Sell",134987,314980
"B. Post_Cross_Sell",134990,314993
"B. Post_Cross_Sell",134998,315010
"B. Post_Cross_Sell",134997,315011
"B. Post_Cross_Sell",135004,315028
"B. Post_Cross_Sell",135001,315030
"B. Post_Cross_Sell",135003,315036
"B. Post_Cross_Sell",135015,315057
"B. Post_Cross_Sell",135022,315072
"B. Post_Cross_Sell",135023,315084
"B. Post_Cross_Sell",135026,315087
"B. Post_Cross_Sell",135029,315097
"B. Post_Cross_Sell",135031,315098
"B. Post_Cross_Sell",135038,315125
"B. Post_Cross_Sell",135042,315135
"B. Post_Cross_Sell",135047,315155
"B. Post_Cross_Sell",135053,315164
"B. Post_Cross_Sell",135056,315178
"B. Post_Cross_Sell",135064,315196
"B. Post_Cross_Sell",135065,315199
"B. Post_Cross_Sell",135075,315221
"B. Post_Cross_Sell",135076,315222
"B. Post_Cross_Sell",135080,315230
"B. Post_Cross_Sell",135078,315232
"B. Post_Cross_Sell",135084,315246
"B. Post_Cross_Sell",135087,315248
"B. Post_Cross_Sell",135093,315267
"B. Post_Cross_Sell",135098,315276
"B. Post_Cross_Sell",135103,315290
"B. Post_Cross_Sell",135104,315291
"B. Post_Cross_Sell",135108,315305
"B. Post_Cross_Sell",135110,315307
"B. Post_Cross_Sell",135112,315318
"B. Post_Cross_Sell",135114,315324
"B. Post_Cross_Sell",135118,315334
"B. Post_Cross_Sell",135120,315336
"B. Post_Cross_Sell",135123,315347
"B. Post_Cross_Sell",135126,315352
"B. Post_Cross_Sell",135131,315365
"B. Post_Cross_Sell",135134,315375
"B. Post_Cross_Sell",135139,315387
"B. Post_Cross_Sell",135145,315400
"B. Post_Cross_Sell",135148,315412
"B. Post_Cross_Sell",135159,315435
"B. Post_Cross_Sell",135174,315465
"B. Post_Cross_Sell",135180,315475
"B. Post_Cross_Sell",135181,315484
"B. Post_Cross_Sell",135184,315493
"B. Post_Cross_Sell",135186,315501
"B. Post_Cross_Sell",135190,315504
"B. Post_Cross_Sell",135191,315509
"B. Post_Cross_Sell",135193,315523
"B. Post_Cross_Sell",135196,315535
"B. Post_Cross_Sell",135198,315540
"B. Post_Cross_Sell",135201,315545
"B. Post_Cross_Sell",135202,315549
"B. Post_Cross_Sell",135211,315573
"B. Post_Cross_Sell",135213,315582
"B. Post_Cross_Sell",135215,315597
"B. Post_Cross_Sell",135216,315600
"B. Post_Cross_Sell",135226,315617
"B. Post_Cross_Sell",135230,315628
"B. Post_Cross_Sell",135228,315633
"B. Post_Cross_Sell",135236,315652
"B. Post_Cross_Sell",135239,315658
"B. Post_Cross_Sell",135256,315696
"B. Post_Cross_Sell",135274,315738
"B. Post_Cross_Sell",135276,315740
"B. Post_Cross_Sell",135285,315765
"B. Post_Cross_Sell",135288,315769
"B. Post_Cross_Sell",135291,315777
"B. Post_Cross_Sell",135293,315790
"B. Post_Cross_Sell",135295,315802
"B. Post_Cross_Sell",135304,315826
"B. Post_Cross_Sell",135310,315834
"B. Post_Cross_Sell",135313,315843
"B. Post_Cross_Sell",135317,315852
"B. Post_Cross_Sell",135321,315857
"B. Post_Cross_Sell",135323,315867
"B. Post_Cross_Sell",135328,315883
"B. Post_Cross_Sell",135335,315906
"B. Post_Cross_Sell",135343,315911
"B. Post_Cross_Sell",135345,315930
"B. Post_Cross_Sell",135346,315939
"B. Post_Cross_Sell",135349,315940
"B. Post_Cross_Sell",135367,315977
"B. Post_Cross_Sell",135368,315979
"B. Post_Cross_Sell",135371,315996
"B. Post_Cross_Sell",135376,315998
"B. Post_Cross_Sell",135377,316006
"B. Post_Cross_Sell",135380,316014
"B. Post_Cross_Sell",135383,316026
"B. Post_Cross_Sell",135388,316050
"B. Post_Cross_Sell",135391,316052
"B. Post_Cross_Sell",135392,316055
"B. Post_Cross_Sell",135393,316060
"B. Post_Cross_Sell",135400,316087
"B. Post_Cross_Sell",135405,316097
"B. Post_Cross_Sell",135407,316103
"B. Post_Cross_Sell",135408,316113
"B. Post_Cross_Sell",135412,316123
"B. Post_Cross_Sell",135414,316125
"B. Post_Cross_Sell",135416,316136
"B. Post_Cross_Sell",135421,316146
"B. Post_Cross_Sell",135420,316151
"B. Post_Cross_Sell",135433,316178
"B. Post_Cross_Sell",135432,316179
"B. Post_Cross_Sell",135440,316202
"B. Post_Cross_Sell",135442,316207
"B. Post_Cross_Sell",135453,316237
"B. Post_Cross_Sell",135467,316263
"B. Post_Cross_Sell",135476,316282
"B. Post_Cross_Sell",135491,316314
"B. Post_Cross_Sell",135492,316315
"B. Post_Cross_Sell",135493,316326
"B. Post_Cross_Sell",135494,316335
"B. Post_Cross_Sell",135496,316338
"B. Post_Cross_Sell",135497,316348
"B. Post_Cross_Sell",135498,316354
"B. Post_Cross_Sell",135502,316359
"B. Post_Cross_Sell",135509,316371
"B. Post_Cross_Sell",135510,316374
"B. Post_Cross_Sell",135511,316384
"B. Post_Cross_Sell",135519,316405
"B. Post_Cross_Sell",135530,316430
"B. Post_Cross_Sell",135534,316444
"B. Post_Cross_Sell",135555,316485
"B. Post_Cross_Sell",135556,316493
"B. Post_Cross_Sell",135559,316503
"B. Post_Cross_Sell",135565,316517
"B. Post_Cross_Sell",135567,316523
"B. Post_Cross_Sell",135569,316532
"B. Post_Cross_Sell",135570,316538
"B. Post_Cross_Sell",135571,316542
"B. Post_Cross_Sell",135580,316563
"B. Post_Cross_Sell",135583,316568
"B. Post_Cross_Sell",135602,316610
"B. Post_Cross_Sell",135603,316615
"B. Post_Cross_Sell",135606,316623
"B. Post_Cross_Sell",135607,316625
"B. Post_Cross_Sell",135614,316643
"B. Post_Cross_Sell",135613,316647
"B. Post_Cross_Sell",135617,316656
"B. Post_Cross_Sell",135619,316667
"B. Post_Cross_Sell",135620,316673
"B. Post_Cross_Sell",135636,316694
"B. Post_Cross_Sell",135646,316718
"B. Post_Cross_Sell",135651,316726
"B. Post_Cross_Sell",135650,316735
"B. Post_Cross_Sell",135665,316759
"B. Post_Cross_Sell",135667,316770
"B. Post_Cross_Sell",135673,316784
"B. Post_Cross_Sell",135692,316828
"B. Post_Cross_Sell",135693,316841
"B. Post_Cross_Sell",135707,316861
"B. Post_Cross_Sell",135712,316875
"B. Post_Cross_Sell",135711,316877
"B. Post_Cross_Sell",135715,316895
"B. Post_Cross_Sell",135713,316903
"B. Post_Cross_Sell",135717,316909
"B. Post_Cross_Sell",135721,316916
"B. Post_Cross_Sell",135729,316938
"B. Post_Cross_Sell",135739,316957
"B. Post_Cross_Sell",135742,316973
"B. Post_Cross_Sell",135748,316981
"B. Post_Cross_Sell",135759,317013
"B. Post_Cross_Sell",135767,317032
"B. Post_Cross_Sell",135774,317044
"B. Post_Cross_Sell",135776,317055
"B. Post_Cross_Sell",135778,317060
"B. Post_Cross_Sell",135777,317064
"B. Post_Cross_Sell",135781,317071
"B. Post_Cross_Sell",135783,317079
"B. Post_Cross_Sell",135786,317089
"B. Post_Cross_Sell",135798,317118
"B. Post_Cross_Sell",135803,317125
"B. Post_Cross_Sell",135817,317157
"B. Post_Cross_Sell",135825,317185
"B. Post_Cross_Sell",135835,317203
"B. Post_Cross_Sell",135846,317228
"B. Post_Cross_Sell",135850,317234
"B. Post_Cross_Sell",135855,317248
"B. Post_Cross_Sell",135854,317252
"B. Post_Cross_Sell",135861,317264
"B. Post_Cross_Sell",135883,317305
"B. Post_Cross_Sell",135885,317314
"B. Post_Cross_Sell",135896,317342
"B. Post_Cross_Sell",135899,317344
"B. Post_Cross_Sell",135904,317358
"B. Post_Cross_Sell",135913,317379
"B. Post_Cross_Sell",135915,317392
"B. Post_Cross_Sell",135920,317409
"B. Post_Cross_Sell",135923,317416
"B. Post_Cross_Sell",135925,317425
"B. Post_Cross_Sell",135930,317443
"B. Post_Cross_Sell",135929,317444
"B. Post_Cross_Sell",135932,317449
"B. Post_Cross_Sell",135936,317463
"B. Post_Cross_Sell",135942,317475
"B. Post_Cross_Sell",135952,317495
"B. Post_Cross_Sell",135962,317515
"B. Post_Cross_Sell",135963,317521
"B. Post_Cross_Sell",135965,317528
"B. Post_Cross_Sell",135967,317537
"B. Post_Cross_Sell",135970,317550
"B. Post_Cross_Sell",135973,317558
"B. Post_Cross_Sell",135977,317568
"B. Post_Cross_Sell",135978,317574
"B. Post_Cross_Sell",135985,317586
"B. Post_Cross_Sell",135986,317595
"B. Post_Cross_Sell",135989,317601
"B. Post_Cross_Sell",136001,317625
"B. Post_Cross_Sell",135997,317626
"B. Post_Cross_Sell",136004,317643
"B. Post_Cross_Sell",136007,317649
"B. Post_Cross_Sell",136013,317662
"B. Post_Cross_Sell",136014,317667
"B. Post_Cross_Sell",136015,317669
"B. Post_Cross_Sell",136017,317679
"B. Post_Cross_Sell",136019,317688
"B. Post_Cross_Sell",136031,317713
"B. Post_Cross_Sell",136048,317747
"B. Post_Cross_Sell",136046,317748
"B. Post_Cross_Sell",136054,317762
"B. Post_Cross_Sell",136073,317800
"B. Post_Cross_Sell",136075,317811
"B. Post_Cross_Sell",136087,317837
"B. Post_Cross_Sell",136098,317850
"B. Post_Cross_Sell",136100,317856
"B. Post_Cross_Sell",136105,317871
"B. Post_Cross_Sell",136119,317891
"B. Post_Cross_Sell",136125,317914
"B. Post_Cross_Sell",136130,317919
"B. Post_Cross_Sell",136129,317921
"B. Post_Cross_Sell",136134,317922
"B. Post_Cross_Sell",136138,317942
"B. Post_Cross_Sell",136146,317954
"B. Post_Cross_Sell",136149,317967
"B. Post_Cross_Sell",136155,317972
"B. Post_Cross_Sell",136176,318012
"B. Post_Cross_Sell",136181,318029
"B. Post_Cross_Sell",136186,318040
"B. Post_Cross_Sell",136194,318055
"B. Post_Cross_Sell",136200,318070
"B. Post_Cross_Sell",136197,318071
"B. Post_Cross_Sell",136203,318094
"B. Post_Cross_Sell",136206,318097
"B. Post_Cross_Sell",136212,318112
"B. Post_Cross_Sell",136216,318133
"B. Post_Cross_Sell",136217,318134
"B. Post_Cross_Sell",136231,318159
"B. Post_Cross_Sell",136235,318167
"B. Post_Cross_Sell",136238,318172
"B. Post_Cross_Sell",136239,318183
"B. Post_Cross_Sell",136242,318186
"B. Post_Cross_Sell",136245,318198
"B. Post_Cross_Sell",136247,318205
"B. Post_Cross_Sell",136249,318211
"B. Post_Cross_Sell",136266,318242
"B. Post_Cross_Sell",136267,318248
"B. Post_Cross_Sell",136268,318258
"B. Post_Cross_Sell",136278,318272
"B. Post_Cross_Sell",136277,318276
"B. Post_Cross_Sell",136293,318305
"B. Post_Cross_Sell",136294,318309
"B. Post_Cross_Sell",136296,318321
"B. Post_Cross_Sell",136299,318336
"B. Post_Cross_Sell",136302,318343
"B. Post_Cross_Sell",136305,318355
"B. Post_Cross_Sell",136310,318367
"B. Post_Cross_Sell",136316,318383
"B. Post_Cross_Sell",136317,318385
"B. Post_Cross_Sell",136319,318394
"B. Post_Cross_Sell",136321,318398
"B. Post_Cross_Sell",136323,318409
"B. Post_Cross_Sell",136343,318447
"B. Post_Cross_Sell",136365,318493
"B. Post_Cross_Sell",136374,318510
"B. Post_Cross_Sell",136376,318518
"B. Post_Cross_Sell",136390,318555
"B. Post_Cross_Sell",136398,318572
"B. Post_Cross_Sell",136400,318574
"B. Post_Cross_Sell",136403,318584
"B. Post_Cross_Sell",136409,318595
"B. Post_Cross_Sell",136419,318619
"B. Post_Cross_Sell",136421,318626
"B. Post_Cross_Sell",136422,318629
"B. Post_Cross_Sell",136425,318640
"B. Post_Cross_Sell",136426,318644
"B. Post_Cross_Sell",136432,318657
"B. Post_Cross_Sell",136436,318668
"B. Post_Cross_Sell",136461,318707
"B. Post_Cross_Sell",136478,318739
"B. Post_Cross_Sell",136487,318762
"B. Post_Cross_Sell",136497,318779
"B. Post_Cross_Sell",136500,318791
"B. Post_Cross_Sell",136527,318839
"B. Post_Cross_Sell",136530,318849
"B. Post_Cross_Sell",136532,318856
"B. Post_Cross_Sell",136535,318864
"B. Post_Cross_Sell",136538,318877
"B. Post_Cross_Sell",136539,318883
"B. Post_Cross_Sell",136542,318887
"B. Post_Cross_Sell",136544,318893
"B. Post_Cross_Sell",136545,318902
"B. Post_Cross_Sell",136556,318929
"B. Post_Cross_Sell",136555,318930
"B. Post_Cross_Sell",136568,318957
"B. Post_Cross_Sell",136571,318968
"B. Post_Cross_Sell",136570,318969
"B. Post_Cross_Sell",136573,318978
"B. Post_Cross_Sell",136582,319002
"B. Post_Cross_Sell",136588,319021
"B. Post_Cross_Sell",136589,319025
"B. Post_Cross_Sell",136598,319046
"B. Post_Cross_Sell",136602,319051
"B. Post_Cross_Sell",136604,319061
"B. Post_Cross_Sell",136608,319071
"B. Post_Cross_Sell",136609,319080
"B. Post_Cross_Sell",136611,319090
"B. Post_Cross_Sell",136614,319095
"B. Post_Cross_Sell",136621,319113
"B. Post_Cross_Sell",136622,319118
"B. Post_Cross_Sell",136625,319130
"B. Post_Cross_Sell",136626,319131
"B. Post_Cross_Sell",136628,319142
"B. Post_Cross_Sell",136633,319154
"B. Post_Cross_Sell",136635,319163
"B. Post_Cross_Sell",136642,319183
"B. Post_Cross_Sell",136644,319194
"B. Post_Cross_Sell",136645,319200
"B. Post_Cross_Sell",136662,319227
"B. Post_Cross_Sell",136669,319244
"B. Post_Cross_Sell",136670,319250
"B. Post_Cross_Sell",136681,319273
"B. Post_Cross_Sell",136683,319280
"B. Post_Cross_Sell",136686,319287
"B. Post_Cross_Sell",136693,319305
"B. Post_Cross_Sell",136702,319327
"B. Post_Cross_Sell",136704,319329
"B. Post_Cross_Sell",136708,319342
"B. Post_Cross_Sell",136718,319367
"B. Post_Cross_Sell",136719,319372
"B. Post_Cross_Sell",136720,319377
"B. Post_Cross_Sell",136724,319388
"B. Post_Cross_Sell",136725,319390
"B. Post_Cross_Sell",136732,319412
"B. Post_Cross_Sell",136741,319429
"B. Post_Cross_Sell",136742,319433
"B. Post_Cross_Sell",136744,319442
"B. Post_Cross_Sell",136772,319496
"B. Post_Cross_Sell",136779,319518
"B. Post_Cross_Sell",136782,319519
"B. Post_Cross_Sell",136784,319531
"B. Post_Cross_Sell",136788,319536
"B. Post_Cross_Sell",136792,319551
"B. Post_Cross_Sell",136793,319553
"B. Post_Cross_Sell",136797,319567
"B. Post_Cross_Sell",136796,319569
"B. Post_Cross_Sell",136800,319584
"B. Post_Cross_Sell",136804,319597
"B. Post_Cross_Sell",136811,319613
"B. Post_Cross_Sell",136818,319627
"B. Post_Cross_Sell",136817,319629
"B. Post_Cross_Sell",136820,319634
"B. Post_Cross_Sell",136830,319660
"B. Post_Cross_Sell",136833,319678
"B. Post_Cross_Sell",136840,319688
"B. Post_Cross_Sell",136845,319698
"B. Post_Cross_Sell",136846,319702
"B. Post_Cross_Sell",136854,319726
"B. Post_Cross_Sell",136863,319743
"B. Post_Cross_Sell",136862,319749
"B. Post_Cross_Sell",136868,319763
"B. Post_Cross_Sell",136898,319825
"B. Post_Cross_Sell",136903,319841
"B. Post_Cross_Sell",136908,319847
"B. Post_Cross_Sell",136931,319893
"B. Post_Cross_Sell",136928,319901
"B. Post_Cross_Sell",136933,319917
"B. Post_Cross_Sell",136944,319933
"B. Post_Cross_Sell",136948,319941
"B. Post_Cross_Sell",136958,319969
"B. Post_Cross_Sell",136960,319985
"B. Post_Cross_Sell",136964,319993
"B. Post_Cross_Sell",136965,319994
"B. Post_Cross_Sell",136968,320010
"B. Post_Cross_Sell",136970,320013
"B. Post_Cross_Sell",136974,320029
"B. Post_Cross_Sell",136976,320030
"B. Post_Cross_Sell",136982,320053
"B. Post_Cross_Sell",136986,320057
"B. Post_Cross_Sell",136985,320059
"B. Post_Cross_Sell",136991,320067
"B. Post_Cross_Sell",136992,320078
"B. Post_Cross_Sell",137000,320088
"B. Post_Cross_Sell",137003,320099
"B. Post_Cross_Sell",137006,320110
"B. Post_Cross_Sell",137013,320128
"B. Post_Cross_Sell",137019,320140
"B. Post_Cross_Sell",137022,320144
"B. Post_Cross_Sell",137028,320163
"B. Post_Cross_Sell",137031,320167
"B. Post_Cross_Sell",137036,320183
"B. Post_Cross_Sell",137043,320199
"B. Post_Cross_Sell",137050,320212
"B. Post_Cross_Sell",137064,320239
"B. Post_Cross_Sell",137065,320247
"B. Post_Cross_Sell",137078,320267
"B. Post_Cross_Sell",137108,320330
"B. Post_Cross_Sell",137111,320334
"B. Post_Cross_Sell",137115,320339
"B. Post_Cross_Sell",137118,320357
"B. Post_Cross_Sell",137127,320378
"B. Post_Cross_Sell",137133,320392
"B. Post_Cross_Sell",137135,320402
"B. Post_Cross_Sell",137142,320412
"B. Post_Cross_Sell",137157,320454
"B. Post_Cross_Sell",137168,320480
"B. Post_Cross_Sell",137175,320490
"B. Post_Cross_Sell",137185,320512
"B. Post_Cross_Sell",137188,320522
"B. Post_Cross_Sell",137192,320539
"B. Post_Cross_Sell",137195,320540
"B. Post_Cross_Sell",137205,320554
"B. Post_Cross_Sell",137215,320575
"B. Post_Cross_Sell",137221,320586
"B. Post_Cross_Sell",137225,320598
"B. Post_Cross_Sell",137227,320604
"B. Post_Cross_Sell",137229,320610
"B. Post_Cross_Sell",137231,320625
"B. Post_Cross_Sell",137237,320632
