website_session_id,first_pageview_id,count_pageviews
15376,31407,1
15378,31412,3
15379,31415,1
15380,31416,1
15381,31417,3
15383,31421,3
15384,31423,1
15385,31425,3
15386,31428,3
15388,31434,1
15389,31435,1
15390,31436,1
15391,31437,1
15392,31438,1
15393,31439,1
15394,31440,1
15395,31441,2
15396,31443,1
15397,31444,1
15398,31445,1
15399,31446,3
15400,31449,2
15401,31451,1
15402,31452,1
15403,31453,1
15404,31454,3
15406,31458,1
15408,31460,2
15409,31461,3
15410,31465,3
15412,31468,3
15413,31471,3
15414,31476,1
15415,31477,1
15416,31478,2
15417,31480,1
15418,31481,1
15420,31486,3
15421,31488,2
15422,31491,1
15424,31493,1
15425,31494,1
15426,31495,2
15427,31497,1
15428,31498,4
15430,31501,1
15431,31504,4
15432,31505,1
15433,31507,3
15434,31511,1
15435,31513,1
15436,31514,1
15438,31516,1
15439,31517,2
15440,31519,7
15441,31520,1
15442,31521,3
15443,31522,3
15444,31526,7
15445,31532,2
15446,31537,1
15447,31538,5
15448,31547,1
15449,31548,3
15450,31550,2
15451,31551,3
15452,31557,1
15453,31558,1
15454,31559,1
15455,31560,1
15456,31561,1
15457,31562,1
15458,31563,2
15460,31565,1
15461,31567,1
15462,31568,2
15464,31573,4
15466,31578,6
15467,31580,1
15468,31582,3
15469,31587,3
15470,31588,1
15471,31590,6
15473,31599,2
15474,31601,1
15475,31602,1
15476,31603,4
15478,31608,1
15479,31609,1
15480,31611,3
15483,31617,3
15484,31618,5
15485,31619,1
15486,31622,2
15487,31628,2
15488,31630,1
15490,31633,7
15491,31636,5
15493,31639,4
15495,31646,1
15496,31652,1
15497,31653,1
15498,31654,1
15499,31655,3
15500,31658,1
15501,31659,2
15502,31661,1
15503,31662,7
15504,31664,1
15505,31665,1
15507,31670,1
15508,31672,2
15509,31676,1
15510,31678,1
15511,31679,6
15512,31685,1
15513,31686,1
15514,31687,1
15515,31688,3
15516,31691,4
15517,31694,2
15518,31697,3
15519,31700,1
15520,31701,3
15521,31704,2
15522,31706,3
15523,31708,6
15524,31712,3
15526,31721,1
15527,31724,7
15529,31726,1
15530,31735,3
15531,31736,1
15532,31739,1
15533,31740,1
15535,31745,1
15536,31749,2
15537,31751,1
15540,31756,1
15541,31757,1
15542,31758,2
15543,31760,1
15544,31761,4
15545,31763,1
15546,31764,4
15547,31770,1
15548,31771,2
15549,31773,2
15550,31775,1
15551,31776,3
15552,31779,3
15553,31780,1
15555,31784,1
15556,31785,1
15557,31786,1
15558,31787,1
15559,31788,4
15560,31791,1
15561,31793,2
15562,31794,1
15563,31796,6
15567,31810,2
15568,31812,1
15569,31813,2
15570,31815,7
15571,31821,1
15572,31822,3
15574,31827,1
15575,31828,1
15576,31829,3
15577,31831,1
15578,31833,1
15580,31836,3
15581,31839,1
15583,31843,3
15584,31844,7
15585,31845,1
15586,31849,2
15587,31855,1
15588,31857,6
15590,31864,1
15591,31866,1
15592,31867,1
15593,31868,1
15594,31869,1
15595,31870,3
15596,31873,1
15598,31875,1
15599,31877,3
15600,31878,1
15601,31880,1
15602,31882,4
15603,31883,1
15604,31885,3
15605,31886,1
15606,31887,1
15608,31893,1
15609,31894,3
15610,31897,2
15611,31898,1
15612,31900,1
15613,31901,1
15614,31902,3
15615,31903,1
15616,31906,1
15617,31907,1
15618,31908,1
15619,31909,2
15620,31910,1
15621,31912,1
15622,31913,1
15623,31914,4
15624,31915,1
15626,31917,1
15627,31923,1
15628,31924,1
15630,31926,3
15631,31927,1
15632,31932,1
15633,31933,3
15634,31936,3
15635,31937,1
15637,31942,1
15638,31943,3
15639,31944,2
15641,31949,1
15642,31952,3
15644,31958,1
15645,31959,2
15647,31963,1
15649,31965,1
15650,31969,1
15651,31970,3
15652,31973,4
15653,31975,1
15654,31978,3
15656,31981,2
15657,31983,1
15658,31987,4
15659,31988,2
15660,31989,4
15661,31997,3
15662,31999,1
15663,32001,1
15664,32002,1
15665,32003,2
15666,32005,1
15667,32006,3
15668,32007,1
15669,32010,1
15670,32011,4
15671,32015,1
15672,32016,5
15673,32017,2
15674,32021,1
15675,32024,1
15676,32025,1
15677,32026,2
15678,32028,1
15679,32029,3
15680,32031,2
15681,32034,1
15682,32035,3
15683,32038,1
15684,32039,6
15685,32044,1
15686,32046,6
15687,32048,1
15688,32049,1
15689,32051,1
15691,32057,4
15692,32061,4
15693,32062,1
15694,32064,1
15695,32067,3
15696,32069,2
15697,32070,1
15698,32072,1
15699,32074,3
15701,32078,1
15702,32079,1
15703,32080,1
15704,32081,1
15705,32082,1
15706,32083,1
15707,32084,1
15708,32085,1
15709,32086,1
15710,32087,1
15711,32088,7
15712,32094,1
15713,32096,2
15714,32098,3
15715,32101,1
15717,32108,1
15718,32110,1
15719,32111,1
15720,32112,1
15722,32114,1
15723,32115,3
15725,32119,2
15726,32123,1
15727,32124,1
15728,32125,3
15730,32132,1
15732,32134,3
15733,32137,1
15734,32138,1
15735,32139,2
15736,32141,1
15737,32142,3
15739,32146,1
15740,32147,1
15741,32148,1
15742,32149,1
15744,32152,1
15745,32153,3
15746,32156,3
15747,32159,3
15748,32162,1
15750,32164,1
15751,32165,3
15752,32168,1
15753,32169,3
15754,32172,1
15755,32173,3
15757,32177,1
15758,32178,1
15759,32179,3
15760,32181,2
15761,32182,1
15762,32185,2
15764,32190,1
15765,32191,1
15766,32192,1
15767,32193,3
15769,32196,1
15770,32197,3
15771,32200,1
15772,32207,3
15773,32210,6
15774,32216,2
15775,32217,3
15776,32218,7
15777,32228,3
15778,32229,1
15779,32232,1
15780,32233,4
15781,32237,1
15782,32238,1
15785,32243,1
15787,32245,4
15788,32246,1
15789,32250,1
15790,32251,3
15791,32254,1
15792,32255,1
15793,32256,6
15794,32258,6
15795,32268,3
15796,32269,2
15798,32274,6
15800,32282,1
15801,32283,3
15805,32291,1
15806,32292,1
15807,32293,1
15808,32294,1
15809,32295,1
15810,32296,3
15811,32297,2
15812,32300,2
15813,32303,1
15814,32304,1
15815,32305,3
15816,32306,6
15817,32312,6
15818,32318,1
15819,32320,7
15820,32322,1
15821,32324,6
15822,32326,1
15823,32329,1
15824,32334,1
15825,32338,1
15826,32339,2
15827,32341,1
15828,32342,2
15829,32343,2
15830,32344,1
15832,32346,2
15833,32350,1
15835,32353,1
15837,32357,1
15838,32360,1
15839,32361,1
15841,32364,6
15842,32370,4
15843,32373,3
15844,32374,4
15846,32382,4
15847,32387,4
15848,32391,1
15850,32398,1
15851,32399,3
15852,32401,1
15853,32403,3
15854,32406,1
15855,32407,1
15856,32408,3
15857,32411,1
15858,32412,3
15859,32415,1
15860,32416,1
15861,32417,1
15862,32418,1
15863,32419,1
15864,32420,1
15865,32421,1
15868,32424,1
15869,32428,3
15870,32432,1
15871,32433,3
15872,32436,7
15873,32437,2
15874,32441,3
15875,32448,3
15876,32451,6
15878,32454,1
15879,32462,1
15880,32463,4
15881,32466,3
15883,32471,7
15884,32474,1
15885,32481,2
15886,32483,1
15887,32484,1
15888,32485,1
15889,32486,1
15890,32487,1
15891,32488,7
15892,32492,1
15893,32496,2
15894,32498,3
15895,32501,1
15896,32502,1
15897,32503,1
15898,32504,2
15899,32506,3
15900,32509,1
15901,32510,1
15902,32511,2
15903,32513,7
15904,32520,1
15905,32521,1
15906,32522,5
15907,32527,7
15908,32528,1
15909,32532,3
15910,32538,3
15911,32541,1
15913,32543,1
15914,32544,1
15915,32545,1
15916,32546,1
15917,32547,1
15918,32548,7
15919,32549,1
15920,32552,1
15921,32554,1
15922,32557,3
15923,32559,2
15924,32563,3
15925,32565,1
15926,32567,3
15927,32570,4
15928,32572,4
15929,32578,1
15930,32579,1
15931,32580,1
15932,32581,1
15933,32582,2
15935,32585,1
15936,32586,1
15937,32587,3
15938,32589,1
15941,32593,1
15942,32594,1
15943,32595,4
15944,32599,3
15945,32602,1
15946,32603,1
15947,32604,3
15948,32607,3
15949,32608,1
15950,32611,3
15951,32614,2
15952,32616,2
15953,32618,1
15954,32619,1
15955,32620,6
15956,32624,2
15957,32626,1
15959,32632,6
15960,32634,1
15961,32639,1
15963,32643,3
15965,32650,1
15966,32651,3
15968,32654,1
15969,32658,3
15970,32660,1
15971,32662,3
15972,32663,2
15973,32664,3
15974,32670,1
15975,32671,1
15976,32672,3
15977,32674,1
15980,32679,1
15981,32680,1
15982,32681,1
15983,32682,1
15984,32683,7
15985,32688,4
15986,32694,1
15987,32695,6
15988,32696,3
15989,32697,3
15990,32701,1
15991,32706,1
15992,32707,2
15993,32709,1
15994,32712,6
15995,32714,1
15996,32717,1
15998,32721,1
15999,32724,1
16000,32725,1
16001,32726,4
16003,32729,7
16004,32739,7
16006,32751,3
16007,32753,7
16008,32756,1
16010,32763,1
16011,32765,2
16012,32771,2
16013,32775,2
16015,32779,3
16016,32781,3
16017,32785,4
16018,32788,1
16019,32790,1
16020,32791,1
16021,32792,1
16022,32793,3
16023,32795,1
16024,32796,1
16025,32797,7
16026,32800,1
16027,32803,2
16030,32815,2
16031,32817,3
16032,32818,1
16034,32822,1
16035,32823,2
16036,32825,1
16038,32829,7
16040,32841,2
16041,32842,2
16042,32845,3
16043,32848,3
16045,32853,6
16046,32863,1
16047,32864,4
16048,32868,3
16049,32870,1
16050,32872,1
16051,32873,2
16052,32875,1
16053,32876,1
16054,32877,5
16055,32882,6
16056,32887,1
16057,32889,1
16058,32890,6
16059,32896,1
16060,32897,2
16062,32903,1
16063,32907,1
16064,32908,2
16066,32912,1
16069,32918,7
16070,32925,1
16071,32926,1
16072,32927,1
16073,32928,2
16074,32930,1
16075,32931,1
16078,32941,3
16079,32945,1
16082,32950,2
16083,32952,4
16085,32959,1
16086,32960,1
16087,32961,1
16088,32962,6
16090,32969,1
16091,32970,1
16092,32971,1
16093,32972,3
16094,32975,3
16095,32978,4
16096,32981,3
16097,32985,1
16098,32986,2
16099,32988,7
16100,32989,2
16101,32997,2
16102,32999,1
16103,33000,5
16104,33005,1
16105,33006,1
16106,33007,1
16107,33008,1
16108,33009,3
16109,33011,1
16110,33013,3
16112,33018,1
16114,33020,3
16116,33024,1
16118,33032,1
16119,33033,3
16120,33036,3
16121,33039,7
16124,33050,1
16125,33051,3
16126,33054,2
16127,33056,4
16128,33060,3
16129,33063,3
16130,33066,1
16131,33067,6
16133,33070,1
16135,33081,1
16136,33082,3
16137,33085,1
16138,33086,6
16139,33089,1
16140,33093,3
16141,33094,1
16142,33097,1
16143,33098,3
16144,33101,3
16145,33104,7
16146,33111,1
16147,33112,1
16148,33113,3
16149,33116,2
16150,33117,1
16151,33119,2
16152,33120,1
16153,33122,1
16155,33124,1
16156,33125,4
16157,33129,3
16158,33132,1
16159,33133,3
16160,33136,1
16161,33137,2
16162,33139,1
16163,33140,2
16164,33142,4
16166,33147,3
16167,33153,1
16168,33154,2
16170,33162,1
16171,33163,3
16173,33173,1
16176,33178,1
16179,33187,2
16180,33188,2
16181,33191,2
16182,33193,3
16184,33197,1
16185,33198,3
16186,33200,1
16187,33202,1
16188,33203,1
16189,33204,1
16191,33209,1
16192,33213,1
16193,33214,3
16196,33219,2
16197,33220,1
16198,33222,6
16199,33224,1
16202,33237,1
16203,33240,3
16205,33246,1
16206,33247,3
16207,33250,1
16208,33251,1
16209,33252,1
16210,33253,4
16211,33254,1
16212,33258,2
16213,33259,2
16214,33262,7
16215,33269,1
16216,33270,1
16217,33271,2
16218,33273,3
16219,33275,3
16220,33279,3
16221,33280,1
16222,33282,3
16223,33283,1
16224,33286,6
16225,33289,3
16227,33298,1
16229,33301,1
16230,33302,7
16231,33305,3
16232,33311,2
16233,33313,1
16234,33315,1
16235,33316,2
16236,33317,1
16237,33318,6
16238,33319,1
16239,33323,2
16240,33328,3
16242,33333,2
16243,33334,1
16244,33336,2
16245,33339,1
16246,33340,1
16247,33341,3
16248,33344,1
16249,33345,2
16250,33347,2
16251,33349,1
16252,33350,1
16254,33352,1
16256,33357,1
16257,33360,1
16258,33361,1
16259,33362,1
16261,33366,4
16262,33369,3
16263,33375,1
16264,33376,1
16265,33377,1
16266,33378,3
16268,33382,1
16269,33383,1
16270,33384,3
16271,33387,3
16272,33389,1
16273,33391,7
16274,33392,4
16275,33401,2
16276,33403,2
16279,33408,1
16280,33411,2
16281,33413,6
16282,33414,4
16283,33418,1
16284,33420,6
16285,33422,2
16286,33424,3
16287,33427,3
16289,33441,4
16291,33445,1
16292,33447,3
16293,33448,1
16294,33452,3
16295,33455,1
16296,33456,3
16297,33459,1
16298,33460,2
16299,33462,2
16300,33464,1
16302,33466,1
16303,33467,1
16304,33468,3
16305,33471,1
16306,33472,3
16307,33473,1
16309,33475,3
16310,33479,3
16311,33487,1
16312,33490,4
16313,33491,4
16314,33492,1
16315,33494,1
16316,33495,1
16317,33499,1
16319,33504,1
16320,33506,7
16321,33512,1
16323,33515,1
16324,33516,4
16325,33517,2
16326,33518,3
16327,33519,1
16328,33526,3
16330,33530,3
16331,33531,1
16332,33537,1
16334,33539,1
16335,33540,6
16336,33542,1
16338,33548,2
16340,33551,3
16341,33554,1
16344,33558,1
16346,33561,3
16347,33562,2
16348,33564,6
16349,33567,1
16350,33569,1
16351,33572,1
16353,33576,1
16354,33579,2
16355,33581,3
16356,33584,1
16359,33589,1
16360,33590,1
16361,33591,1
16363,33593,1
16364,33595,2
16365,33597,3
16366,33600,3
16367,33603,3
16369,33607,4
16370,33611,1
16371,33612,1
16372,33613,2
16373,33615,1
16374,33616,3
16375,33619,1
16376,33620,2
16377,33622,1
16378,33623,3
16380,33627,3
16381,33629,3
16382,33635,1
16383,33636,3
16384,33639,1
16385,33640,1
16387,33643,3
16388,33647,2
16389,33648,1
16390,33650,1
16391,33651,1
16392,33652,1
16393,33653,1
16394,33654,1
16395,33655,1
16396,33656,1
16397,33657,1
16398,33658,1
16399,33659,1
16401,33661,2
16402,33663,1
16403,33665,1
16404,33666,3
16406,33668,2
16407,33677,3
16408,33678,1
16409,33681,2
16412,33688,7
16413,33691,2
16415,33700,5
16416,33705,1
16418,33709,3
16419,33710,5
16421,33718,7
16423,33728,1
16424,33730,1
16425,33731,2
16426,33733,1
16427,33734,1
16428,33735,1
16429,33736,1
16430,33737,1
16431,33738,2
16432,33739,1
16433,33741,1
16434,33742,2
16435,33744,1
16436,33745,1
16437,33746,1
16438,33747,1
16439,33748,3
16440,33751,2
16441,33753,3
16442,33755,3
16443,33756,3
16444,33761,3
16445,33762,2
16446,33767,1
16448,33769,1
16450,33773,2
16452,33779,6
16453,33783,1
16455,33788,1
16456,33791,2
16457,33792,3
16458,33795,1
16459,33797,2
16460,33799,4
16461,33803,1
16462,33804,7
16463,33805,1
16465,33814,1
16467,33817,1
16468,33818,1
16469,33819,3
16470,33820,1
16471,33822,1
16472,33824,1
16473,33825,1
16474,33826,3
16475,33829,1
16476,33830,1
16477,33831,1
16478,33832,2
16479,33834,1
16480,33835,3
16482,33838,1
16485,33843,1
16486,33844,6
16487,33848,4
16488,33849,4
16489,33850,6
16490,33859,3
16491,33867,1
16492,33868,1
16493,33869,1
16494,33870,3
16495,33871,1
16497,33875,2
16498,33877,2
16499,33879,1
16501,33881,1
16502,33882,1
16503,33883,4
16504,33884,1
16505,33888,7
16506,33894,2
16507,33897,7
16508,33904,1
16509,33905,7
16510,33912,2
16511,33914,3
16513,33919,1
16515,33921,2
16517,33926,6
16518,33927,3
16519,33935,7
16520,33938,3
16521,33945,3
16522,33948,2
16523,33950,2
16524,33952,1
16525,33953,2
16526,33955,1
16529,33961,1
16530,33962,1
16531,33963,1
16532,33964,3
16533,33967,1
16534,33968,2
16535,33970,6
16536,33971,1
16538,33978,1
16539,33979,1
16540,33980,2
16541,33982,1
16543,33985,2
16544,33989,3
16545,33992,3
16546,33995,1
16547,33996,4
16548,33998,3
16549,34002,2
16550,34005,3
16551,34006,1
16552,34009,4
16553,34012,3
16554,34015,1
16555,34017,1
16556,34018,3
16557,34020,5
16558,34023,4
16559,34025,3
16560,34027,4
16561,34037,1
16563,34039,1
16564,34040,1
16565,34041,1
16566,34042,4
16568,34049,1
16569,34050,1
16570,34051,1
16572,34053,3
16573,34056,1
16574,34057,2
16575,34058,3
16576,34062,4
16577,34063,3
16578,34069,1
16579,34070,2
16580,34072,1
16581,34073,7
16582,34075,4
16583,34076,1
16584,34077,1
16585,34079,3
16586,34080,7
16588,34086,1
16589,34095,7
16590,34096,3
16591,34110,1
16592,34111,3
16593,34114,1
16594,34118,1
16595,34120,1
16596,34121,1
16597,34122,1
16598,34123,2
16599,34124,3
16600,34125,2
16601,34130,1
16602,34131,1
16603,34132,1
16604,34133,1
16605,34134,1
16606,34135,1
16607,34136,3
16608,34137,1
16609,34140,3
16610,34143,2
16611,34144,1
16613,34148,4
16614,34149,3
16615,34157,1
16616,34158,3
16617,34159,2
16618,34160,1
16620,34166,1
16623,34171,4
16625,34177,1
16628,34181,5
16629,34183,3
16630,34189,1
16632,34193,3
16633,34194,3
16634,34197,1
16635,34200,4
16636,34204,2
16637,34206,3
16638,34209,1
16639,34210,1
16640,34211,1
16641,34212,7
16642,34219,1
16643,34220,6
16644,34221,1
16645,34224,3
16647,34231,3
16649,34235,1
16650,34236,1
16651,34237,3
16654,34244,4
16655,34248,1
16656,34249,3
16657,34252,2
16659,34255,1
16660,34256,1
16661,34259,3
16662,34260,2
16663,34264,1
16664,34265,1
16666,34267,3
16667,34268,1
16668,34273,3
16671,34279,1
16672,34280,3
16673,34283,1
16674,34284,1
16675,34285,6
16676,34287,6
16677,34294,1
16678,34297,2
16679,34299,2
16680,34302,1
16681,34303,1
16682,34304,1
16683,34305,1
16684,34306,1
16687,34311,4
16688,34313,3
16689,34318,7
16690,34325,2
16692,34328,3
16693,34331,1
16694,34332,1
16695,34333,1
16696,34334,1
16698,34336,1
16699,34337,3
16700,34340,3
16701,34343,1
16702,34344,1
16704,34346,1
16705,34347,1
16708,34352,3
16710,34356,1
16711,34357,1
16713,34360,1
16715,34362,1
16717,34366,1
16718,34367,1
16719,34368,3
16720,34370,1
16722,34375,3
16723,34376,1
16724,34378,1
16725,34383,1
16726,34385,1
16728,34387,1
16729,34390,1
16730,34391,1
16731,34392,1
16732,34393,1
16733,34394,1
16734,34395,1
16735,34396,2
16736,34398,1
16738,34400,2
16739,34402,2
16740,34404,2
16741,34405,1
16742,34407,1
16743,34408,1
16744,34409,1
16746,34411,2
16748,34414,6
16750,34425,1
16751,34428,7
16752,34435,2
16753,34437,3
16754,34438,1
16755,34440,3
16756,34442,1
16757,34445,1
16758,34446,1
16759,34447,1
16760,34448,3
16761,34450,2
16762,34453,2
16763,34455,3
16764,34457,1
16765,34459,3
16767,34462,1
16768,34463,7
16769,34464,4
16770,34470,4
16771,34479,1
16772,34480,3
16773,34481,6
16774,34482,1
16775,34490,1
16776,34491,3
16777,34492,1
16778,34493,3
16779,34498,7
16780,34500,6
16781,34509,1
16782,34512,3
16783,34513,3
16784,34518,1
16787,34521,2
16788,34528,6
16789,34534,2
16790,34535,1
16791,34537,1
16792,34538,5
16793,34540,2
16794,34541,2
16795,34545,1
16796,34546,3
16797,34551,2
16798,34552,1
16799,34553,1
16800,34555,4
16801,34556,1
16803,34562,3
16804,34565,1
16806,34569,3
16807,34574,7
16808,34575,6
16809,34583,6
16810,34590,1
16812,34595,1
16813,34596,1
16814,34597,1
16815,34598,2
16817,34602,1
16818,34603,1
16819,34604,1
16820,34605,1
16821,34606,1
16822,34607,2
16823,34609,3
16824,34612,1
16825,34613,7
16826,34615,1
16827,34621,3
16828,34624,1
16829,34625,1
16831,34627,1
16833,34630,2
16834,34632,4
16835,34636,2
16837,34644,1
16838,34645,1
16839,34646,7
16840,34651,1
16841,34654,6
16843,34661,2
16844,34663,3
16845,34666,2
16846,34668,1
16847,34669,3
16848,34672,2
16849,34674,3
16850,34677,1
16851,34678,1
16852,34679,7
16853,34685,1
16856,34692,1
16857,34694,3
16858,34697,1
16859,34698,7
16860,34702,6
16861,34710,6
16862,34713,7
16863,34724,1
16864,34725,4
16865,34729,3
16866,34732,1
16867,34733,1
16868,34734,1
16870,34739,1
16871,34740,1
16872,34741,2
16873,34743,6
16874,34744,1
16875,34745,1
16876,34747,5
16877,34748,1
16878,34750,4
16880,34755,1
16883,34771,3
16884,34772,3
16885,34775,1
16886,34777,6
16887,34782,2
16890,34788,2
16892,34791,3
16893,34793,6
16894,34794,3
16896,34806,1
16897,34807,7
16898,34808,2
16899,34809,1
16900,34812,1
16901,34818,3
16902,34819,1
16903,34821,1
16904,34823,2
16905,34824,1
16908,34832,3
16909,34835,1
16911,34837,1
16912,34838,7
16913,34839,3
16914,34848,2
16915,34850,6
16916,34852,4
16917,34854,1
16918,34861,1
16919,34862,2
16920,34863,1
16921,34865,3
16922,34867,3
16923,34870,1
16924,34872,1
16925,34873,1
16926,34874,3
16927,34875,6
16928,34877,1
16929,34884,1
16931,34886,1
16932,34887,1
16933,34888,1
16934,34889,3
16936,34893,1
16937,34896,3
16938,34900,1
16940,34903,1
16941,34904,3
16942,34908,1
16943,34909,2
16944,34911,1
16945,34912,1
16947,34914,2
16948,34916,1
16949,34917,1
16950,34918,2
16952,34921,1
16953,34922,2
16954,34924,5
16956,34930,1
16957,34931,1
16958,34932,1
16959,34933,2
16960,34935,1
16961,34936,1
16962,34937,1
16964,34939,3
16965,34942,3
16967,34946,1
16968,34948,1
16969,34949,1
16971,34951,7
16972,34954,1
16974,34957,4
16975,34962,1
16977,34968,1
16978,34969,1
16979,34970,2
16980,34972,1
16981,34973,6
16982,34979,3
16983,34980,1
16984,34983,1
16985,34984,6
16986,34987,1
16987,34991,1
16988,34992,4
16989,34996,2
16990,34997,3
16991,35000,1
16992,35002,3
16994,35009,3
16995,35015,6
16996,35017,1
16997,35021,3
16998,35025,1
16999,35026,1
17000,35027,1
17001,35028,1
17002,35029,1
17003,35030,1
17005,35034,3
17006,35037,1
17007,35038,1
17008,35039,3
17009,35042,1
17010,35043,3
17011,35046,3
17012,35049,1
17013,35050,1
17014,35051,1
17015,35052,2
17016,35054,1
17017,35055,3
17018,35058,4
17020,35062,2
17021,35065,1
17022,35066,5
17023,35069,2
17025,35075,1
17027,35078,1
17028,35079,1
17029,35080,3
17031,35085,1
17033,35088,7
17034,35095,3
17035,35098,1
17036,35099,1
17037,35100,6
17039,35104,1
17040,35113,4
17041,35116,1
17042,35119,3
17043,35122,1
17044,35123,1
17046,35125,3
17047,35128,2
17048,35130,1
17049,35131,1
17050,35132,1
17051,35133,1
17052,35134,1
17053,35135,1
17054,35136,1
17055,35137,1
17056,35138,1
17057,35139,1
17060,35143,4
17061,35147,7
17062,35154,4
17063,35158,1
17064,35159,4
17065,35163,1
17066,35164,1
17067,35165,1
17068,35166,2
17069,35168,1
17070,35169,1
17071,35170,1
17072,35171,1
17073,35172,1
17074,35173,2
17075,35175,2
17076,35177,3
17078,35182,4
17079,35186,3
17081,35192,1
17083,35194,1
17084,35195,1
17085,35196,1
17086,35197,3
17087,35200,6
17088,35206,1
17089,35207,1
17090,35208,1
17091,35209,3
17092,35212,1
17095,35217,3
17096,35220,7
17097,35223,3
17098,35230,4
17099,35231,1
17100,35232,3
17101,35238,1
17102,35239,1
17104,35241,1
17105,35242,1
17106,35243,1
17107,35244,1
17109,35248,3
17110,35251,1
17111,35252,1
17112,35253,1
17113,35254,1
17114,35255,1
17115,35256,1
17116,35257,5
17117,35258,3
17118,35259,2
17119,35261,1
17120,35268,7
17121,35275,3
17122,35278,1
17123,35279,1
17124,35280,1
17125,35281,2
17126,35283,6
17127,35284,1
17129,35292,7
17130,35293,1
17131,35300,1
17132,35301,6
17133,35302,1
17135,35314,2
17136,35316,2
17137,35318,3
17138,35319,3
17140,35325,2
17142,35332,3
17143,35337,1
17144,35338,1
17145,35339,6
17146,35345,1
17147,35346,1
17148,35347,1
17149,35348,1
17150,35349,2
17151,35351,1
17152,35352,4
17153,35356,3
17154,35359,1
17155,35360,1
17156,35361,1
17157,35362,4
17158,35366,2
17159,35368,1
17160,35369,1
17163,35373,1
17164,35374,1
17165,35375,1
17166,35376,2
17167,35377,1
17168,35379,1
17169,35380,3
17170,35383,3
17171,35386,2
17172,35388,6
17173,35394,1
17174,35395,1
17175,35396,1
17176,35397,1
17177,35398,1
17178,35399,1
17179,35400,6
17181,35404,4
17182,35408,2
17183,35410,1
17184,35414,3
17185,35415,4
17186,35420,3
17187,35422,3
17188,35423,6
17189,35426,6
17190,35429,1
17191,35439,1
17192,35441,7
17194,35449,4
17195,35450,1
17196,35452,2
17197,35456,5
17198,35459,3
17199,35464,1
17200,35465,2
17201,35467,3
17202,35469,1
17203,35471,1
17204,35472,2
17205,35473,6
17206,35474,2
17207,35475,1
17209,35484,1
17210,35485,1
17211,35486,1
17212,35488,1
17213,35489,1
17214,35491,1
17215,35492,6
17216,35494,3
17217,35499,1
17218,35501,4
17219,35502,3
17220,35505,5
17221,35510,3
17222,35513,3
17223,35520,1
17224,35521,1
17225,35522,1
17226,35523,3
17227,35524,4
17228,35528,1
17229,35530,1
17230,35532,6
17231,35537,1
17232,35539,1
17233,35540,1
17234,35541,1
17235,35542,1
17236,35543,1
17237,35544,1
17239,35547,1
17240,35549,6
17241,35552,2
17242,35554,3
17243,35561,1
17244,35562,1
17245,35563,2
17246,35565,1
17247,35566,1
17248,35567,1
17249,35568,1
17250,35569,1
17251,35570,1
17252,35571,3
17253,35574,2
17254,35576,2
17255,35577,1
17256,35578,2
17257,35581,3
17259,35587,1
17260,35588,1
17261,35589,2
17262,35590,3
17263,35591,1
17264,35594,1
17265,35596,3
17266,35597,4
17267,35598,1
17268,35599,3
17269,35602,1
17270,35605,6
17271,35609,3
17272,35611,6
17273,35612,2
17274,35615,7
17275,35621,2
17276,35634,7
17277,35637,1
17278,35641,1
17279,35642,2
17280,35645,6
17282,35652,1
17283,35653,3
17284,35654,1
17287,35660,1
17289,35662,1
17290,35663,2
17292,35666,2
17293,35667,2
17294,35673,2
17296,35677,1
17297,35679,4
17298,35683,7
17299,35687,4
17300,35692,2
17301,35695,2
17302,35698,1
17305,35701,1
17306,35702,1
17307,35703,1
17308,35704,2
17309,35705,1
17310,35707,3
17311,35708,1
17312,35711,1
17313,35712,1
17314,35713,3
17315,35716,2
17316,35717,2
17317,35719,1
17318,35721,3
17319,35723,6
17320,35726,3
17321,35730,2
17322,35733,2
17324,35738,1
17325,35739,3
17326,35740,1
17327,35743,4
17328,35745,1
17329,35746,2
17330,35750,1
17331,35751,1
17333,35753,1
17334,35755,1
17335,35757,1
17336,35758,2
17337,35760,3
17339,35764,6
17340,35770,3
17341,35773,1
17343,35775,2
17344,35777,1
17345,35778,6
17347,35785,2
17348,35787,1
17349,35788,1
17350,35789,1
17351,35790,2
17352,35791,3
17353,35795,3
17354,35798,3
17355,35799,3
17356,35802,3
17357,35807,3
17358,35809,1
17360,35812,2
17361,35816,1
17362,35817,1
17363,35818,1
17364,35819,1
17365,35820,1
17366,35821,6
17367,35825,5
17368,35832,4
17369,35835,1
17370,35837,7
17371,35838,1
17372,35839,1
17373,35841,1
17374,35847,2
17375,35849,3
17376,35850,7
17377,35859,3
17378,35862,3
17379,35865,1
17380,35866,3
17382,35875,1
17383,35877,2
17384,35879,3
17385,35881,1
17386,35883,3
17387,35886,3
17388,35889,3
17389,35892,1
17390,35893,1
17391,35894,3
17392,35897,6
17393,35903,1
17394,35904,1
17395,35905,3
17397,35909,1
17398,35910,2
17399,35912,1
17401,35917,1
17402,35920,3
17403,35923,1
17404,35924,1
17405,35925,1
17406,35926,1
17407,35927,1
17409,35929,1
17410,35930,1
17411,35931,1
17412,35932,3
17415,35941,3
17416,35945,3
17417,35946,6
17418,35953,3
17419,35957,4
17420,35959,2
17421,35960,7
17423,35972,1
17425,35974,2
17426,35975,2
17427,35978,1
17428,35979,4
17429,35980,1
