website_session_id,first_pageview_id,count_pageviews,landing_page,session_created_at
19465,40544,2,/lander-1,"2012-08-11 20:16:30"
19465,40544,2,/products,"2012-08-11 20:18:01"
19466,40546,6,/lander-1,"2012-08-11 20:37:10"
19466,40546,6,/products,"2012-08-11 20:41:22"
19466,40546,6,/the-original-mr-fuzzy,"2012-08-11 20:42:04"
19466,40546,6,/cart,"2012-08-11 20:45:57"
19466,40546,6,/shipping,"2012-08-11 20:46:38"
19466,40546,6,/billing,"2012-08-11 20:47:23"
19467,40549,1,/lander-1,"2012-08-11 20:45:12"
19469,40556,2,/lander-1,"2012-08-11 21:06:24"
19469,40556,2,/products,"2012-08-11 21:11:13"
19471,40560,1,/lander-1,"2012-08-11 21:26:31"
19472,40562,1,/lander-1,"2012-08-11 21:41:09"
19473,40563,4,/lander-1,"2012-08-11 21:48:45"
19473,40563,4,/products,"2012-08-11 21:53:48"
19473,40563,4,/the-original-mr-fuzzy,"2012-08-11 21:57:16"
19473,40563,4,/cart,"2012-08-11 22:00:46"
19474,40567,1,/lander-1,"2012-08-11 22:08:32"
19475,40568,6,/lander-1,"2012-08-11 22:19:46"
19475,40568,6,/products,"2012-08-11 22:20:49"
19475,40568,6,/the-original-mr-fuzzy,"2012-08-11 22:24:22"
19475,40568,6,/cart,"2012-08-11 22:26:11"
19475,40568,6,/shipping,"2012-08-11 22:28:29"
19475,40568,6,/billing,"2012-08-11 22:30:16"
19476,40574,3,/lander-1,"2012-08-11 23:06:20"
19476,40574,3,/products,"2012-08-11 23:09:43"
19476,40574,3,/the-original-mr-fuzzy,"2012-08-11 23:12:23"
19477,40577,4,/lander-1,"2012-08-11 23:29:51"
19477,40577,4,/products,"2012-08-11 23:31:44"
19477,40577,4,/the-original-mr-fuzzy,"2012-08-11 23:34:12"
19477,40577,4,/cart,"2012-08-11 23:35:58"
19478,40581,7,/lander-1,"2012-08-12 00:49:16"
19478,40581,7,/products,"2012-08-12 00:50:17"
19478,40581,7,/the-original-mr-fuzzy,"2012-08-12 00:54:21"
19478,40581,7,/cart,"2012-08-12 00:57:18"
19478,40581,7,/shipping,"2012-08-12 00:59:14"
19478,40581,7,/billing,"2012-08-12 00:59:43"
19478,40581,7,/thank-you-for-your-order,"2012-08-12 01:05:31"
19479,40583,2,/lander-1,"2012-08-12 00:52:59"
19479,40583,2,/products,"2012-08-12 00:57:37"
19482,40600,1,/lander-1,"2012-08-12 02:39:17"
19483,40601,3,/lander-1,"2012-08-12 03:09:50"
19483,40601,3,/products,"2012-08-12 03:11:30"
19483,40601,3,/the-original-mr-fuzzy,"2012-08-12 03:11:58"
19484,40604,3,/lander-1,"2012-08-12 03:30:05"
19484,40604,3,/products,"2012-08-12 03:34:11"
19484,40604,3,/the-original-mr-fuzzy,"2012-08-12 03:37:44"
19485,40607,1,/lander-1,"2012-08-12 03:48:05"
19487,40610,3,/lander-1,"2012-08-12 05:11:37"
19487,40610,3,/products,"2012-08-12 05:16:17"
19487,40610,3,/the-original-mr-fuzzy,"2012-08-12 05:19:06"
19488,40613,1,/lander-1,"2012-08-12 05:53:42"
19489,40614,2,/lander-1,"2012-08-12 06:19:14"
19489,40614,2,/products,"2012-08-12 06:20:50"
19492,40621,4,/lander-1,"2012-08-12 08:03:14"
19492,40621,4,/products,"2012-08-12 08:03:39"
19492,40621,4,/the-original-mr-fuzzy,"2012-08-12 08:06:28"
19492,40621,4,/cart,"2012-08-12 08:09:45"
19493,40625,1,/lander-1,"2012-08-12 08:10:51"
19494,40626,3,/lander-1,"2012-08-12 08:11:01"
19494,40626,3,/products,"2012-08-12 08:12:29"
19494,40626,3,/the-original-mr-fuzzy,"2012-08-12 08:16:47"
19495,40629,1,/lander-1,"2012-08-12 08:23:24"
19496,40630,1,/lander-1,"2012-08-12 08:27:46"
19497,40631,1,/lander-1,"2012-08-12 08:33:12"
19498,40632,1,/lander-1,"2012-08-12 09:19:52"
19499,40633,6,/lander-1,"2012-08-12 10:08:02"
19499,40633,6,/products,"2012-08-12 10:12:06"
19499,40633,6,/the-original-mr-fuzzy,"2012-08-12 10:16:03"
19499,40633,6,/cart,"2012-08-12 10:18:34"
19499,40633,6,/shipping,"2012-08-12 10:19:35"
19499,40633,6,/billing,"2012-08-12 10:22:11"
19500,40635,1,/lander-1,"2012-08-12 10:15:26"
19501,40640,1,/lander-1,"2012-08-12 10:26:07"
19502,40641,3,/lander-1,"2012-08-12 10:49:03"
19502,40641,3,/products,"2012-08-12 10:49:38"
19502,40641,3,/the-original-mr-fuzzy,"2012-08-12 10:51:50"
19504,40645,4,/lander-1,"2012-08-12 10:54:56"
19504,40645,4,/products,"2012-08-12 10:59:49"
19504,40645,4,/the-original-mr-fuzzy,"2012-08-12 11:03:06"
19504,40645,4,/cart,"2012-08-12 11:05:27"
19505,40649,1,/lander-1,"2012-08-12 11:06:41"
19506,40650,1,/lander-1,"2012-08-12 11:07:03"
19507,40651,1,/lander-1,"2012-08-12 11:11:17"
19508,40652,2,/lander-1,"2012-08-12 11:24:50"
19508,40652,2,/products,"2012-08-12 11:28:24"
19509,40654,2,/lander-1,"2012-08-12 11:30:30"
19509,40654,2,/products,"2012-08-12 11:32:21"
19510,40656,5,/lander-1,"2012-08-12 11:51:56"
19510,40656,5,/products,"2012-08-12 11:56:05"
19510,40656,5,/the-original-mr-fuzzy,"2012-08-12 11:56:49"
19510,40656,5,/cart,"2012-08-12 12:00:35"
19510,40656,5,/shipping,"2012-08-12 12:01:35"
19512,40661,1,/lander-1,"2012-08-12 12:01:33"
19513,40663,1,/lander-1,"2012-08-12 12:02:16"
19514,40664,4,/lander-1,"2012-08-12 12:17:52"
19514,40664,4,/products,"2012-08-12 12:18:56"
19514,40664,4,/the-original-mr-fuzzy,"2012-08-12 12:21:22"
19514,40664,4,/cart,"2012-08-12 12:21:48"
19515,40668,1,/lander-1,"2012-08-12 12:33:24"
19516,40669,1,/lander-1,"2012-08-12 12:48:01"
19517,40670,3,/lander-1,"2012-08-12 12:55:31"
19517,40670,3,/products,"2012-08-12 13:00:11"
19517,40670,3,/the-original-mr-fuzzy,"2012-08-12 13:01:02"
19518,40671,1,/lander-1,"2012-08-12 12:56:42"
19519,40673,3,/lander-1,"2012-08-12 13:00:28"
19519,40673,3,/products,"2012-08-12 13:02:05"
19519,40673,3,/the-original-mr-fuzzy,"2012-08-12 13:03:14"
19520,40677,1,/lander-1,"2012-08-12 13:22:26"
19521,40678,5,/lander-1,"2012-08-12 13:44:04"
19521,40678,5,/products,"2012-08-12 13:46:00"
19521,40678,5,/the-original-mr-fuzzy,"2012-08-12 13:48:56"
19521,40678,5,/cart,"2012-08-12 13:50:20"
19521,40678,5,/shipping,"2012-08-12 13:51:59"
19522,40683,1,/lander-1,"2012-08-12 14:09:41"
19523,40684,1,/lander-1,"2012-08-12 14:11:31"
19525,40686,1,/lander-1,"2012-08-12 14:44:16"
19526,40687,1,/lander-1,"2012-08-12 14:49:43"
19527,40688,4,/lander-1,"2012-08-12 14:56:25"
19527,40688,4,/products,"2012-08-12 15:01:47"
19527,40688,4,/the-original-mr-fuzzy,"2012-08-12 15:03:57"
19527,40688,4,/cart,"2012-08-12 15:05:35"
19528,40692,3,/lander-1,"2012-08-12 15:21:21"
19528,40692,3,/products,"2012-08-12 15:26:23"
19528,40692,3,/the-original-mr-fuzzy,"2012-08-12 15:28:07"
19529,40695,4,/lander-1,"2012-08-12 15:57:11"
19529,40695,4,/products,"2012-08-12 16:01:08"
19529,40695,4,/the-original-mr-fuzzy,"2012-08-12 16:03:06"
19529,40695,4,/cart,"2012-08-12 16:06:38"
19531,40700,3,/lander-1,"2012-08-12 16:16:58"
19531,40700,3,/products,"2012-08-12 16:18:25"
19531,40700,3,/the-original-mr-fuzzy,"2012-08-12 16:22:47"
19532,40703,1,/lander-1,"2012-08-12 16:46:31"
19534,40710,3,/lander-1,"2012-08-12 17:21:24"
19534,40710,3,/products,"2012-08-12 17:21:52"
19534,40710,3,/the-original-mr-fuzzy,"2012-08-12 17:25:03"
19535,40713,1,/lander-1,"2012-08-12 17:38:00"
19536,40714,6,/lander-1,"2012-08-12 17:44:32"
19536,40714,6,/products,"2012-08-12 17:48:20"
19536,40714,6,/the-original-mr-fuzzy,"2012-08-12 17:52:18"
19536,40714,6,/cart,"2012-08-12 17:55:29"
19536,40714,6,/shipping,"2012-08-12 17:56:36"
19536,40714,6,/billing,"2012-08-12 17:57:48"
19537,40720,1,/lander-1,"2012-08-12 18:18:26"
19538,40721,3,/lander-1,"2012-08-12 18:50:32"
19538,40721,3,/products,"2012-08-12 18:50:59"
19538,40721,3,/the-original-mr-fuzzy,"2012-08-12 18:52:12"
19540,40725,6,/lander-1,"2012-08-12 19:09:11"
19540,40725,6,/products,"2012-08-12 19:13:58"
19540,40725,6,/the-original-mr-fuzzy,"2012-08-12 19:16:42"
19540,40725,6,/cart,"2012-08-12 19:17:08"
19540,40725,6,/shipping,"2012-08-12 19:18:32"
19540,40725,6,/billing,"2012-08-12 19:19:45"
19541,40731,1,/lander-1,"2012-08-12 19:22:49"
19542,40732,1,/lander-1,"2012-08-12 19:26:13"
19543,40733,1,/lander-1,"2012-08-12 19:44:50"
19544,40734,2,/lander-1,"2012-08-12 19:50:55"
19544,40734,2,/products,"2012-08-12 19:56:36"
19546,40739,3,/lander-1,"2012-08-12 20:30:30"
19546,40739,3,/products,"2012-08-12 20:30:52"
19546,40739,3,/the-original-mr-fuzzy,"2012-08-12 20:31:40"
19547,40742,2,/lander-1,"2012-08-12 20:34:50"
19547,40742,2,/products,"2012-08-12 20:35:18"
19548,40744,5,/lander-1,"2012-08-12 20:38:41"
19548,40744,5,/products,"2012-08-12 20:40:59"
19548,40744,5,/the-original-mr-fuzzy,"2012-08-12 20:41:50"
19548,40744,5,/cart,"2012-08-12 20:45:01"
19548,40744,5,/shipping,"2012-08-12 20:48:22"
19549,40748,4,/lander-1,"2012-08-12 20:45:55"
19549,40748,4,/products,"2012-08-12 20:49:22"
19549,40748,4,/the-original-mr-fuzzy,"2012-08-12 20:50:56"
19549,40748,4,/cart,"2012-08-12 20:54:08"
19550,40753,1,/lander-1,"2012-08-12 20:57:33"
19551,40754,7,/lander-1,"2012-08-12 21:09:08"
19551,40754,7,/products,"2012-08-12 21:13:55"
19551,40754,7,/the-original-mr-fuzzy,"2012-08-12 21:14:32"
19551,40754,7,/cart,"2012-08-12 21:16:55"
19551,40754,7,/shipping,"2012-08-12 21:18:23"
19551,40754,7,/billing,"2012-08-12 21:20:31"
19551,40754,7,/thank-you-for-your-order,"2012-08-12 21:26:03"
19552,40755,1,/lander-1,"2012-08-12 21:10:47"
19553,40760,3,/lander-1,"2012-08-12 21:19:44"
19553,40760,3,/products,"2012-08-12 21:21:27"
19553,40760,3,/the-original-mr-fuzzy,"2012-08-12 21:24:01"
19554,40762,1,/lander-1,"2012-08-12 21:21:14"
19555,40766,2,/lander-1,"2012-08-12 21:34:41"
19555,40766,2,/products,"2012-08-12 21:40:04"
19556,40768,1,/lander-1,"2012-08-12 21:46:01"
19557,40769,2,/lander-1,"2012-08-12 21:47:13"
19557,40769,2,/products,"2012-08-12 21:51:15"
19558,40771,2,/lander-1,"2012-08-12 22:05:39"
19558,40771,2,/products,"2012-08-12 22:08:17"
19559,40772,4,/lander-1,"2012-08-12 22:07:36"
19559,40772,4,/products,"2012-08-12 22:13:12"
19559,40772,4,/the-original-mr-fuzzy,"2012-08-12 22:15:05"
19559,40772,4,/cart,"2012-08-12 22:17:00"
19560,40773,7,/lander-1,"2012-08-12 22:07:46"
19560,40773,7,/products,"2012-08-12 22:09:48"
19560,40773,7,/the-original-mr-fuzzy,"2012-08-12 22:11:16"
19560,40773,7,/cart,"2012-08-12 22:13:16"
19560,40773,7,/shipping,"2012-08-12 22:13:47"
19560,40773,7,/billing,"2012-08-12 22:14:37"
19560,40773,7,/thank-you-for-your-order,"2012-08-12 22:16:34"
19561,40776,7,/lander-1,"2012-08-12 22:10:28"
19561,40776,7,/products,"2012-08-12 22:11:31"
19561,40776,7,/the-original-mr-fuzzy,"2012-08-12 22:12:56"
19561,40776,7,/cart,"2012-08-12 22:16:48"
19561,40776,7,/shipping,"2012-08-12 22:18:16"
19561,40776,7,/billing,"2012-08-12 22:18:40"
19561,40776,7,/thank-you-for-your-order,"2012-08-12 22:26:16"
19562,40791,1,/lander-1,"2012-08-12 22:43:29"
19563,40792,2,/lander-1,"2012-08-12 23:27:06"
19563,40792,2,/products,"2012-08-12 23:31:16"
19564,40793,2,/lander-1,"2012-08-12 23:29:53"
19564,40793,2,/products,"2012-08-12 23:33:14"
19565,40796,2,/lander-1,"2012-08-12 23:34:21"
19565,40796,2,/products,"2012-08-12 23:36:08"
19566,40797,1,/lander-1,"2012-08-12 23:35:29"
19567,40799,6,/lander-1,"2012-08-12 23:39:32"
19567,40799,6,/products,"2012-08-12 23:42:43"
19567,40799,6,/the-original-mr-fuzzy,"2012-08-12 23:45:11"
19567,40799,6,/cart,"2012-08-12 23:47:10"
19567,40799,6,/shipping,"2012-08-12 23:49:01"
19567,40799,6,/billing,"2012-08-12 23:51:07"
19568,40802,1,/lander-1,"2012-08-12 23:46:45"
19569,40804,4,/lander-1,"2012-08-12 23:47:17"
19569,40804,4,/products,"2012-08-12 23:48:47"
19569,40804,4,/the-original-mr-fuzzy,"2012-08-12 23:52:10"
19569,40804,4,/cart,"2012-08-12 23:53:41"
19570,40810,7,/lander-1,"2012-08-12 23:55:06"
19570,40810,7,/products,"2012-08-13 00:00:47"
19570,40810,7,/the-original-mr-fuzzy,"2012-08-13 00:01:15"
19570,40810,7,/cart,"2012-08-13 00:02:26"
19570,40810,7,/shipping,"2012-08-13 00:03:21"
19570,40810,7,/billing,"2012-08-13 00:06:26"
19570,40810,7,/thank-you-for-your-order,"2012-08-13 00:07:26"
19571,40817,1,/lander-1,"2012-08-13 00:14:06"
19572,40818,1,/lander-1,"2012-08-13 00:17:11"
19573,40819,1,/lander-1,"2012-08-13 00:17:54"
19575,40821,6,/lander-1,"2012-08-13 00:33:12"
19575,40821,6,/products,"2012-08-13 00:34:13"
19575,40821,6,/the-original-mr-fuzzy,"2012-08-13 00:36:13"
19575,40821,6,/cart,"2012-08-13 00:37:13"
19575,40821,6,/shipping,"2012-08-13 00:39:30"
19575,40821,6,/billing,"2012-08-13 00:42:29"
19576,40827,1,/lander-1,"2012-08-13 00:37:13"
19577,40828,2,/lander-1,"2012-08-13 00:37:51"
19577,40828,2,/products,"2012-08-13 00:43:19"
19578,40829,7,/lander-1,"2012-08-13 00:39:21"
19578,40829,7,/products,"2012-08-13 00:44:14"
19578,40829,7,/the-original-mr-fuzzy,"2012-08-13 00:47:25"
19578,40829,7,/cart,"2012-08-13 00:48:26"
19578,40829,7,/shipping,"2012-08-13 00:49:36"
19578,40829,7,/billing,"2012-08-13 00:51:58"
19578,40829,7,/thank-you-for-your-order,"2012-08-13 00:56:14"
19579,40835,1,/lander-1,"2012-08-13 00:47:39"
19580,40840,4,/lander-1,"2012-08-13 00:56:41"
19580,40840,4,/products,"2012-08-13 00:58:41"
19580,40840,4,/the-original-mr-fuzzy,"2012-08-13 00:59:31"
19580,40840,4,/cart,"2012-08-13 01:01:09"
19582,40847,3,/lander-1,"2012-08-13 01:42:05"
19582,40847,3,/products,"2012-08-13 01:45:02"
19582,40847,3,/the-original-mr-fuzzy,"2012-08-13 01:49:25"
19584,40854,2,/lander-1,"2012-08-13 02:09:51"
19584,40854,2,/products,"2012-08-13 02:10:30"
19585,40856,1,/lander-1,"2012-08-13 02:20:57"
19586,40857,2,/lander-1,"2012-08-13 02:32:38"
19586,40857,2,/products,"2012-08-13 02:38:05"
19587,40859,5,/lander-1,"2012-08-13 02:52:24"
19587,40859,5,/products,"2012-08-13 02:55:30"
19587,40859,5,/the-original-mr-fuzzy,"2012-08-13 02:58:16"
19587,40859,5,/cart,"2012-08-13 03:02:07"
19587,40859,5,/shipping,"2012-08-13 03:04:23"
19589,40870,2,/lander-1,"2012-08-13 03:38:51"
19589,40870,2,/products,"2012-08-13 03:39:39"
19590,40872,3,/lander-1,"2012-08-13 04:09:43"
19590,40872,3,/products,"2012-08-13 04:10:59"
19590,40872,3,/the-original-mr-fuzzy,"2012-08-13 04:12:55"
19591,40875,1,/lander-1,"2012-08-13 04:25:12"
19592,40876,4,/lander-1,"2012-08-13 04:37:12"
19592,40876,4,/products,"2012-08-13 04:40:18"
19592,40876,4,/the-original-mr-fuzzy,"2012-08-13 04:42:33"
19592,40876,4,/cart,"2012-08-13 04:46:02"
19593,40880,3,/lander-1,"2012-08-13 05:13:55"
19593,40880,3,/products,"2012-08-13 05:15:40"
19593,40880,3,/the-original-mr-fuzzy,"2012-08-13 05:16:27"
19594,40881,2,/lander-1,"2012-08-13 05:14:07"
19594,40881,2,/products,"2012-08-13 05:14:48"
19595,40885,1,/lander-1,"2012-08-13 05:16:31"
19596,40886,3,/lander-1,"2012-08-13 06:31:53"
19596,40886,3,/products,"2012-08-13 06:35:16"
19596,40886,3,/the-original-mr-fuzzy,"2012-08-13 06:36:37"
19598,40892,6,/lander-1,"2012-08-13 06:51:34"
19598,40892,6,/products,"2012-08-13 06:53:22"
19598,40892,6,/the-original-mr-fuzzy,"2012-08-13 06:56:23"
19598,40892,6,/cart,"2012-08-13 06:59:43"
19598,40892,6,/shipping,"2012-08-13 07:01:27"
19598,40892,6,/billing,"2012-08-13 07:04:06"
19599,40898,1,/lander-1,"2012-08-13 07:24:21"
19600,40899,1,/lander-1,"2012-08-13 07:30:07"
19601,40900,1,/lander-1,"2012-08-13 07:30:38"
19602,40901,1,/lander-1,"2012-08-13 07:43:57"
19603,40902,1,/lander-1,"2012-08-13 07:52:38"
19604,40903,2,/lander-1,"2012-08-13 08:14:11"
19604,40903,2,/products,"2012-08-13 08:15:37"
19606,40906,1,/lander-1,"2012-08-13 08:21:53"
19607,40907,7,/lander-1,"2012-08-13 08:24:59"
19607,40907,7,/products,"2012-08-13 08:25:44"
19607,40907,7,/the-original-mr-fuzzy,"2012-08-13 08:28:13"
19607,40907,7,/cart,"2012-08-13 08:30:22"
19607,40907,7,/shipping,"2012-08-13 08:34:03"
19607,40907,7,/billing,"2012-08-13 08:36:14"
19607,40907,7,/thank-you-for-your-order,"2012-08-13 08:38:36"
19608,40912,6,/lander-1,"2012-08-13 08:35:39"
19608,40912,6,/products,"2012-08-13 08:38:40"
19608,40912,6,/the-original-mr-fuzzy,"2012-08-13 08:41:48"
19608,40912,6,/cart,"2012-08-13 08:45:49"
19608,40912,6,/shipping,"2012-08-13 08:47:59"
19608,40912,6,/billing,"2012-08-13 08:50:36"
19609,40917,3,/lander-1,"2012-08-13 08:44:01"
19609,40917,3,/products,"2012-08-13 08:48:53"
19609,40917,3,/the-original-mr-fuzzy,"2012-08-13 08:52:27"
19610,40919,1,/lander-1,"2012-08-13 08:46:22"
19611,40924,1,/lander-1,"2012-08-13 09:04:28"
19613,40926,1,/lander-1,"2012-08-13 09:15:22"
19614,40927,1,/lander-1,"2012-08-13 09:19:31"
19615,40928,1,/lander-1,"2012-08-13 09:21:16"
19616,40929,1,/lander-1,"2012-08-13 09:25:41"
19617,40930,1,/lander-1,"2012-08-13 09:27:55"
19618,40931,4,/lander-1,"2012-08-13 09:32:09"
19618,40931,4,/products,"2012-08-13 09:34:27"
19618,40931,4,/the-original-mr-fuzzy,"2012-08-13 09:38:13"
19618,40931,4,/cart,"2012-08-13 09:40:29"
19619,40933,4,/lander-1,"2012-08-13 09:35:32"
19619,40933,4,/products,"2012-08-13 09:37:05"
19619,40933,4,/the-original-mr-fuzzy,"2012-08-13 09:40:34"
19619,40933,4,/cart,"2012-08-13 09:43:04"
19620,40936,1,/lander-1,"2012-08-13 09:39:17"
19621,40940,3,/lander-1,"2012-08-13 09:46:10"
19621,40940,3,/products,"2012-08-13 09:48:08"
19621,40940,3,/the-original-mr-fuzzy,"2012-08-13 09:49:36"
19623,40944,1,/lander-1,"2012-08-13 09:51:45"
19624,40945,1,/lander-1,"2012-08-13 09:54:02"
19626,40949,1,/lander-1,"2012-08-13 10:23:34"
19627,40950,2,/lander-1,"2012-08-13 10:24:35"
19627,40950,2,/products,"2012-08-13 10:29:56"
19628,40952,3,/lander-1,"2012-08-13 10:31:50"
19628,40952,3,/products,"2012-08-13 10:32:16"
19628,40952,3,/the-original-mr-fuzzy,"2012-08-13 10:32:40"
19629,40955,1,/lander-1,"2012-08-13 10:38:50"
19630,40956,1,/lander-1,"2012-08-13 10:40:34"
19631,40957,2,/lander-1,"2012-08-13 10:40:53"
19631,40957,2,/products,"2012-08-13 10:45:13"
19632,40959,2,/lander-1,"2012-08-13 10:46:43"
19632,40959,2,/products,"2012-08-13 10:49:33"
19633,40961,1,/lander-1,"2012-08-13 10:52:54"
19634,40962,5,/lander-1,"2012-08-13 10:55:20"
19634,40962,5,/products,"2012-08-13 10:59:14"
19634,40962,5,/the-original-mr-fuzzy,"2012-08-13 11:02:23"
19634,40962,5,/cart,"2012-08-13 11:03:59"
19634,40962,5,/shipping,"2012-08-13 11:06:58"
19635,40964,1,/lander-1,"2012-08-13 11:02:00"
19636,40968,2,/lander-1,"2012-08-13 11:08:49"
19636,40968,2,/products,"2012-08-13 11:13:50"
19637,40969,6,/lander-1,"2012-08-13 11:09:07"
19637,40969,6,/products,"2012-08-13 11:14:39"
19637,40969,6,/the-original-mr-fuzzy,"2012-08-13 11:15:42"
19637,40969,6,/cart,"2012-08-13 11:19:28"
19637,40969,6,/shipping,"2012-08-13 11:20:27"
19637,40969,6,/billing,"2012-08-13 11:20:50"
19638,40973,1,/lander-1,"2012-08-13 11:19:18"
19639,40977,3,/lander-1,"2012-08-13 11:21:01"
19639,40977,3,/products,"2012-08-13 11:21:28"
19639,40977,3,/the-original-mr-fuzzy,"2012-08-13 11:25:50"
19640,40980,1,/lander-1,"2012-08-13 11:29:38"
19641,40981,1,/lander-1,"2012-08-13 11:34:17"
19642,40982,1,/lander-1,"2012-08-13 11:36:08"
19644,40984,2,/lander-1,"2012-08-13 11:44:31"
19644,40984,2,/products,"2012-08-13 11:48:08"
19645,40986,1,/lander-1,"2012-08-13 12:02:41"
19646,40987,4,/lander-1,"2012-08-13 12:03:36"
19646,40987,4,/products,"2012-08-13 12:04:38"
19646,40987,4,/the-original-mr-fuzzy,"2012-08-13 12:05:25"
19646,40987,4,/cart,"2012-08-13 12:08:06"
19647,40989,2,/lander-1,"2012-08-13 12:04:54"
19647,40989,2,/products,"2012-08-13 12:08:33"
19649,40998,1,/lander-1,"2012-08-13 12:28:40"
19650,40999,1,/lander-1,"2012-08-13 12:33:34"
19651,41000,1,/lander-1,"2012-08-13 12:41:16"
19652,41001,1,/lander-1,"2012-08-13 12:43:42"
19653,41002,1,/lander-1,"2012-08-13 12:49:15"
19654,41003,2,/lander-1,"2012-08-13 12:53:18"
19654,41003,2,/products,"2012-08-13 12:54:16"
19655,41004,2,/lander-1,"2012-08-13 12:54:03"
19655,41004,2,/products,"2012-08-13 12:57:09"
19656,41007,2,/lander-1,"2012-08-13 13:00:22"
19656,41007,2,/products,"2012-08-13 13:04:54"
19657,41008,1,/lander-1,"2012-08-13 13:00:25"
19658,41010,1,/lander-1,"2012-08-13 13:06:44"
19659,41011,1,/lander-1,"2012-08-13 13:13:28"
19660,41012,1,/lander-1,"2012-08-13 13:15:35"
19661,41013,2,/lander-1,"2012-08-13 13:20:51"
19661,41013,2,/products,"2012-08-13 13:22:23"
19662,41015,1,/lander-1,"2012-08-13 13:23:42"
19663,41016,1,/lander-1,"2012-08-13 13:24:04"
19664,41017,6,/lander-1,"2012-08-13 13:27:19"
19664,41017,6,/products,"2012-08-13 13:27:46"
19664,41017,6,/the-original-mr-fuzzy,"2012-08-13 13:30:50"
19664,41017,6,/cart,"2012-08-13 13:34:31"
19664,41017,6,/shipping,"2012-08-13 13:37:53"
19664,41017,6,/billing,"2012-08-13 13:40:21"
19667,41033,2,/lander-1,"2012-08-13 13:47:40"
19667,41033,2,/products,"2012-08-13 13:51:59"
19668,41035,1,/lander-1,"2012-08-13 13:53:58"
19670,41039,2,/lander-1,"2012-08-13 14:02:13"
19670,41039,2,/products,"2012-08-13 14:05:47"
19671,41041,3,/lander-1,"2012-08-13 14:07:16"
19671,41041,3,/products,"2012-08-13 14:08:56"
19671,41041,3,/the-original-mr-fuzzy,"2012-08-13 14:11:53"
19672,41044,2,/lander-1,"2012-08-13 14:17:15"
19672,41044,2,/products,"2012-08-13 14:19:57"
19673,41045,2,/lander-1,"2012-08-13 14:17:54"
19673,41045,2,/products,"2012-08-13 14:20:50"
19674,41048,4,/lander-1,"2012-08-13 14:21:36"
19674,41048,4,/products,"2012-08-13 14:26:43"
19674,41048,4,/the-original-mr-fuzzy,"2012-08-13 14:27:40"
19674,41048,4,/cart,"2012-08-13 14:29:37"
19675,41049,2,/lander-1,"2012-08-13 14:22:25"
19675,41049,2,/products,"2012-08-13 14:25:56"
19676,41054,3,/lander-1,"2012-08-13 14:38:47"
19676,41054,3,/products,"2012-08-13 14:44:16"
19676,41054,3,/the-original-mr-fuzzy,"2012-08-13 14:48:45"
19677,41055,1,/lander-1,"2012-08-13 14:43:23"
19679,41060,3,/lander-1,"2012-08-13 15:10:19"
19679,41060,3,/products,"2012-08-13 15:13:54"
19679,41060,3,/the-original-mr-fuzzy,"2012-08-13 15:15:32"
19680,41062,1,/lander-1,"2012-08-13 15:15:00"
19682,41066,3,/lander-1,"2012-08-13 15:17:50"
19682,41066,3,/products,"2012-08-13 15:22:08"
19682,41066,3,/the-original-mr-fuzzy,"2012-08-13 15:24:35"
19683,41068,1,/lander-1,"2012-08-13 15:19:39"
19684,41071,1,/lander-1,"2012-08-13 15:27:55"
19685,41072,2,/lander-1,"2012-08-13 15:30:27"
19685,41072,2,/products,"2012-08-13 15:34:10"
19687,41079,1,/lander-1,"2012-08-13 15:48:39"
19688,41081,3,/lander-1,"2012-08-13 15:50:45"
19688,41081,3,/products,"2012-08-13 15:52:45"
19688,41081,3,/the-original-mr-fuzzy,"2012-08-13 15:56:00"
19689,41085,2,/lander-1,"2012-08-13 15:57:59"
19689,41085,2,/products,"2012-08-13 16:01:58"
19691,41088,1,/lander-1,"2012-08-13 16:11:09"
19692,41089,1,/lander-1,"2012-08-13 16:13:32"
19693,41090,1,/lander-1,"2012-08-13 16:15:05"
19694,41091,3,/lander-1,"2012-08-13 16:17:58"
19694,41091,3,/products,"2012-08-13 16:19:33"
19694,41091,3,/the-original-mr-fuzzy,"2012-08-13 16:20:12"
19695,41092,7,/lander-1,"2012-08-13 16:18:03"
19695,41092,7,/products,"2012-08-13 16:23:37"
19695,41092,7,/the-original-mr-fuzzy,"2012-08-13 16:25:43"
19695,41092,7,/cart,"2012-08-13 16:29:22"
19695,41092,7,/shipping,"2012-08-13 16:32:32"
19695,41092,7,/billing,"2012-08-13 16:34:35"
19695,41092,7,/thank-you-for-your-order,"2012-08-13 16:41:04"
19696,41095,1,/lander-1,"2012-08-13 16:21:50"
19697,41097,2,/lander-1,"2012-08-13 16:24:06"
19697,41097,2,/products,"2012-08-13 16:29:26"
19698,41098,2,/lander-1,"2012-08-13 16:24:59"
19698,41098,2,/products,"2012-08-13 16:26:42"
19699,41101,1,/lander-1,"2012-08-13 16:27:07"
19700,41106,1,/lander-1,"2012-08-13 16:36:12"
19701,41107,2,/lander-1,"2012-08-13 16:37:38"
19701,41107,2,/products,"2012-08-13 16:43:28"
19702,41108,2,/lander-1,"2012-08-13 16:38:04"
19702,41108,2,/products,"2012-08-13 16:42:43"
19703,41109,4,/lander-1,"2012-08-13 16:39:47"
19703,41109,4,/products,"2012-08-13 16:44:46"
19703,41109,4,/the-original-mr-fuzzy,"2012-08-13 16:48:36"
