user_id,new_session_id,new_sessions_created_at,repeat_session_id,repeat_session_created_at
185671,214674,"2014-03-16 19:19:17",NULL,NULL
185672,214675,"2014-03-16 19:25:55",221963,"2014-03-31 21:01:53"
185673,214676,"2014-03-16 19:39:05",NULL,NULL
185674,214679,"2014-03-16 19:55:02",NULL,NULL
185675,214682,"2014-03-16 20:16:06",225823,"2014-04-07 19:55:51"
185675,214682,"2014-03-16 20:16:06",237436,"2014-04-28 06:39:10"
185675,214682,"2014-03-16 20:16:06",244566,"2014-05-09 15:39:07"
185676,214683,"2014-03-16 20:18:22",NULL,NULL
185677,214686,"2014-03-16 20:33:11",NULL,NULL
185678,214687,"2014-03-16 20:37:09",NULL,NULL
185679,214688,"2014-03-16 20:40:30",NULL,NULL
185680,214689,"2014-03-16 20:47:29",NULL,NULL
185681,214690,"2014-03-16 20:52:03",NULL,NULL
185682,214691,"2014-03-16 20:52:24",NULL,NULL
185683,214694,"2014-03-16 21:04:19",NULL,NULL
185684,214695,"2014-03-16 21:11:05",228635,"2014-04-11 21:30:18"
185685,214696,"2014-03-16 21:11:41",NULL,NULL
185686,214697,"2014-03-16 21:14:58",NULL,NULL
185687,214698,"2014-03-16 21:16:54",NULL,NULL
185688,214699,"2014-03-16 21:22:42",NULL,NULL
185689,214700,"2014-03-16 21:23:00",NULL,NULL
185690,214701,"2014-03-16 21:25:13",NULL,NULL
185691,214702,"2014-03-16 21:30:25",NULL,NULL
185692,214704,"2014-03-16 21:38:54",NULL,NULL
185693,214706,"2014-03-16 21:47:21",NULL,NULL
185694,214707,"2014-03-16 21:51:17",NULL,NULL
185695,214709,"2014-03-16 21:56:04",NULL,NULL
185696,214710,"2014-03-16 22:00:43",NULL,NULL
185697,214711,"2014-03-16 22:04:04",220782,"2014-03-28 17:33:22"
185698,214712,"2014-03-16 22:06:41",NULL,NULL
185699,214713,"2014-03-16 22:10:47",NULL,NULL
185700,214714,"2014-03-16 22:11:07",NULL,NULL
185701,214715,"2014-03-16 22:12:18",NULL,NULL
185702,214719,"2014-03-16 22:24:32",219696,"2014-03-26 18:28:57"
185703,214720,"2014-03-16 22:25:30",NULL,NULL
185704,214721,"2014-03-16 22:27:53",NULL,NULL
185705,214722,"2014-03-16 22:33:27",NULL,NULL
185706,214723,"2014-03-16 22:33:55",NULL,NULL
185707,214724,"2014-03-16 22:34:03",NULL,NULL
185708,214725,"2014-03-16 22:40:02",NULL,NULL
185709,214726,"2014-03-16 22:41:02",217986,"2014-03-23 16:13:28"
185709,214726,"2014-03-16 22:41:02",222949,"2014-04-02 12:13:26"
185709,214726,"2014-03-16 22:41:02",233089,"2014-04-20 10:00:30"
185710,214727,"2014-03-16 22:42:12",NULL,NULL
185711,214728,"2014-03-16 22:43:35",220339,"2014-03-27 21:35:18"
185712,214729,"2014-03-16 22:43:40",NULL,NULL
185713,214730,"2014-03-16 22:44:10",NULL,NULL
185714,214733,"2014-03-16 22:55:58",NULL,NULL
185715,214734,"2014-03-16 22:56:00",NULL,NULL
185716,214735,"2014-03-16 22:59:20",NULL,NULL
185717,214736,"2014-03-16 23:07:35",NULL,NULL
185718,214737,"2014-03-16 23:13:40",NULL,NULL
185719,214738,"2014-03-16 23:16:40",245841,"2014-05-12 14:08:14"
185720,214739,"2014-03-16 23:19:54",225670,"2014-04-07 15:38:23"
185720,214739,"2014-03-16 23:19:54",237189,"2014-04-27 16:13:49"
185720,214739,"2014-03-16 23:19:54",248186,"2014-05-15 17:20:51"
185721,214740,"2014-03-16 23:20:58",NULL,NULL
185722,214741,"2014-03-16 23:21:51",NULL,NULL
185723,214742,"2014-03-16 23:23:19",NULL,NULL
185724,214743,"2014-03-16 23:28:37",NULL,NULL
185725,214744,"2014-03-16 23:29:22",NULL,NULL
185726,214745,"2014-03-16 23:36:54",NULL,NULL
185727,214747,"2014-03-16 23:43:21",NULL,NULL
185728,214748,"2014-03-16 23:45:06",NULL,NULL
185729,214749,"2014-03-16 23:47:53",NULL,NULL
185730,214750,"2014-03-16 23:48:58",250572,"2014-05-20 09:25:47"
185731,214751,"2014-03-16 23:49:26",NULL,NULL
185732,214753,"2014-03-17 00:01:22",232892,"2014-04-19 15:15:42"
185733,214754,"2014-03-17 00:03:35",233746,"2014-04-21 16:10:13"
185734,214755,"2014-03-17 00:05:03",NULL,NULL
185735,214759,"2014-03-17 00:15:50",227779,"2014-04-10 15:16:22"
185735,214759,"2014-03-17 00:15:50",237181,"2014-04-27 15:47:47"
185735,214759,"2014-03-17 00:15:50",244928,"2014-05-10 10:37:27"
185736,214760,"2014-03-17 00:19:48",NULL,NULL
185737,214762,"2014-03-17 00:28:30",NULL,NULL
185738,214764,"2014-03-17 00:35:03",NULL,NULL
185739,214765,"2014-03-17 00:41:29",NULL,NULL
185740,214769,"2014-03-17 01:05:12",NULL,NULL
185741,214770,"2014-03-17 01:08:17",224432,"2014-04-04 16:39:06"
185742,214771,"2014-03-17 01:17:41",NULL,NULL
185743,214773,"2014-03-17 01:28:17",NULL,NULL
185744,214776,"2014-03-17 01:51:24",NULL,NULL
185745,214778,"2014-03-17 01:59:48",253440,"2014-05-24 22:01:22"
185745,214778,"2014-03-17 01:59:48",267893,"2014-06-18 17:05:05"
185745,214778,"2014-03-17 01:59:48",276045,"2014-07-02 09:12:13"
185746,214779,"2014-03-17 02:00:49",NULL,NULL
185747,214780,"2014-03-17 02:01:01",NULL,NULL
185748,214781,"2014-03-17 02:01:30",NULL,NULL
185749,214782,"2014-03-17 02:01:56",NULL,NULL
185750,214784,"2014-03-17 02:08:44",NULL,NULL
185751,214785,"2014-03-17 02:18:01",NULL,NULL
185752,214786,"2014-03-17 02:18:50",NULL,NULL
185753,214787,"2014-03-17 02:38:45",227243,"2014-04-09 21:17:09"
185754,214788,"2014-03-17 02:42:40",NULL,NULL
185755,214789,"2014-03-17 02:44:42",NULL,NULL
185756,214790,"2014-03-17 02:49:11",NULL,NULL
185757,214791,"2014-03-17 02:51:07",NULL,NULL
185758,214794,"2014-03-17 03:19:09",232546,"2014-04-18 16:53:19"
185758,214794,"2014-03-17 03:19:09",235403,"2014-04-24 00:14:43"
185758,214794,"2014-03-17 03:19:09",245990,"2014-05-12 17:50:10"
185759,214795,"2014-03-17 03:20:17",NULL,NULL
185760,214796,"2014-03-17 03:43:07",NULL,NULL
185761,214798,"2014-03-17 03:57:37",NULL,NULL
185762,214800,"2014-03-17 03:59:55",NULL,NULL
185763,214804,"2014-03-17 04:22:47",219803,"2014-03-26 22:59:15"
185764,214805,"2014-03-17 04:24:33",NULL,NULL
185765,214806,"2014-03-17 04:28:53",NULL,NULL
185766,214807,"2014-03-17 04:32:41",NULL,NULL
185767,214808,"2014-03-17 04:40:10",NULL,NULL
185768,214809,"2014-03-17 04:42:31",NULL,NULL
185769,214810,"2014-03-17 04:45:38",NULL,NULL
185770,214812,"2014-03-17 05:04:09",NULL,NULL
185771,214813,"2014-03-17 05:09:19",NULL,NULL
185772,214814,"2014-03-17 05:20:10",NULL,NULL
185773,214815,"2014-03-17 05:28:25",NULL,NULL
185774,214816,"2014-03-17 05:28:38",NULL,NULL
185775,214817,"2014-03-17 05:34:46",NULL,NULL
185776,214818,"2014-03-17 05:35:26",NULL,NULL
185777,214820,"2014-03-17 05:35:56",NULL,NULL
185778,214821,"2014-03-17 05:39:39",NULL,NULL
185779,214822,"2014-03-17 05:49:04",NULL,NULL
185780,214824,"2014-03-17 05:49:43",NULL,NULL
185781,214825,"2014-03-17 05:56:17",NULL,NULL
185782,214826,"2014-03-17 05:59:41",NULL,NULL
185783,214827,"2014-03-17 06:00:19",NULL,NULL
185784,214828,"2014-03-17 06:26:32",243665,"2014-05-08 11:53:40"
185785,214829,"2014-03-17 06:31:06",NULL,NULL
185786,214830,"2014-03-17 06:48:07",225909,"2014-04-08 00:17:30"
185787,214831,"2014-03-17 06:49:43",NULL,NULL
185788,214832,"2014-03-17 07:02:37",235145,"2014-04-23 16:25:18"
185789,214833,"2014-03-17 07:04:09",NULL,NULL
185790,214834,"2014-03-17 07:08:30",NULL,NULL
185791,214835,"2014-03-17 07:08:37",NULL,NULL
185792,214836,"2014-03-17 07:16:44",224357,"2014-04-04 14:39:48"
185792,214836,"2014-03-17 07:16:44",240633,"2014-05-02 19:21:52"
185792,214836,"2014-03-17 07:16:44",245692,"2014-05-12 10:43:26"
185793,214837,"2014-03-17 07:19:37",234249,"2014-04-22 13:04:18"
185794,214839,"2014-03-17 07:34:49",NULL,NULL
185795,214840,"2014-03-17 07:35:55",NULL,NULL
185796,214841,"2014-03-17 07:41:09",NULL,NULL
185797,214842,"2014-03-17 07:52:17",232847,"2014-04-19 13:06:10"
185798,214843,"2014-03-17 07:53:03",NULL,NULL
185799,214845,"2014-03-17 08:04:21",NULL,NULL
185800,214847,"2014-03-17 08:06:45",NULL,NULL
185801,214848,"2014-03-17 08:14:58",NULL,NULL
185802,214849,"2014-03-17 08:18:04",NULL,NULL
185803,214850,"2014-03-17 08:20:20",235491,"2014-04-24 07:49:48"
185804,214851,"2014-03-17 08:22:49",NULL,NULL
185805,214852,"2014-03-17 08:23:29",NULL,NULL
185806,214854,"2014-03-17 08:27:40",NULL,NULL
185807,214856,"2014-03-17 08:34:10",220069,"2014-03-27 12:57:12"
185807,214856,"2014-03-17 08:34:10",236879,"2014-04-26 14:39:23"
185807,214856,"2014-03-17 08:34:10",239850,"2014-05-01 16:54:05"
185808,214857,"2014-03-17 08:37:42",NULL,NULL
185809,214858,"2014-03-17 08:47:58",NULL,NULL
185810,214859,"2014-03-17 08:49:15",223538,"2014-04-03 11:20:15"
185811,214860,"2014-03-17 08:51:59",NULL,NULL
185812,214862,"2014-03-17 08:55:55",NULL,NULL
185813,214863,"2014-03-17 08:56:31",NULL,NULL
185814,214864,"2014-03-17 09:01:19",NULL,NULL
185815,214865,"2014-03-17 09:02:11",NULL,NULL
185816,214866,"2014-03-17 09:14:40",NULL,NULL
185817,214867,"2014-03-17 09:15:23",NULL,NULL
185818,214868,"2014-03-17 09:18:58",229294,"2014-04-13 22:54:23"
185819,214869,"2014-03-17 09:19:57",NULL,NULL
185820,214870,"2014-03-17 09:20:47",NULL,NULL
185821,214871,"2014-03-17 09:22:08",NULL,NULL
185822,214872,"2014-03-17 09:22:57",NULL,NULL
185823,214874,"2014-03-17 09:24:28",NULL,NULL
185824,214875,"2014-03-17 09:25:58",NULL,NULL
185825,214876,"2014-03-17 09:37:19",NULL,NULL
185826,214877,"2014-03-17 09:39:21",NULL,NULL
185827,214878,"2014-03-17 09:40:45",250857,"2014-05-20 15:41:00"
185827,214878,"2014-03-17 09:40:45",273193,"2014-06-27 09:00:35"
185827,214878,"2014-03-17 09:40:45",286681,"2014-07-19 19:32:18"
185828,214879,"2014-03-17 09:41:01",252690,"2014-05-23 10:22:22"
185829,214881,"2014-03-17 09:45:56",NULL,NULL
185830,214882,"2014-03-17 09:46:01",NULL,NULL
185831,214884,"2014-03-17 09:47:52",237298,"2014-04-27 22:00:28"
185832,214885,"2014-03-17 09:48:53",NULL,NULL
185833,214887,"2014-03-17 09:51:01",NULL,NULL
185834,214890,"2014-03-17 09:52:38",NULL,NULL
185835,214891,"2014-03-17 09:57:12",NULL,NULL
185836,214892,"2014-03-17 09:57:25",NULL,NULL
185837,214893,"2014-03-17 10:05:02",NULL,NULL
185838,214894,"2014-03-17 10:05:50",NULL,NULL
185839,214895,"2014-03-17 10:06:34",NULL,NULL
185840,214896,"2014-03-17 10:10:55",233712,"2014-04-21 15:27:38"
185841,214897,"2014-03-17 10:10:57",220633,"2014-03-28 13:20:06"
185841,214897,"2014-03-17 10:10:57",235129,"2014-04-23 16:13:22"
185841,214897,"2014-03-17 10:10:57",239640,"2014-05-01 11:43:54"
185842,214898,"2014-03-17 10:12:33",NULL,NULL
185843,214900,"2014-03-17 10:16:43",NULL,NULL
185844,214901,"2014-03-17 10:17:44",251839,"2014-05-22 04:16:28"
185845,214902,"2014-03-17 10:18:08",NULL,NULL
185846,214903,"2014-03-17 10:20:24",NULL,NULL
185847,214904,"2014-03-17 10:21:07",NULL,NULL
185848,214907,"2014-03-17 10:28:01",NULL,NULL
185849,214908,"2014-03-17 10:28:56",NULL,NULL
185850,214910,"2014-03-17 10:29:43",NULL,NULL
185851,214911,"2014-03-17 10:30:13",NULL,NULL
185852,214912,"2014-03-17 10:31:14",NULL,NULL
185853,214913,"2014-03-17 10:32:35",NULL,NULL
185854,214914,"2014-03-17 10:37:53",NULL,NULL
185855,214916,"2014-03-17 10:39:10",NULL,NULL
185856,214917,"2014-03-17 10:41:35",NULL,NULL
185857,214918,"2014-03-17 10:42:17",222382,"2014-04-01 14:51:54"
185858,214919,"2014-03-17 10:46:57",NULL,NULL
185859,214920,"2014-03-17 10:46:58",NULL,NULL
185860,214921,"2014-03-17 10:48:03",NULL,NULL
185861,214923,"2014-03-17 10:51:39",NULL,NULL
185862,214924,"2014-03-17 10:52:31",NULL,NULL
185863,214925,"2014-03-17 10:58:22",NULL,NULL
185864,214926,"2014-03-17 10:59:15",NULL,NULL
185865,214928,"2014-03-17 11:01:43",NULL,NULL
185866,214929,"2014-03-17 11:02:12",NULL,NULL
185867,214930,"2014-03-17 11:04:20",NULL,NULL
185868,214931,"2014-03-17 11:05:16",NULL,NULL
185869,214932,"2014-03-17 11:05:22",NULL,NULL
185870,214933,"2014-03-17 11:06:13",NULL,NULL
185871,214934,"2014-03-17 11:07:53",NULL,NULL
185872,214935,"2014-03-17 11:10:10",233094,"2014-04-20 10:14:05"
185872,214935,"2014-03-17 11:10:10",243831,"2014-05-08 15:09:45"
185872,214935,"2014-03-17 11:10:10",257437,"2014-05-31 23:21:44"
185873,214936,"2014-03-17 11:11:04",NULL,NULL
185874,214937,"2014-03-17 11:15:57",NULL,NULL
185875,214938,"2014-03-17 11:16:12",NULL,NULL
185876,214939,"2014-03-17 11:17:40",219411,"2014-03-26 11:14:47"
185877,214940,"2014-03-17 11:18:24",NULL,NULL
185878,214941,"2014-03-17 11:20:44",NULL,NULL
185879,214943,"2014-03-17 11:25:30",NULL,NULL
185880,214944,"2014-03-17 11:25:41",NULL,NULL
185881,214945,"2014-03-17 11:26:58",NULL,NULL
185882,214946,"2014-03-17 11:27:30",NULL,NULL
185883,214947,"2014-03-17 11:28:11",NULL,NULL
185884,214954,"2014-03-17 11:34:37",NULL,NULL
185885,214955,"2014-03-17 11:45:17",NULL,NULL
185886,214957,"2014-03-17 11:46:17",NULL,NULL
185887,214958,"2014-03-17 11:48:25",235243,"2014-04-23 18:33:56"
185887,214958,"2014-03-17 11:48:25",253773,"2014-05-25 23:23:46"
185887,214958,"2014-03-17 11:48:25",266137,"2014-06-16 10:29:36"
185888,214959,"2014-03-17 11:49:57",219442,"2014-03-26 12:10:28"
185888,214959,"2014-03-17 11:49:57",228936,"2014-04-12 19:56:08"
185888,214959,"2014-03-17 11:49:57",236395,"2014-04-25 12:26:02"
185889,214960,"2014-03-17 11:50:07",NULL,NULL
185890,214963,"2014-03-17 11:53:22",NULL,NULL
185891,214964,"2014-03-17 11:53:47",226866,"2014-04-09 12:50:09"
185891,214964,"2014-03-17 11:53:47",230663,"2014-04-16 00:49:18"
185891,214964,"2014-03-17 11:53:47",243661,"2014-05-08 11:48:38"
185892,214965,"2014-03-17 11:53:48",NULL,NULL
185893,214966,"2014-03-17 11:55:55",230083,"2014-04-15 07:09:52"
185894,214967,"2014-03-17 11:56:23",NULL,NULL
185895,214968,"2014-03-17 12:00:59",NULL,NULL
185896,214970,"2014-03-17 12:05:52",NULL,NULL
185897,214973,"2014-03-17 12:07:53",NULL,NULL
185898,214974,"2014-03-17 12:11:14",NULL,NULL
185899,214975,"2014-03-17 12:14:17",NULL,NULL
185900,214977,"2014-03-17 12:18:05",NULL,NULL
185901,214978,"2014-03-17 12:18:15",NULL,NULL
185902,214979,"2014-03-17 12:18:32",NULL,NULL
185903,214980,"2014-03-17 12:20:02",NULL,NULL
185904,214981,"2014-03-17 12:21:10",NULL,NULL
185905,214982,"2014-03-17 12:28:37",NULL,NULL
185906,214983,"2014-03-17 12:28:59",NULL,NULL
185907,214984,"2014-03-17 12:29:44",NULL,NULL
185908,214985,"2014-03-17 12:31:49",NULL,NULL
185909,214986,"2014-03-17 12:32:30",NULL,NULL
185910,214987,"2014-03-17 12:32:50",NULL,NULL
185911,214988,"2014-03-17 12:33:02",NULL,NULL
185912,214989,"2014-03-17 12:33:11",NULL,NULL
185913,214990,"2014-03-17 12:33:36",NULL,NULL
185914,214994,"2014-03-17 12:40:53",NULL,NULL
185915,214995,"2014-03-17 12:41:02",NULL,NULL
185916,214996,"2014-03-17 12:44:14",NULL,NULL
185917,214997,"2014-03-17 12:46:16",NULL,NULL
185918,214998,"2014-03-17 12:48:37",NULL,NULL
185919,215000,"2014-03-17 12:50:13",NULL,NULL
185920,215001,"2014-03-17 12:55:14",252480,"2014-05-22 23:31:43"
185921,215003,"2014-03-17 12:57:06",NULL,NULL
185922,215004,"2014-03-17 13:02:31",NULL,NULL
185923,215005,"2014-03-17 13:02:48",NULL,NULL
185924,215006,"2014-03-17 13:03:17",NULL,NULL
185925,215007,"2014-03-17 13:08:26",NULL,NULL
185926,215008,"2014-03-17 13:09:11",219200,"2014-03-25 23:23:08"
185926,215008,"2014-03-17 13:09:11",226881,"2014-04-09 13:01:28"
185926,215008,"2014-03-17 13:09:11",238827,"2014-04-30 09:58:02"
185927,215009,"2014-03-17 13:10:42",NULL,NULL
185928,215012,"2014-03-17 13:14:40",NULL,NULL
185929,215013,"2014-03-17 13:14:56",233440,"2014-04-21 09:01:36"
185930,215014,"2014-03-17 13:16:10",NULL,NULL
185931,215015,"2014-03-17 13:22:38",NULL,NULL
185932,215016,"2014-03-17 13:24:02",NULL,NULL
185933,215017,"2014-03-17 13:28:42",NULL,NULL
185934,215018,"2014-03-17 13:29:14",NULL,NULL
185935,215019,"2014-03-17 13:29:19",NULL,NULL
185936,215021,"2014-03-17 13:31:15",NULL,NULL
185937,215022,"2014-03-17 13:31:46",NULL,NULL
185938,215024,"2014-03-17 13:37:34",220338,"2014-03-27 21:34:30"
185939,215025,"2014-03-17 13:37:54",NULL,NULL
185940,215026,"2014-03-17 13:39:00",NULL,NULL
185941,215027,"2014-03-17 13:39:27",NULL,NULL
185942,215028,"2014-03-17 13:40:41",NULL,NULL
185943,215029,"2014-03-17 13:43:04",222385,"2014-04-01 14:54:23"
185944,215030,"2014-03-17 13:46:55",NULL,NULL
185945,215031,"2014-03-17 13:48:58",NULL,NULL
185946,215032,"2014-03-17 13:50:11",NULL,NULL
185947,215034,"2014-03-17 13:52:02",NULL,NULL
185948,215035,"2014-03-17 13:52:41",NULL,NULL
185949,215036,"2014-03-17 13:53:19",NULL,NULL
185950,215037,"2014-03-17 13:53:56",NULL,NULL
185951,215038,"2014-03-17 13:54:04",NULL,NULL
185952,215039,"2014-03-17 13:55:01",NULL,NULL
185953,215040,"2014-03-17 13:57:16",NULL,NULL
185954,215042,"2014-03-17 13:59:54",NULL,NULL
185955,215043,"2014-03-17 14:00:44",NULL,NULL
185956,215044,"2014-03-17 14:03:09",NULL,NULL
185957,215045,"2014-03-17 14:04:12",NULL,NULL
185958,215046,"2014-03-17 14:04:26",NULL,NULL
185959,215048,"2014-03-17 14:05:51",NULL,NULL
185960,215049,"2014-03-17 14:06:25",NULL,NULL
185961,215050,"2014-03-17 14:08:47",NULL,NULL
185962,215051,"2014-03-17 14:12:31",NULL,NULL
185963,215052,"2014-03-17 14:12:58",NULL,NULL
185964,215053,"2014-03-17 14:13:30",NULL,NULL
185965,215054,"2014-03-17 14:15:03",241093,"2014-05-04 11:03:02"
185966,215055,"2014-03-17 14:15:19",NULL,NULL
185967,215057,"2014-03-17 14:16:02",NULL,NULL
185968,215058,"2014-03-17 14:18:26",NULL,NULL
185969,215059,"2014-03-17 14:18:42",NULL,NULL
185970,215060,"2014-03-17 14:23:54",NULL,NULL
185971,215061,"2014-03-17 14:26:44",NULL,NULL
185972,215062,"2014-03-17 14:27:07",NULL,NULL
185973,215063,"2014-03-17 14:29:10",NULL,NULL
185974,215065,"2014-03-17 14:32:13",NULL,NULL
185975,215066,"2014-03-17 14:33:21",NULL,NULL
185976,215067,"2014-03-17 14:33:21",NULL,NULL
185977,215068,"2014-03-17 14:35:23",NULL,NULL
185978,215070,"2014-03-17 14:37:46",NULL,NULL
185979,215071,"2014-03-17 14:40:18",219215,"2014-03-26 00:18:04"
185979,215071,"2014-03-17 14:40:18",237505,"2014-04-28 10:00:12"
185979,215071,"2014-03-17 14:40:18",250140,"2014-05-19 14:58:04"
185980,215074,"2014-03-17 14:49:41",NULL,NULL
185981,215075,"2014-03-17 14:50:29",NULL,NULL
185982,215076,"2014-03-17 14:50:34",249218,"2014-05-17 13:27:09"
185982,215076,"2014-03-17 14:50:34",264820,"2014-06-13 11:13:06"
185982,215076,"2014-03-17 14:50:34",267168,"2014-06-17 17:32:59"
185983,215077,"2014-03-17 14:50:58",NULL,NULL
185984,215078,"2014-03-17 14:51:11",NULL,NULL
185985,215079,"2014-03-17 14:52:10",NULL,NULL
185986,215080,"2014-03-17 14:58:06",NULL,NULL
185987,215082,"2014-03-17 15:05:23",NULL,NULL
185988,215084,"2014-03-17 15:09:25",244856,"2014-05-10 05:49:21"
185989,215085,"2014-03-17 15:10:47",248482,"2014-05-16 07:57:53"
185990,215087,"2014-03-17 15:13:32",NULL,NULL
185991,215088,"2014-03-17 15:18:49",NULL,NULL
185992,215089,"2014-03-17 15:19:00",NULL,NULL
185993,215091,"2014-03-17 15:21:17",NULL,NULL
185994,215092,"2014-03-17 15:21:36",228873,"2014-04-12 16:06:07"
185995,215093,"2014-03-17 15:22:45",NULL,NULL
185996,215094,"2014-03-17 15:23:47",NULL,NULL
185997,215095,"2014-03-17 15:23:49",NULL,NULL
185998,215096,"2014-03-17 15:28:44",NULL,NULL
185999,215097,"2014-03-17 15:30:10",NULL,NULL
186000,215099,"2014-03-17 15:34:11",229512,"2014-04-14 10:13:06"
186001,215100,"2014-03-17 15:34:45",NULL,NULL
186002,215101,"2014-03-17 15:35:24",NULL,NULL
186003,215103,"2014-03-17 15:37:06",225556,"2014-04-07 12:46:29"
186004,215104,"2014-03-17 15:37:31",NULL,NULL
186005,215105,"2014-03-17 15:38:53",NULL,NULL
186006,215106,"2014-03-17 15:41:25",NULL,NULL
186007,215107,"2014-03-17 15:42:48",NULL,NULL
186008,215108,"2014-03-17 15:47:57",219413,"2014-03-26 11:19:17"
186009,215109,"2014-03-17 15:48:37",NULL,NULL
186010,215110,"2014-03-17 15:50:00",NULL,NULL
186011,215111,"2014-03-17 15:50:02",NULL,NULL
186012,215112,"2014-03-17 15:50:27",NULL,NULL
186013,215113,"2014-03-17 15:50:51",NULL,NULL
186014,215116,"2014-03-17 15:53:21",229855,"2014-04-14 17:50:28"
186014,215116,"2014-03-17 15:53:21",236020,"2014-04-24 21:00:54"
186014,215116,"2014-03-17 15:53:21",243759,"2014-05-08 13:40:48"
186015,215117,"2014-03-17 15:53:51",NULL,NULL
186016,215119,"2014-03-17 15:55:41",NULL,NULL
186017,215121,"2014-03-17 15:55:56",NULL,NULL
186018,215122,"2014-03-17 15:59:06",NULL,NULL
186019,215123,"2014-03-17 16:01:58",221317,"2014-03-30 18:58:46"
186019,215123,"2014-03-17 16:01:58",231815,"2014-04-17 15:54:23"
186019,215123,"2014-03-17 16:01:58",243571,"2014-05-08 09:35:19"
186020,215125,"2014-03-17 16:07:36",NULL,NULL
186021,215126,"2014-03-17 16:11:13",NULL,NULL
186022,215127,"2014-03-17 16:14:51",NULL,NULL
186023,215129,"2014-03-17 16:26:17",223570,"2014-04-03 12:01:48"
186024,215130,"2014-03-17 16:26:32",NULL,NULL
186025,215131,"2014-03-17 16:30:13",NULL,NULL
186026,215132,"2014-03-17 16:34:42",NULL,NULL
186027,215133,"2014-03-17 16:38:44",NULL,NULL
186028,215134,"2014-03-17 16:41:01",NULL,NULL
186029,215135,"2014-03-17 16:42:38",NULL,NULL
186030,215136,"2014-03-17 16:47:20",NULL,NULL
186031,215137,"2014-03-17 16:47:55",NULL,NULL
186032,215138,"2014-03-17 17:02:22",NULL,NULL
186033,215139,"2014-03-17 17:04:35",NULL,NULL
186034,215140,"2014-03-17 17:08:33",NULL,NULL
186035,215142,"2014-03-17 17:12:55",NULL,NULL
186036,215144,"2014-03-17 17:14:14",NULL,NULL
186037,215145,"2014-03-17 17:17:27",NULL,NULL
186038,215146,"2014-03-17 17:17:36",NULL,NULL
186039,215147,"2014-03-17 17:19:16",228321,"2014-04-11 12:04:08"
186040,215149,"2014-03-17 17:21:45",NULL,NULL
186041,215150,"2014-03-17 17:21:52",NULL,NULL
186042,215151,"2014-03-17 17:28:51",NULL,NULL
186043,215152,"2014-03-17 17:31:50",NULL,NULL
186044,215153,"2014-03-17 17:33:29",223357,"2014-04-03 00:49:17"
186045,215154,"2014-03-17 17:34:33",NULL,NULL
186046,215155,"2014-03-17 17:34:38",NULL,NULL
186047,215156,"2014-03-17 17:35:18",NULL,NULL
186048,215157,"2014-03-17 17:35:27",NULL,NULL
186049,215159,"2014-03-17 17:46:47",NULL,NULL
186050,215160,"2014-03-17 17:48:12",NULL,NULL
186051,215161,"2014-03-17 17:50:41",NULL,NULL
186052,215162,"2014-03-17 17:53:37",NULL,NULL
186053,215163,"2014-03-17 17:56:40",NULL,NULL
186054,215165,"2014-03-17 17:58:09",NULL,NULL
186055,215166,"2014-03-17 17:59:21",NULL,NULL
186056,215167,"2014-03-17 17:59:24",NULL,NULL
186057,215170,"2014-03-17 18:03:07",NULL,NULL
186058,215171,"2014-03-17 18:04:05",NULL,NULL
186059,215172,"2014-03-17 18:04:14",NULL,NULL
186060,215173,"2014-03-17 18:05:02",219058,"2014-03-25 17:38:26"
186061,215174,"2014-03-17 18:07:30",NULL,NULL
186062,215175,"2014-03-17 18:08:18",223239,"2014-04-02 19:00:47"
186063,215176,"2014-03-17 18:11:12",NULL,NULL
186064,215177,"2014-03-17 18:11:50",239901,"2014-05-01 18:03:10"
186064,215177,"2014-03-17 18:11:50",260296,"2014-06-05 16:55:15"
186064,215177,"2014-03-17 18:11:50",269917,"2014-06-22 16:03:28"
186065,215178,"2014-03-17 18:12:45",NULL,NULL
186066,215179,"2014-03-17 18:15:40",NULL,NULL
186067,215180,"2014-03-17 18:16:33",NULL,NULL
186068,215181,"2014-03-17 18:16:59",NULL,NULL
186069,215182,"2014-03-17 18:23:06",NULL,NULL
186070,215183,"2014-03-17 18:25:00",NULL,NULL
186071,215184,"2014-03-17 18:25:18",250634,"2014-05-20 11:07:24"
186071,215184,"2014-03-17 18:25:18",267152,"2014-06-17 17:02:31"
186071,215184,"2014-03-17 18:25:18",273211,"2014-06-27 09:20:32"
186072,215185,"2014-03-17 18:26:49",NULL,NULL
186073,215186,"2014-03-17 18:27:28",NULL,NULL
186074,215187,"2014-03-17 18:27:58",NULL,NULL
186075,215188,"2014-03-17 18:28:50",NULL,NULL
186076,215189,"2014-03-17 18:28:52",NULL,NULL
186077,215190,"2014-03-17 18:29:46",NULL,NULL
186078,215191,"2014-03-17 18:33:05",252107,"2014-05-22 12:43:28"
186079,215192,"2014-03-17 18:35:12",NULL,NULL
186080,215193,"2014-03-17 18:35:30",NULL,NULL
186081,215194,"2014-03-17 18:36:29",NULL,NULL
186082,215195,"2014-03-17 18:38:52",NULL,NULL
186083,215196,"2014-03-17 18:41:44",NULL,NULL
186084,215197,"2014-03-17 18:43:12",NULL,NULL
186085,215198,"2014-03-17 18:43:55",NULL,NULL
186086,215200,"2014-03-17 18:49:28",NULL,NULL
186087,215201,"2014-03-17 18:51:48",NULL,NULL
186088,215202,"2014-03-17 18:53:17",251712,"2014-05-21 20:51:18"
