website_session_id,product_seen,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
79763,mrfuzzy,1,0,0,0
79765,mrfuzzy,1,0,0,0
79768,mrfuzzy,0,0,0,0
79771,mrfuzzy,0,0,0,0
79773,lovebear,0,0,0,0
79775,mrfuzzy,0,0,0,0
79780,mrfuzzy,0,0,0,0
79784,mrfuzzy,0,0,0,0
79788,mrfuzzy,1,1,1,0
79786,mrfuzzy,0,0,0,0
79789,mrfuzzy,0,0,0,0
79792,mrfuzzy,1,1,0,0
79791,mrfuzzy,0,0,0,0
79803,mrfuzzy,0,0,0,0
79810,mrfuzzy,1,0,0,0
79817,mrfuzzy,0,0,0,0
79820,mrfuzzy,0,0,0,0
79821,mrfuzzy,0,0,0,0
79829,mrfuzzy,0,0,0,0
79828,mrfuzzy,1,1,1,0
79830,mrfuzzy,1,1,1,0
79836,mrfuzzy,0,0,0,0
79837,mrfuzzy,0,0,0,0
79840,lovebear,1,1,1,1
79841,mrfuzzy,0,0,0,0
79844,mrfuzzy,0,0,0,0
79846,mrfuzzy,1,0,0,0
79847,lovebear,1,1,0,0
79849,mrfuzzy,0,0,0,0
79850,lovebear,1,1,1,1
79852,mrfuzzy,0,0,0,0
79855,mrfuzzy,0,0,0,0
79860,mrfuzzy,0,0,0,0
79864,mrfuzzy,0,0,0,0
79863,mrfuzzy,1,1,1,1
79865,mrfuzzy,1,1,1,0
79867,mrfuzzy,1,1,1,1
79870,mrfuzzy,0,0,0,0
79871,mrfuzzy,0,0,0,0
79878,mrfuzzy,0,0,0,0
79882,mrfuzzy,1,1,1,0
79885,mrfuzzy,0,0,0,0
79890,mrfuzzy,1,0,0,0
79892,mrfuzzy,0,0,0,0
79891,mrfuzzy,1,1,1,0
79897,mrfuzzy,1,1,1,0
79900,mrfuzzy,0,0,0,0
79902,mrfuzzy,1,1,1,1
79901,mrfuzzy,1,1,0,0
79906,mrfuzzy,0,0,0,0
79909,mrfuzzy,0,0,0,0
79913,mrfuzzy,1,0,0,0
79916,mrfuzzy,1,1,0,0
79919,mrfuzzy,1,1,1,1
79921,mrfuzzy,1,0,0,0
79922,lovebear,0,0,0,0
79924,mrfuzzy,1,1,1,1
79923,mrfuzzy,1,0,0,0
79926,mrfuzzy,0,0,0,0
79929,mrfuzzy,1,1,1,1
79932,mrfuzzy,0,0,0,0
79937,mrfuzzy,0,0,0,0
79940,mrfuzzy,0,0,0,0
79942,mrfuzzy,0,0,0,0
79944,mrfuzzy,0,0,0,0
79945,lovebear,1,1,1,1
79946,mrfuzzy,1,0,0,0
79947,mrfuzzy,1,1,0,0
79953,mrfuzzy,1,1,0,0
79957,lovebear,0,0,0,0
79962,mrfuzzy,1,0,0,0
79963,mrfuzzy,0,0,0,0
79966,mrfuzzy,1,1,0,0
79967,mrfuzzy,0,0,0,0
79968,mrfuzzy,0,0,0,0
79970,mrfuzzy,0,0,0,0
79971,mrfuzzy,1,1,0,0
79972,mrfuzzy,0,0,0,0
79975,mrfuzzy,1,1,0,0
79979,mrfuzzy,0,0,0,0
79980,mrfuzzy,0,0,0,0
79981,lovebear,0,0,0,0
79984,mrfuzzy,1,1,1,0
79985,mrfuzzy,0,0,0,0
79988,mrfuzzy,1,1,1,0
79987,mrfuzzy,0,0,0,0
79989,mrfuzzy,0,0,0,0
79993,mrfuzzy,0,0,0,0
79995,mrfuzzy,0,0,0,0
79996,mrfuzzy,0,0,0,0
80001,mrfuzzy,0,0,0,0
80004,mrfuzzy,0,0,0,0
80003,mrfuzzy,0,0,0,0
80008,lovebear,0,0,0,0
80007,lovebear,1,0,0,0
80010,mrfuzzy,1,0,0,0
80012,mrfuzzy,0,0,0,0
80011,mrfuzzy,1,1,1,0
80014,mrfuzzy,1,0,0,0
80019,mrfuzzy,0,0,0,0
80021,mrfuzzy,1,1,1,1
80022,mrfuzzy,0,0,0,0
80023,mrfuzzy,1,1,0,0
80025,mrfuzzy,1,0,0,0
80028,mrfuzzy,1,1,1,1
80034,mrfuzzy,1,0,0,0
80035,mrfuzzy,1,0,0,0
80033,mrfuzzy,1,0,0,0
80039,mrfuzzy,0,0,0,0
80041,mrfuzzy,1,0,0,0
80042,mrfuzzy,1,1,1,0
80046,mrfuzzy,1,1,1,1
80045,mrfuzzy,1,0,0,0
80047,mrfuzzy,0,0,0,0
80050,lovebear,1,1,0,0
80051,lovebear,0,0,0,0
80056,lovebear,0,0,0,0
80057,lovebear,1,1,1,0
80064,mrfuzzy,1,1,1,1
80065,mrfuzzy,0,0,0,0
80070,mrfuzzy,0,0,0,0
80073,mrfuzzy,1,0,0,0
80074,mrfuzzy,1,1,0,0
80078,mrfuzzy,0,0,0,0
80079,mrfuzzy,0,0,0,0
80082,mrfuzzy,0,0,0,0
80083,mrfuzzy,1,0,0,0
80085,lovebear,0,0,0,0
80086,mrfuzzy,0,0,0,0
80088,mrfuzzy,0,0,0,0
80092,mrfuzzy,0,0,0,0
80094,mrfuzzy,0,0,0,0
80093,mrfuzzy,1,1,1,0
80096,mrfuzzy,1,1,0,0
80098,mrfuzzy,1,1,1,1
80105,lovebear,1,1,1,0
80104,mrfuzzy,0,0,0,0
80108,mrfuzzy,0,0,0,0
80107,mrfuzzy,0,0,0,0
80106,mrfuzzy,0,0,0,0
80109,lovebear,1,1,1,1
80112,mrfuzzy,0,0,0,0
80114,mrfuzzy,0,0,0,0
80116,mrfuzzy,0,0,0,0
80118,mrfuzzy,1,0,0,0
80120,mrfuzzy,0,0,0,0
80121,mrfuzzy,1,1,1,1
80123,mrfuzzy,1,1,1,0
80124,mrfuzzy,0,0,0,0
80130,mrfuzzy,1,0,0,0
80132,lovebear,1,1,1,0
80127,mrfuzzy,0,0,0,0
80128,mrfuzzy,0,0,0,0
80131,mrfuzzy,0,0,0,0
80139,mrfuzzy,1,0,0,0
80140,lovebear,1,1,1,0
80142,mrfuzzy,0,0,0,0
80143,mrfuzzy,1,1,1,1
80146,mrfuzzy,0,0,0,0
80147,mrfuzzy,0,0,0,0
80150,mrfuzzy,1,0,0,0
80149,mrfuzzy,0,0,0,0
80152,lovebear,1,0,0,0
80158,mrfuzzy,0,0,0,0
80162,mrfuzzy,0,0,0,0
80164,mrfuzzy,1,1,1,0
80163,lovebear,0,0,0,0
80165,mrfuzzy,0,0,0,0
80166,mrfuzzy,0,0,0,0
80167,mrfuzzy,1,1,1,1
80169,mrfuzzy,0,0,0,0
80171,mrfuzzy,0,0,0,0
80175,mrfuzzy,1,1,1,1
80178,mrfuzzy,1,1,1,1
80184,mrfuzzy,1,1,1,0
80183,mrfuzzy,0,0,0,0
80187,mrfuzzy,1,1,1,1
80189,mrfuzzy,0,0,0,0
80190,mrfuzzy,0,0,0,0
80193,mrfuzzy,1,0,0,0
80194,mrfuzzy,0,0,0,0
80195,mrfuzzy,0,0,0,0
80199,mrfuzzy,1,1,1,1
80201,mrfuzzy,0,0,0,0
80204,mrfuzzy,1,0,0,0
80205,mrfuzzy,1,0,0,0
80208,mrfuzzy,1,1,0,0
80210,lovebear,1,1,1,0
80214,mrfuzzy,1,0,0,0
80213,mrfuzzy,0,0,0,0
80216,mrfuzzy,1,1,1,0
80217,mrfuzzy,1,1,1,1
80219,mrfuzzy,1,1,1,1
80220,lovebear,0,0,0,0
80221,lovebear,1,1,1,1
80224,mrfuzzy,0,0,0,0
80226,mrfuzzy,0,0,0,0
80227,lovebear,1,0,0,0
80232,mrfuzzy,0,0,0,0
80234,mrfuzzy,0,0,0,0
80237,mrfuzzy,1,0,0,0
80242,mrfuzzy,1,1,1,1
80247,mrfuzzy,0,0,0,0
80249,lovebear,0,0,0,0
80251,lovebear,1,1,1,0
80254,mrfuzzy,0,0,0,0
80252,mrfuzzy,0,0,0,0
80255,mrfuzzy,1,1,1,0
80257,mrfuzzy,0,0,0,0
80258,lovebear,1,0,0,0
80271,mrfuzzy,0,0,0,0
80274,mrfuzzy,0,0,0,0
80272,mrfuzzy,1,1,0,0
80276,lovebear,0,0,0,0
80279,mrfuzzy,0,0,0,0
80281,lovebear,0,0,0,0
80285,lovebear,1,0,0,0
80289,mrfuzzy,1,1,1,1
80288,mrfuzzy,1,1,1,1
80291,mrfuzzy,0,0,0,0
80296,lovebear,1,1,0,0
80295,mrfuzzy,0,0,0,0
80298,mrfuzzy,0,0,0,0
80300,mrfuzzy,1,1,1,0
80304,mrfuzzy,0,0,0,0
80305,lovebear,1,1,1,0
80306,lovebear,1,0,0,0
80308,mrfuzzy,0,0,0,0
80309,mrfuzzy,0,0,0,0
80313,mrfuzzy,0,0,0,0
80314,mrfuzzy,0,0,0,0
80315,mrfuzzy,1,0,0,0
80316,lovebear,0,0,0,0
80317,mrfuzzy,1,1,1,0
80319,mrfuzzy,0,0,0,0
80321,lovebear,0,0,0,0
80324,mrfuzzy,1,1,1,1
80327,mrfuzzy,0,0,0,0
80328,mrfuzzy,0,0,0,0
80331,mrfuzzy,1,1,0,0
80335,mrfuzzy,1,1,1,0
80337,mrfuzzy,1,1,1,0
80336,mrfuzzy,1,0,0,0
80339,mrfuzzy,1,0,0,0
80341,mrfuzzy,0,0,0,0
80343,mrfuzzy,0,0,0,0
80349,mrfuzzy,0,0,0,0
80350,mrfuzzy,0,0,0,0
80351,mrfuzzy,0,0,0,0
80352,mrfuzzy,0,0,0,0
80353,mrfuzzy,1,1,1,1
80354,mrfuzzy,1,0,0,0
80355,mrfuzzy,1,0,0,0
80356,lovebear,1,1,1,1
80358,mrfuzzy,1,1,1,1
80361,mrfuzzy,0,0,0,0
80362,mrfuzzy,1,1,1,0
80366,lovebear,0,0,0,0
80368,mrfuzzy,1,1,1,1
80370,mrfuzzy,1,1,1,1
80372,mrfuzzy,0,0,0,0
80373,mrfuzzy,1,1,1,1
80375,mrfuzzy,0,0,0,0
80376,mrfuzzy,0,0,0,0
80377,mrfuzzy,0,0,0,0
80378,mrfuzzy,0,0,0,0
80380,mrfuzzy,0,0,0,0
80389,lovebear,0,0,0,0
80401,mrfuzzy,0,0,0,0
80399,mrfuzzy,1,1,0,0
80404,mrfuzzy,1,1,1,0
80406,mrfuzzy,0,0,0,0
80409,mrfuzzy,1,1,1,1
80407,mrfuzzy,0,0,0,0
80412,mrfuzzy,1,1,1,0
80413,lovebear,0,0,0,0
80419,mrfuzzy,0,0,0,0
80420,mrfuzzy,1,1,1,1
80422,mrfuzzy,1,1,1,1
80423,mrfuzzy,0,0,0,0
80424,mrfuzzy,0,0,0,0
80426,mrfuzzy,1,0,0,0
80435,mrfuzzy,1,1,1,0
80438,mrfuzzy,1,1,1,0
80439,mrfuzzy,0,0,0,0
80440,mrfuzzy,1,1,1,1
80445,mrfuzzy,0,0,0,0
80448,mrfuzzy,0,0,0,0
80450,mrfuzzy,1,1,1,1
80449,mrfuzzy,0,0,0,0
80451,mrfuzzy,0,0,0,0
80452,mrfuzzy,1,0,0,0
80454,mrfuzzy,0,0,0,0
80458,mrfuzzy,0,0,0,0
80463,mrfuzzy,0,0,0,0
80465,mrfuzzy,0,0,0,0
80466,mrfuzzy,0,0,0,0
80469,mrfuzzy,0,0,0,0
80470,mrfuzzy,0,0,0,0
80471,mrfuzzy,0,0,0,0
80473,mrfuzzy,1,0,0,0
80474,mrfuzzy,0,0,0,0
80475,mrfuzzy,1,1,0,0
80479,mrfuzzy,0,0,0,0
80482,mrfuzzy,0,0,0,0
80484,mrfuzzy,1,0,0,0
80485,mrfuzzy,0,0,0,0
80488,mrfuzzy,0,0,0,0
80487,lovebear,0,0,0,0
80494,mrfuzzy,1,1,1,0
80495,mrfuzzy,1,0,0,0
80498,mrfuzzy,0,0,0,0
80499,mrfuzzy,1,0,0,0
80502,mrfuzzy,1,1,0,0
80505,lovebear,0,0,0,0
80508,lovebear,1,1,0,0
80511,mrfuzzy,0,0,0,0
80512,mrfuzzy,0,0,0,0
80513,mrfuzzy,0,0,0,0
80514,mrfuzzy,1,1,1,0
80515,mrfuzzy,0,0,0,0
80517,mrfuzzy,0,0,0,0
80520,mrfuzzy,0,0,0,0
80523,mrfuzzy,1,1,1,1
80525,mrfuzzy,0,0,0,0
80530,mrfuzzy,1,1,1,0
80531,mrfuzzy,1,0,0,0
80534,mrfuzzy,0,0,0,0
80535,mrfuzzy,0,0,0,0
80536,mrfuzzy,0,0,0,0
80537,mrfuzzy,0,0,0,0
80538,mrfuzzy,0,0,0,0
80540,mrfuzzy,0,0,0,0
80539,mrfuzzy,0,0,0,0
80545,mrfuzzy,1,1,1,0
80546,mrfuzzy,0,0,0,0
80547,mrfuzzy,1,0,0,0
80552,mrfuzzy,1,0,0,0
80554,mrfuzzy,0,0,0,0
80553,mrfuzzy,1,0,0,0
80555,mrfuzzy,1,0,0,0
80556,mrfuzzy,1,0,0,0
80557,mrfuzzy,1,1,1,0
80560,mrfuzzy,0,0,0,0
80564,mrfuzzy,0,0,0,0
80565,mrfuzzy,1,1,1,1
80566,mrfuzzy,1,1,1,0
80570,mrfuzzy,0,0,0,0
80571,mrfuzzy,0,0,0,0
80572,mrfuzzy,1,1,1,1
80576,mrfuzzy,1,0,0,0
80577,mrfuzzy,1,0,0,0
80580,lovebear,1,1,1,1
80579,mrfuzzy,0,0,0,0
80581,mrfuzzy,0,0,0,0
80582,mrfuzzy,0,0,0,0
80588,mrfuzzy,1,1,1,1
80590,lovebear,0,0,0,0
80591,lovebear,1,0,0,0
80592,mrfuzzy,1,1,0,0
80598,mrfuzzy,1,1,1,1
80606,mrfuzzy,0,0,0,0
80607,lovebear,1,0,0,0
80608,mrfuzzy,0,0,0,0
80612,mrfuzzy,0,0,0,0
80614,mrfuzzy,1,1,1,1
80616,mrfuzzy,0,0,0,0
80617,mrfuzzy,1,0,0,0
80618,mrfuzzy,0,0,0,0
80619,mrfuzzy,0,0,0,0
80620,mrfuzzy,1,0,0,0
80622,mrfuzzy,1,1,0,0
80627,mrfuzzy,0,0,0,0
80628,mrfuzzy,1,1,1,0
80629,mrfuzzy,0,0,0,0
80630,mrfuzzy,1,1,0,0
80639,mrfuzzy,1,0,0,0
80641,mrfuzzy,0,0,0,0
80643,mrfuzzy,0,0,0,0
80645,mrfuzzy,0,0,0,0
80648,lovebear,0,0,0,0
80652,mrfuzzy,0,0,0,0
80653,mrfuzzy,1,0,0,0
80654,mrfuzzy,0,0,0,0
80663,mrfuzzy,1,0,0,0
80665,mrfuzzy,0,0,0,0
80668,mrfuzzy,1,1,1,0
80669,mrfuzzy,1,1,0,0
80672,mrfuzzy,0,0,0,0
80673,mrfuzzy,1,1,1,1
80674,mrfuzzy,1,1,1,0
80678,mrfuzzy,0,0,0,0
80679,mrfuzzy,1,0,0,0
80680,mrfuzzy,0,0,0,0
80682,mrfuzzy,1,1,1,0
80683,lovebear,1,1,1,1
80687,mrfuzzy,1,0,0,0
80692,mrfuzzy,1,0,0,0
80693,mrfuzzy,1,0,0,0
80695,mrfuzzy,0,0,0,0
80699,mrfuzzy,0,0,0,0
80701,mrfuzzy,1,0,0,0
80707,mrfuzzy,0,0,0,0
80709,mrfuzzy,0,0,0,0
80713,mrfuzzy,1,1,0,0
80717,mrfuzzy,1,1,1,1
80718,mrfuzzy,0,0,0,0
80719,mrfuzzy,1,1,1,1
80722,mrfuzzy,0,0,0,0
80724,mrfuzzy,0,0,0,0
80723,mrfuzzy,0,0,0,0
80729,mrfuzzy,0,0,0,0
80730,mrfuzzy,0,0,0,0
80732,mrfuzzy,1,1,1,1
80735,mrfuzzy,0,0,0,0
80742,mrfuzzy,1,1,1,0
80744,lovebear,0,0,0,0
80745,mrfuzzy,0,0,0,0
80749,mrfuzzy,0,0,0,0
80750,mrfuzzy,1,1,1,1
80753,mrfuzzy,1,1,1,1
80754,mrfuzzy,0,0,0,0
80756,mrfuzzy,1,1,1,1
80761,mrfuzzy,1,1,1,0
80763,lovebear,0,0,0,0
80767,lovebear,0,0,0,0
80768,lovebear,1,1,1,1
80769,lovebear,1,1,1,0
80771,mrfuzzy,0,0,0,0
80774,lovebear,1,1,1,1
80779,lovebear,0,0,0,0
80783,mrfuzzy,0,0,0,0
80786,mrfuzzy,0,0,0,0
80784,mrfuzzy,0,0,0,0
80795,mrfuzzy,1,1,1,0
80797,mrfuzzy,1,1,1,1
80799,mrfuzzy,0,0,0,0
80798,mrfuzzy,1,0,0,0
80805,mrfuzzy,0,0,0,0
80806,mrfuzzy,0,0,0,0
80813,mrfuzzy,0,0,0,0
80814,mrfuzzy,0,0,0,0
80817,mrfuzzy,1,1,1,1
80819,mrfuzzy,1,1,1,0
80821,mrfuzzy,0,0,0,0
80827,lovebear,0,0,0,0
80831,mrfuzzy,1,1,1,0
80833,mrfuzzy,1,1,1,1
80834,mrfuzzy,1,0,0,0
80838,mrfuzzy,0,0,0,0
80840,lovebear,1,1,1,0
80841,mrfuzzy,0,0,0,0
80843,mrfuzzy,1,1,1,0
80848,lovebear,0,0,0,0
80849,mrfuzzy,1,1,1,0
80851,mrfuzzy,1,1,1,1
80854,mrfuzzy,0,0,0,0
80856,mrfuzzy,1,1,1,1
80858,lovebear,1,0,0,0
80859,mrfuzzy,1,1,1,0
80861,mrfuzzy,0,0,0,0
80866,mrfuzzy,1,1,1,1
80867,mrfuzzy,0,0,0,0
80868,mrfuzzy,0,0,0,0
80880,mrfuzzy,0,0,0,0
80883,mrfuzzy,0,0,0,0
80886,mrfuzzy,0,0,0,0
80890,lovebear,0,0,0,0
80898,mrfuzzy,1,1,0,0
80899,mrfuzzy,0,0,0,0
80903,mrfuzzy,0,0,0,0
80906,mrfuzzy,0,0,0,0
80908,mrfuzzy,1,1,1,1
80910,mrfuzzy,0,0,0,0
80911,mrfuzzy,0,0,0,0
80913,lovebear,1,1,1,1
80914,mrfuzzy,1,1,1,1
80918,mrfuzzy,1,0,0,0
80919,mrfuzzy,0,0,0,0
80922,mrfuzzy,0,0,0,0
80925,mrfuzzy,1,1,1,1
80930,mrfuzzy,0,0,0,0
80931,lovebear,1,1,1,1
80932,mrfuzzy,0,0,0,0
80937,mrfuzzy,1,1,1,1
80936,mrfuzzy,0,0,0,0
80940,mrfuzzy,0,0,0,0
80941,mrfuzzy,1,1,0,0
80944,mrfuzzy,0,0,0,0
80945,lovebear,1,0,0,0
80947,mrfuzzy,0,0,0,0
80948,mrfuzzy,0,0,0,0
80949,mrfuzzy,0,0,0,0
80950,mrfuzzy,0,0,0,0
80953,mrfuzzy,0,0,0,0
80954,lovebear,1,1,1,1
80960,mrfuzzy,1,0,0,0
80959,mrfuzzy,1,1,1,0
80962,mrfuzzy,0,0,0,0
80966,mrfuzzy,1,1,1,1
80968,mrfuzzy,0,0,0,0
80969,lovebear,0,0,0,0
80972,mrfuzzy,1,1,0,0
80973,mrfuzzy,1,1,1,1
80976,mrfuzzy,0,0,0,0
80977,mrfuzzy,0,0,0,0
80981,mrfuzzy,1,1,1,1
80982,mrfuzzy,0,0,0,0
80983,mrfuzzy,1,1,1,1
80985,lovebear,0,0,0,0
80986,mrfuzzy,1,0,0,0
80988,mrfuzzy,1,1,1,0
80989,mrfuzzy,0,0,0,0
80992,mrfuzzy,1,0,0,0
80991,mrfuzzy,0,0,0,0
80994,mrfuzzy,1,0,0,0
81001,mrfuzzy,0,0,0,0
81004,mrfuzzy,0,0,0,0
81007,mrfuzzy,0,0,0,0
81008,lovebear,1,1,1,0
81017,mrfuzzy,0,0,0,0
81018,mrfuzzy,1,1,0,0
81020,mrfuzzy,0,0,0,0
81021,mrfuzzy,0,0,0,0
81024,lovebear,1,1,1,1
81027,mrfuzzy,0,0,0,0
81031,mrfuzzy,1,1,1,0
81032,mrfuzzy,1,1,0,0
81036,mrfuzzy,1,0,0,0
81042,mrfuzzy,0,0,0,0
81043,lovebear,1,0,0,0
81046,mrfuzzy,1,1,1,1
81049,mrfuzzy,0,0,0,0
81052,mrfuzzy,1,0,0,0
81056,mrfuzzy,1,1,1,1
81058,mrfuzzy,0,0,0,0
81060,mrfuzzy,0,0,0,0
81063,mrfuzzy,0,0,0,0
81067,lovebear,1,0,0,0
81068,mrfuzzy,0,0,0,0
81071,lovebear,0,0,0,0
81072,mrfuzzy,1,1,1,0
81073,mrfuzzy,1,1,0,0
81080,mrfuzzy,0,0,0,0
81082,mrfuzzy,1,0,0,0
81085,mrfuzzy,1,1,1,1
81092,mrfuzzy,0,0,0,0
81095,mrfuzzy,1,1,1,0
81096,mrfuzzy,1,0,0,0
81100,mrfuzzy,0,0,0,0
81099,mrfuzzy,0,0,0,0
81104,lovebear,1,0,0,0
81103,mrfuzzy,0,0,0,0
81105,lovebear,1,1,0,0
81106,mrfuzzy,0,0,0,0
81110,mrfuzzy,0,0,0,0
81113,mrfuzzy,0,0,0,0
81114,mrfuzzy,1,1,1,1
81115,mrfuzzy,1,1,1,1
81123,mrfuzzy,0,0,0,0
81126,mrfuzzy,0,0,0,0
81127,mrfuzzy,1,0,0,0
81130,mrfuzzy,1,1,1,0
81129,lovebear,0,0,0,0
81131,mrfuzzy,1,1,1,1
81133,mrfuzzy,0,0,0,0
81140,mrfuzzy,0,0,0,0
81141,mrfuzzy,0,0,0,0
81142,mrfuzzy,0,0,0,0
81143,mrfuzzy,0,0,0,0
81145,mrfuzzy,0,0,0,0
81146,mrfuzzy,0,0,0,0
81148,mrfuzzy,0,0,0,0
81150,mrfuzzy,0,0,0,0
81154,mrfuzzy,0,0,0,0
81156,mrfuzzy,1,0,0,0
81161,mrfuzzy,1,0,0,0
81165,mrfuzzy,1,0,0,0
81169,lovebear,0,0,0,0
81170,mrfuzzy,1,0,0,0
81173,mrfuzzy,0,0,0,0
81176,mrfuzzy,1,1,0,0
81178,mrfuzzy,0,0,0,0
81181,mrfuzzy,0,0,0,0
81182,mrfuzzy,1,1,1,1
81188,lovebear,0,0,0,0
81189,mrfuzzy,1,1,1,0
81192,mrfuzzy,0,0,0,0
81195,mrfuzzy,1,1,1,0
81194,mrfuzzy,1,1,1,1
81196,lovebear,0,0,0,0
81197,lovebear,1,1,1,0
81200,mrfuzzy,0,0,0,0
81203,mrfuzzy,0,0,0,0
81204,lovebear,0,0,0,0
81205,mrfuzzy,0,0,0,0
81209,mrfuzzy,1,0,0,0
81213,mrfuzzy,1,1,1,1
81215,mrfuzzy,1,1,0,0
81217,mrfuzzy,0,0,0,0
81220,mrfuzzy,1,1,1,1
81224,mrfuzzy,1,1,1,1
81225,mrfuzzy,1,0,0,0
81229,mrfuzzy,0,0,0,0
81228,lovebear,0,0,0,0
81231,mrfuzzy,0,0,0,0
81233,lovebear,1,1,1,1
81232,lovebear,0,0,0,0
81234,mrfuzzy,0,0,0,0
81235,lovebear,0,0,0,0
81238,lovebear,1,1,1,1
81237,lovebear,0,0,0,0
81240,mrfuzzy,0,0,0,0
81241,mrfuzzy,0,0,0,0
81247,mrfuzzy,1,0,0,0
81250,mrfuzzy,0,0,0,0
81254,mrfuzzy,0,0,0,0
81255,mrfuzzy,1,1,1,0
81256,lovebear,1,0,0,0
81262,mrfuzzy,1,1,1,0
81263,mrfuzzy,1,0,0,0
81264,mrfuzzy,0,0,0,0
81267,mrfuzzy,0,0,0,0
81266,mrfuzzy,0,0,0,0
81268,lovebear,0,0,0,0
81269,mrfuzzy,0,0,0,0
81271,mrfuzzy,0,0,0,0
81274,mrfuzzy,1,1,0,0
81275,mrfuzzy,0,0,0,0
81283,mrfuzzy,0,0,0,0
81289,mrfuzzy,0,0,0,0
81290,mrfuzzy,0,0,0,0
81292,mrfuzzy,1,1,1,1
81297,mrfuzzy,1,1,1,1
81299,mrfuzzy,0,0,0,0
81301,mrfuzzy,0,0,0,0
81305,mrfuzzy,0,0,0,0
81308,mrfuzzy,0,0,0,0
81311,mrfuzzy,0,0,0,0
81312,mrfuzzy,0,0,0,0
81315,lovebear,1,1,1,1
81313,mrfuzzy,1,0,0,0
81314,mrfuzzy,1,0,0,0
81316,mrfuzzy,1,0,0,0
81317,mrfuzzy,0,0,0,0
81321,mrfuzzy,1,1,1,1
81322,mrfuzzy,1,1,1,1
81324,mrfuzzy,0,0,0,0
81328,mrfuzzy,1,1,1,1
81326,mrfuzzy,0,0,0,0
81330,mrfuzzy,0,0,0,0
81327,mrfuzzy,0,0,0,0
81333,lovebear,1,0,0,0
81341,mrfuzzy,0,0,0,0
81342,mrfuzzy,1,1,1,0
81343,mrfuzzy,1,1,1,1
81345,mrfuzzy,0,0,0,0
81346,mrfuzzy,0,0,0,0
81349,mrfuzzy,1,1,1,0
81353,mrfuzzy,0,0,0,0
81354,mrfuzzy,1,1,1,0
81356,mrfuzzy,1,1,1,1
81357,mrfuzzy,1,1,1,1
81360,mrfuzzy,1,1,1,0
81361,mrfuzzy,1,0,0,0
81363,mrfuzzy,0,0,0,0
81364,mrfuzzy,1,0,0,0
81365,mrfuzzy,0,0,0,0
81372,mrfuzzy,0,0,0,0
81374,lovebear,0,0,0,0
81377,mrfuzzy,1,1,1,1
81378,mrfuzzy,1,0,0,0
81381,mrfuzzy,1,0,0,0
81382,mrfuzzy,0,0,0,0
81384,mrfuzzy,1,1,1,1
81386,mrfuzzy,0,0,0,0
81390,mrfuzzy,1,1,1,0
81396,mrfuzzy,0,0,0,0
81403,mrfuzzy,0,0,0,0
81401,mrfuzzy,0,0,0,0
81405,mrfuzzy,1,1,1,1
81406,mrfuzzy,1,0,0,0
81410,mrfuzzy,0,0,0,0
81408,mrfuzzy,1,1,1,1
81411,mrfuzzy,0,0,0,0
81418,mrfuzzy,1,1,0,0
81417,mrfuzzy,0,0,0,0
81419,mrfuzzy,0,0,0,0
81421,mrfuzzy,0,0,0,0
81422,mrfuzzy,0,0,0,0
81424,mrfuzzy,1,0,0,0
81427,mrfuzzy,1,1,1,1
81426,mrfuzzy,0,0,0,0
81430,mrfuzzy,1,1,0,0
81432,mrfuzzy,0,0,0,0
81438,mrfuzzy,1,1,1,1
81439,lovebear,0,0,0,0
81440,mrfuzzy,0,0,0,0
81442,mrfuzzy,1,1,1,0
81443,mrfuzzy,1,1,1,1
81445,mrfuzzy,0,0,0,0
81448,mrfuzzy,0,0,0,0
81449,mrfuzzy,0,0,0,0
81450,lovebear,1,1,1,0
81452,mrfuzzy,1,1,1,0
81453,mrfuzzy,0,0,0,0
81456,mrfuzzy,1,1,1,0
81457,mrfuzzy,0,0,0,0
81458,lovebear,1,1,1,0
81461,lovebear,1,1,1,0
81463,mrfuzzy,0,0,0,0
81467,mrfuzzy,0,0,0,0
81468,mrfuzzy,0,0,0,0
81470,mrfuzzy,1,1,1,1
81473,mrfuzzy,0,0,0,0
81474,mrfuzzy,1,0,0,0
81478,mrfuzzy,0,0,0,0
81483,mrfuzzy,1,1,1,1
81484,mrfuzzy,1,0,0,0
81488,mrfuzzy,1,0,0,0
81489,lovebear,1,1,0,0
81492,mrfuzzy,1,1,0,0
81493,mrfuzzy,1,1,1,0
81498,mrfuzzy,1,1,1,1
81497,mrfuzzy,0,0,0,0
81499,lovebear,0,0,0,0
81501,mrfuzzy,1,0,0,0
81502,mrfuzzy,0,0,0,0
81503,mrfuzzy,0,0,0,0
81504,mrfuzzy,1,1,1,0
81505,lovebear,1,1,1,1
81508,mrfuzzy,1,1,1,1
81513,lovebear,1,0,0,0
81515,mrfuzzy,1,0,0,0
81516,mrfuzzy,1,0,0,0
81518,mrfuzzy,0,0,0,0
81519,mrfuzzy,1,1,0,0
81520,mrfuzzy,0,0,0,0
81523,mrfuzzy,1,1,1,1
81524,mrfuzzy,1,1,1,0
81526,mrfuzzy,1,1,1,1
81527,mrfuzzy,1,1,0,0
81529,mrfuzzy,1,1,1,1
81532,mrfuzzy,1,1,1,0
81534,mrfuzzy,1,1,0,0
81542,mrfuzzy,1,1,1,0
81544,mrfuzzy,0,0,0,0
81546,mrfuzzy,0,0,0,0
81548,mrfuzzy,1,1,1,0
81550,mrfuzzy,0,0,0,0
